,Speaker,Utterance,Unified
5,B,Right.,B|Right.
6,M,"and I would have to come home,","M|and I would have to come home,"
7,B,Uh-huh.,B|Uh-huh.
8,M,"And I thought, well that's not right. And then when, um when I had kids, um","M|And I thought, well that's not right. And then when, um when I had kids, um"
9,B,Uh-huh. You must be a .,B|Uh-huh. You must be a .
10,M,I'm a college professor.,M|I'm a college professor.
11,B,So am I.,B|So am I.
12,M,I'm also.,M|I'm also.
13,B,"Yes, what a coincidence.","B|Yes, what a coincidence."
14,M,Yeah.,M|Yeah.
15,B,"Yeah, I know what family home evening's all about.","B|Yeah, I know what family home evening's all about."
16,M,Yeah.,M|Yeah.
17,B,"Uh-huh. Right, and then the family home evening, too.","B|Uh-huh. Right, and then the family home evening, too."
18,M,"Right, right.","M|Right, right."
19,B,"Right. Well, that's good. Um, how many children do you have?","B|Right. Well, that's good. Um, how many children do you have?"
20,M,I have four.,M|I have four.
21,B,Two?,B|Two?
22,M,Uh-uh.,M|Uh-uh.
23,B,I have two daughters.,B|I have two daughters.
24,M,"Oh, well that's great.","M|Oh, well that's great."
25,B,"My oldest is, uh, four and my youngest is about to turn three. Two girls. And they are a handful","B|My oldest is, uh, four and my youngest is about to turn three. Two girls. And they are a handful"
26,M,Yeah.,M|Yeah.
27,B,"Yes. We've, my, uh, well, when we first got married, my wife worked for a year. Then we decided to have kids.","B|Yes. We've, my, uh, well, when we first got married, my wife worked for a year. Then we decided to have kids."
28,M,"Oh, how neat.","M|Oh, how neat."
29,B,"And, uh, she, she got pregnant and then we decided she would stay home with the kids. We would make that sacrifice. It is a financial sacrifice to make because we go from two incomes down to one.","B|And, uh, she, she got pregnant and then we decided she would stay home with the kids. We would make that sacrifice. It is a financial sacrifice to make because we go from two incomes down to one."
30,M,Yeah.,M|Yeah.
31,B,"And, uh, we made that decision and, uh, so after she had the first baby, she stayed home. And, and we had a second baby and she's still at home","B|And, uh, we made that decision and, uh, so after she had the first baby, she stayed home. And, and we had a second baby and she's still at home"
32,M,Uh.,M|Uh.
33,B,"And so, uh, you know, at work a lot of people are, you know, I think well this is not a normal situation anymore in our, in our world we live in. Most of them, uh, continue to work if they have, have kids.","B|And so, uh, you know, at work a lot of people are, you know, I think well this is not a normal situation anymore in our, in our world we live in. Most of them, uh, continue to work if they have, have kids."
34,M,"Yes, and I think that, uh.","M|Yes, and I think that, uh."
35,B,"I only have one other person I know in my, in my group here that works where the wife stays home, and that's because of religious values as well. They're Baptists and they, and they think that's important.","B|I only have one other person I know in my, in my group here that works where the wife stays home, and that's because of religious values as well. They're Baptists and they, and they think that's important."
36,M,"Oh, really.","M|Oh, really."
37,B,"But everybody else works and they drop their kids off at day-care and, and leave them and, I don't know, I just don't want, I just don't want strangers raising my children.","B|But everybody else works and they drop their kids off at day-care and, and leave them and, I don't know, I just don't want, I just don't want strangers raising my children."
38,M,"Well, I, I agree with you. I, uh.","M|Well, I, I agree with you. I, uh."
39,B,Right.,B|Right.
40,M,"and, you know, they're not used to it yet.","M|and, you know, they're not used to it yet."
41,B,"That's how it is at our house when you're on the phone. Oh, it's open, anything goes when mom's on the phone","B|That's how it is at our house when you're on the phone. Oh, it's open, anything goes when mom's on the phone"
42,M,Uh-huh.,M|Uh-huh.
43,B,Uh-huh.,B|Uh-huh.
44,M,"And, um.","M|And, um."
45,B,Right.,B|Right.
46,M,"and then he goes and, and watches them. And then he gives them to me, and I pay him rent and feed them and everything else.","M|and then he goes and, and watches them. And then he gives them to me, and I pay him rent and feed them and everything else."
47,B,Right.,B|Right.
48,M,so.,M|so.
49,B,Right.,B|Right.
50,M,so.,M|so.
51,B,With all the yard work and things like that.,B|With all the yard work and things like that.
52,M,"Right, yeah, and he's, he's working on his, his Master's.","M|Right, yeah, and he's, he's working on his, his Master's."
53,B,Uh-huh.,B|Uh-huh.
54,M,"But, uh, you know, he just wants to get away from the lawn and the dirt","M|But, uh, you know, he just wants to get away from the lawn and the dirt"
55,B,"Uh-huh. Right, we feel that, you know, just spending time together. You don't necessarily have to be doing anything, you know, that costs money or, or, you know, that requires you to go a great distance or anything like that. It's just the kids like to, being together as a family.","B|Uh-huh. Right, we feel that, you know, just spending time together. You don't necessarily have to be doing anything, you know, that costs money or, or, you know, that requires you to go a great distance or anything like that. It's just the kids like to, being together as a family."
56,M,Right.,M|Right.
57,B,"Like last Saturday we went, had some errands to run and so we took the kids and, and went by the Farmers Market down in, in, down there in Garland.","B|Like last Saturday we went, had some errands to run and so we took the kids and, and went by the Farmers Market down in, in, down there in Garland."
58,M,!!! Remind me of that.,M|!!! Remind me of that.
59,B,"And they had a blast running around the Farmers Market looking at all the, you know, the food and tasting all the free samples they were giving out. And they had a little pen there with animals in they could pet, you know,","B|And they had a blast running around the Farmers Market looking at all the, you know, the food and tasting all the free samples they were giving out. And they had a little pen there with animals in they could pet, you know,"
60,M,"Oh, my goodness.","M|Oh, my goodness."
61,B,"and they liked that. And then on the way home we drove by the local high school and there happened to be an F A, F A A, Future F A, Future Farmers of America, F F A going on there,","B|and they liked that. And then on the way home we drove by the local high school and there happened to be an F A, F A A, Future F A, Future Farmers of America, F F A going on there,"
62,M,"Oh, that's great.","M|Oh, that's great."
63,B,"and they had all kinds of pigs and horses and goats and sheep and everything, you know, all out in this, in the, in this schoolyard there. So we just said, hey, let's stop and and the kids got to go around and, you know, see pigs and animals and things like that,","B|and they had all kinds of pigs and horses and goats and sheep and everything, you know, all out in this, in the, in this schoolyard there. So we just said, hey, let's stop and and the kids got to go around and, you know, see pigs and animals and things like that,"
64,M,"Oh, yeah.","M|Oh, yeah."
65,B,"and, and for them that's wonderful, you know. They, they thought it was the greatest fun, you know, and it didn't cost any money. And, uh, you don't have quite as much money when, when the wife doesn't work.","B|and, and for them that's wonderful, you know. They, they thought it was the greatest fun, you know, and it didn't cost any money. And, uh, you don't have quite as much money when, when the wife doesn't work."
66,M,Yeah.,M|Yeah.
67,B,Right.,B|Right.
68,M,"And, uh.","M|And, uh."
69,B,Uh-huh.,B|Uh-huh.
70,M,!!!!!! Remind me of that.,M|!!!!!! Remind me of that.
71,B,"Right. Right. Oh, definitely motherhood is devalued in this society. If you're, stay at home and you're a mother, it's like what a waste. People think, you know, you should be fulfilling yourself","B|Right. Right. Oh, definitely motherhood is devalued in this society. If you're, stay at home and you're a mother, it's like what a waste. People think, you know, you should be fulfilling yourself"
72,M,"Uh,","M|Uh,"
73,B,"and, and a mother isn't an important important thing as, as having a career","B|and, and a mother isn't an important important thing as, as having a career"
74,M,"Right, right.","M|Right, right."
75,B,"and, and that should be first and, and children second. But they don't have kind of an, what we call an internal perspective of things.","B|and, and that should be first and, and children second. But they don't have kind of an, what we call an internal perspective of things."
76,M,Right.,M|Right.
77,B,"But that,","B|But that,"
78,M,!!!%!! Remind me,M|!!!%!! Remind me
79,B,No. Right.,B|No. Right.
80,M,"I want to be able to spend time with my, with my children,","M|I want to be able to spend time with my, with my children,"
81,B,"Uh, at this point.","B|Uh, at this point."
82,M,"And I, I think that, uh.","M|And I, I think that, uh."
83,B,"It's not to say that some day you won't go back to work. My mother's a school teacher and when, when we started, uh, having kids, she had to work for a little while, but then she just started substituting.","B|It's not to say that some day you won't go back to work. My mother's a school teacher and when, when we started, uh, having kids, she had to work for a little while, but then she just started substituting."
84,M,Oh.,M|Oh.
85,B,"So she would just substitute once or twice a week, you know, just for that little extra money when we were in school. Then we would just come home and just be, you know, go to a neighbor's house for an hour, then she'd be home. But she wouldn't do that every day.","B|So she would just substitute once or twice a week, you know, just for that little extra money when we were in school. Then we would just come home and just be, you know, go to a neighbor's house for an hour, then she'd be home. But she wouldn't do that every day."
86,M,Yeah.,M|Yeah.
