ID	S1	S2	S1/Initiated Expression (IE_S1)	S1/Expression Repetition (ER_S1)	S1/tokens (%)	S2/Initiated Expression (IE_S2)	S2/Expression Repetition (ER_S2)	S2/tokens (%)	Voc. Overlap S1	Voc. Overlap S2	SR/S1/ELS	SR/S1/EV	SR/S1/ER	SR/S1/ENTR	SR/S1/L	SR/S1/LMAX	SR/S2/ELS	SR/S2/EV	SR/S2/ER	SR/S2/ENTR	SR/S2/L	SR/S2/LMAX
2064_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.6910112359550562	0.3234597156398104	0.6467432950191571	0.3089887640449438	0.5813449023861171	0.35325670498084294	0.3807531380753138	0.6232876712328768	162.0	0.18040089086859687	0.7037861915367484	1.5774130164861289	1.7583547557840618	4.0	93.0	0.18093385214007782	0.632295719844358	1.3768956539144055	1.5296803652968036	5.0
2072_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.7181818181818181	0.30735930735930733	0.7035532994923858	0.2818181818181818	0.5376712328767124	0.29644670050761424	0.33678756476683935	0.5701754385964912	130.0	0.1766304347826087	0.7255434782608695	1.7378121254040655	1.8305084745762712	5.0	55.0	0.16467065868263472	0.5538922155688623	1.4105173009792031	1.6031746031746033	4.0
2107_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.5720720720720721	0.4340890008396306	0.622907949790795	0.42792792792792794	0.5492371705963939	0.377092050209205	0.39886039886039887	0.6086956521739131	226.0	0.17683881064162754	0.7089201877934272	1.4314873869285165	1.5564784053156147	7.0	132.0	0.16356877323420074	0.6257744733581165	1.3941567827775412	1.53954802259887	4.0
2120_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.9230769230769231	0.0546875	0.7757575757575758	0.07692307692307693	0.35135135135135137	0.22424242424242424	0.21666666666666667	0.4642857142857143	22.0	0.16296296296296298	0.4740740740740741	1.5054722525065793	1.6216216216216217	4.0	2.0	0.045454545454545456	0.13636363636363635	1.0	1.5	2.0
2149_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.7922077922077922	0.2995319812792512	0.7554507955215085	0.2077922077922078	0.5855421686746988	0.24454920447849146	0.29411764705882354	0.5921052631578947	254.0	0.18884758364312268	0.7843866171003717	1.8443867797878313	1.887205387205387	7.0	76.0	0.15932914046121593	0.5429769392033543	1.10016519218886	1.3796791443850267	4.0
2157_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.475177304964539	0.43132380360472344	0.8618103910016068	0.524822695035461	0.35658914728682173	0.13818960899839314	0.233983286908078	0.65625	301.0	0.18242424242424243	0.8193939393939393	1.6194371828527627	1.734228187919463	6.0	44.0	0.14715719063545152	0.4414715719063545	0.8034158480707552	1.2450980392156863	2.0
2187_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.7241379310344828	0.4012521343198634	0.8439000960614793	0.27586206896551724	0.5846153846153846	0.15609990393852066	0.21464646464646464	0.7142857142857143	362.0	0.1997792494481236	0.8140176600441501	1.8404742724544585	1.923913043478261	6.0	49.0	0.12894736842105264	0.5289473684210526	1.2713294564913364	1.4452554744525548	5.0
2220_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.5703125	0.3602209944751381	0.6934865900383141	0.4296875	0.4775	0.3065134099616858	0.262987012987013	0.5704225352112676	169.0	0.17512953367875647	0.6849740932642487	1.2893981282322935	1.4840909090909091	4.0	76.0	0.1655773420479303	0.5664488017429193	1.394017677643113	1.5872093023255813	3.0
2231_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.5106382978723404	0.31	0.5649717514124294	0.48936170212765956	0.3974025974025974	0.4350282485875706	0.422360248447205	0.43870967741935485	92.0	0.1678832116788321	0.6697080291970803	1.7891750877780874	1.8846153846153846	5.0	64.0	0.14780600461893764	0.5496535796766744	1.1663854802405238	1.4268292682926829	3.0
2247_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.5294117647058824	0.24429967426710097	0.6518046709129511	0.47058823529411764	0.3170731707317073	0.3481953290870488	0.2682926829268293	0.44	42.0	0.125	0.5327380952380952	1.5437839145729004	1.7525773195876289	5.0	25.0	0.13020833333333334	0.3854166666666667	0.7219280948873623	1.2	2.0
