ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
2064_txt-base_DialoGPT-speaker_A_M_tsv	107.0	1305.0	178.0	0.1363984674329502	0.41455938697318007	0.30952380952380953	1.4230633660189225	1.5827814569536425	4.0
2072_txt-base_DialoGPT-speaker_A_M_tsv	85.0	985.0	110.0	0.1116751269035533	0.3756345177664975	0.26859504132231404	1.4579706275263653	1.5784061696658098	5.0
2107_txt-base_DialoGPT-speaker_A_M_tsv	173.0	1912.0	222.0	0.11610878661087866	0.47751046025104604	0.31746031746031744	1.1536149923004066	1.4156560088202867	5.0
2120_txt-base_DialoGPT-speaker_A_M_tsv	14.0	165.0	13.0	0.07878787878787878	0.12121212121212122	0.17333333333333334	1.0136635125593596	1.3333333333333333	3.0
2149_txt-base_DialoGPT-speaker_A_M_tsv	125.0	1697.0	154.0	0.09074837949322334	0.36947554507955216	0.24456521739130435	1.4160655160483826	1.555729984301413	4.0
2157_txt-base_DialoGPT-speaker_A_M_tsv	82.0	1867.0	141.0	0.07552222817354044	0.4209962506695233	0.20843672456575682	1.1628411375119565	1.4035398230088496	5.0
2187_txt-base_DialoGPT-speaker_A_M_tsv	110.0	2082.0	145.0	0.06964457252641691	0.4298751200768492	0.19767441860465115	1.341896173601035	1.5193370165745856	4.0
2220_txt-base_DialoGPT-speaker_A_M_tsv	119.0	1305.0	128.0	0.09808429118773947	0.3961685823754789	0.21951219512195122	1.1468823257707756	1.3925049309664694	4.0
2231_txt-base_DialoGPT-speaker_A_M_tsv	96.0	885.0	94.0	0.10621468926553672	0.3480225988700565	0.27419354838709675	1.004307517615435	1.3171428571428572	4.0
2247_txt-base_DialoGPT-speaker_A_M_tsv	57.0	471.0	51.0	0.10828025477707007	0.26963906581740976	0.2	1.2000856507445028	1.4513888888888888	3.0
2263_txt-base_DialoGPT-speaker_A_M_tsv	106.0	1051.0	112.0	0.1065651760228354	0.35394862036156044	0.2593984962406015	1.2540601890364442	1.460759493670886	4.0
2264_txt-base_DialoGPT-speaker_A_M_tsv	58.0	879.0	74.0	0.08418657565415244	0.3185437997724687	0.2184873949579832	1.119723509419053	1.3608247422680413	4.0
2279_txt-base_DialoGPT-speaker_A_M_tsv	136.0	1227.0	134.0	0.10920945395273024	0.3952730236348818	0.26688102893890675	1.262832678444531	1.4547169811320755	4.0
2287_txt-base_DialoGPT-speaker_A_M_tsv	97.0	1056.0	124.0	0.11742424242424243	0.42424242424242425	0.28776978417266186	1.1836708162837417	1.4085778781038374	4.0
2296_txt-base_DialoGPT-speaker_A_M_tsv	45.0	538.0	51.0	0.09479553903345725	0.28810408921933084	0.2032967032967033	1.2879623481090794	1.4580645161290322	4.0
2314_txt-base_DialoGPT-speaker_A_M_tsv	79.0	973.0	95.0	0.09763617677286741	0.3720452209660843	0.2111111111111111	1.1587617820731504	1.389041095890411	4.0
2349_txt-base_DialoGPT-speaker_A_M_tsv	86.0	1015.0	110.0	0.10837438423645321	0.40492610837438425	0.2734375	1.3893309335225952	1.5687203791469195	4.0
2353_txt-base_DialoGPT-speaker_A_M_tsv	119.0	1768.0	158.0	0.08936651583710407	0.3569004524886878	0.24744897959183673	1.4274163755511426	1.568685376661743	6.0
2427_txt-base_DialoGPT-speaker_A_M_tsv	252.0	2453.0	266.0	0.10843864655523848	0.4826742763962495	0.297008547008547	1.3623405241897444	1.5355575065847233	6.0
2471_txt-base_DialoGPT-speaker_A_M_tsv	47.0	641.0	67.0	0.10452418096723869	0.27769110764430577	0.233502538071066	1.2206001796039483	1.4193548387096775	4.0
2483_txt-base_DialoGPT-speaker_A_M_tsv	71.0	1292.0	75.0	0.05804953560371517	0.23761609907120743	0.167192429022082	1.1288809130645274	1.3662420382165605	4.0
2525_txt-base_DialoGPT-speaker_A_M_tsv	123.0	1273.0	141.0	0.11076197957580518	0.3982717989002357	0.29292929292929293	1.2184090693449463	1.4237623762376237	4.0
2528_txt-base_DialoGPT-speaker_A_M_tsv	104.0	1862.0	128.0	0.06874328678839957	0.31954887218045114	0.1912568306010929	1.2399281316489859	1.4553734061930783	4.0
2533_txt-base_DialoGPT-speaker_A_M_tsv	128.0	2158.0	138.0	0.0639481000926784	0.366079703429101	0.17551020408163265	1.1135458493130015	1.3601694915254237	4.0
2537_txt-base_DialoGPT-speaker_A_M_tsv	75.0	754.0	89.0	0.11803713527851459	0.3222811671087533	0.2545454545454545	1.3613745310473837	1.5359477124183007	4.0
2547_txt-base_DialoGPT-speaker_A_M_tsv	115.0	1071.0	121.0	0.11297852474323063	0.38468720821662	0.2624113475177305	1.1808498634798434	1.4501160092807424	3.0
2552_txt-base_DialoGPT-speaker_A_M_tsv	115.0	1213.0	119.0	0.09810387469084914	0.33553173948887055	0.2422145328719723	1.3071256935702165	1.4957081545064377	5.0
2585_txt-base_DialoGPT-speaker_A_M_tsv	115.0	1797.0	108.0	0.06010016694490818	0.26655537006121316	0.145679012345679	1.313008268480203	1.4761904761904763	4.0
2641_txt-base_DialoGPT-speaker_A_M_tsv	149.0	1819.0	182.0	0.1000549752611325	0.3727322704782848	0.24331550802139038	1.5887579515745929	1.6887323943661972	5.0
2642_txt-base_DialoGPT-speaker_A_M_tsv	73.0	1561.0	87.0	0.05573350416399744	0.3062139654067905	0.18543046357615894	1.1264875277800745	1.3846153846153846	3.0
2657_txt-base_DialoGPT-speaker_A_M_tsv	92.0	1423.0	107.0	0.07519325368938862	0.29234012649332397	0.18556701030927836	1.084379143005938	1.3508403361344539	3.0
2717_txt-base_DialoGPT-speaker_A_M_tsv	84.0	1468.0	107.0	0.07288828337874659	0.33787465940054495	0.19469026548672566	1.3094229777633963	1.471933471933472	5.0
2729_txt-base_DialoGPT-speaker_A_M_tsv	137.0	1830.0	159.0	0.08688524590163935	0.4027322404371585	0.22439024390243903	1.305353460140953	1.4855907780979827	4.0
2749_txt-base_DialoGPT-speaker_A_M_tsv	57.0	1202.0	61.0	0.050748752079866885	0.14891846921797006	0.13071895424836602	1.327222014327462	1.4868913857677903	4.0
2754_txt-base_DialoGPT-speaker_A_M_tsv	109.0	1379.0	143.0	0.10369833212472807	0.4039158810732415	0.27241379310344827	1.46783341777999	1.6307977736549164	4.0
2770_txt-base_DialoGPT-speaker_A_M_tsv	48.0	586.0	67.0	0.11433447098976109	0.3310580204778157	0.2598870056497175	1.34436884450441	1.5095238095238095	6.0
2780_txt-base_DialoGPT-speaker_A_M_tsv	92.0	1511.0	119.0	0.07875579086697551	0.4639311714096625	0.20498614958448755	1.0266486274847113	1.3374558303886925	5.0
2782_txt-base_DialoGPT-speaker_A_M_tsv	85.0	1038.0	111.0	0.1069364161849711	0.35260115606936415	0.2347266881028939	1.24134636671126	1.4533678756476685	4.0
2836_txt-base_DialoGPT-speaker_A_M_tsv	138.0	2101.0	181.0	0.08614945264159923	0.4278914802475012	0.2349137931034483	1.3338503914108755	1.5068807339449541	5.0
2879_txt-base_DialoGPT-speaker_A_M_tsv	115.0	2017.0	155.0	0.0768468021814576	0.39167079821517103	0.17582417582417584	1.3761025952460817	1.5258620689655173	4.0
2900_txt-base_DialoGPT-speaker_A_M_tsv	42.0	670.0	52.0	0.07761194029850746	0.282089552238806	0.15966386554621848	0.9881100581983984	1.3563829787234043	4.0
2921_txt-base_DialoGPT-speaker_A_M_tsv	194.0	2612.0	318.0	0.1217457886676876	0.4900459418070444	0.3099787685774947	1.46583912261609	1.652384801940178	5.0
2935_txt-base_DialoGPT-speaker_A_M_tsv	72.0	672.0	82.0	0.12202380952380952	0.36755952380952384	0.27586206896551724	1.3122577502070616	1.5038461538461538	4.0
2994_txt-base_DialoGPT-speaker_A_M_tsv	57.0	871.0	78.0	0.08955223880597014	0.2709529276693456	0.24031007751937986	0.7992918920970167	1.211726384364821	3.0
