Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	last year was the first time in like eighteen years	13	A	17, 29
2	6	, i don't , i don't	51	A	51, 101
2	6	, like , you know ,	59	A	29, 87
2	6	if it's beyond a doubt that	49	A	3, 51
3	5	, you know , like	83	A	5, 29, 87
3	5	, you know , you	85	A	5, 87, 89
2	5	, i don't , i	51	A	51, 101
2	5	, i don't know ,	95	A	7, 101
2	5	i don't , i don't	51	A	51, 101
2	5	that , you know ,	23	A	7, 29
2	5	you , you know ,	3	A	3, 5
10	4	, you know ,	87	A	3, 5, 7, 17, 27, 29, 31, 51, 87, 89
4	4	, uh , i	63	A	3, 13, 29, 65
4	4	uh-huh . yeah .	73	A	25, 39, 59, 97
3	4	, you know .	51	A	47, 87, 97
3	4	but , uh ,	95	A	3, 51, 97
3	4	i don't know ,	95	A	7, 65, 101
2	4	, i mean ,	27	A	3, 29
2	4	, i mean if	21	A	31, 51
2	4	, you , you	27	A	5, 31
2	4	believe in it ,	87	A	1, 87
2	4	for some reason i	13	A	17, 29
2	4	that you did it	5	A	3, 7
2	4	you know , i	87	A	3, 89
12	3	, you know	95	A	3, 5, 7, 17, 27, 29, 31, 47, 51, 87, 89, 97
7	3	, uh ,	95	A	3, 13, 29, 51, 65, 71, 97
6	3	, i mean	87	A	3, 29, 31, 51, 73, 89
5	3	uh , i	65	A	1, 3, 13, 29, 65
4	3	, but ,	49	A	3, 7, 31, 51
4	3	, i don't	95	A	7, 51, 65, 101
4	3	. uh ,	73	A	17, 73, 87, 89
3	3	i don't ,	83	A	19, 51, 101
3	3	i would say	85	A	3, 7, 87
3	3	know , i	99	A	3, 89, 101
2	3	, and that	31	A	73, 103
2	3	, i ,	75	A	13, 87
2	3	, i think	39	A	51, 89
2	3	, uh-huh .	5	A	37, 41
2	3	, well ,	17	A	71, 87
2	3	, yeah ,	17	A	71, 87
2	3	, yeah .	21	A	83, 103
2	3	. well ,	63	A	5, 67
2	3	how many people	3	A	29, 31
2	3	i think that	23	A	29, 51
2	3	never heard of	3	A	77, 79
2	3	north of pittsburgh	3	A	73, 75
2	3	oh , i	15	A	65, 79
2	3	so , i	15	A	73, 87
2	3	something like that	13	A	17, 29
2	3	they get out	3	A	43, 45
2	3	think that ,	3	A	29, 31
14	2	, i	101	A	1, 3, 7, 13, 29, 31, 51, 65, 67, 73, 79, 87, 89, 101
14	2	uh-huh .	91	A	15, 21, 25, 37, 39, 41, 55, 59, 71, 87, 91, 93, 97, 105
14	2	yeah .	97	A	11, 25, 29, 33, 39, 53, 57, 59, 63, 83, 89, 97, 103, 107
14	2	you know	95	A	3, 5, 7, 9, 17, 19, 27, 29, 31, 47, 51, 87, 89, 97
13	2	uh ,	97	A	1, 3, 13, 17, 27, 29, 51, 65, 71, 73, 87, 89, 97
12	2	, you	95	A	3, 5, 7, 17, 27, 29, 31, 47, 51, 87, 89, 97
8	2	, but	85	A	3, 7, 17, 29, 31, 51, 67, 87
