Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	i'm brian .	24	4	1	A	23, 24, 26
2	2	3	days a week	59	18	1	M	42, 59
2	2	3	i don't have	65	34	1	M	32, 65
2	2	3	pretty good .	14	2	1	A	13, 14
2	2	3	we have a	73	70	1	M	4, 73
7	5	2	i don't	55	53	3	M	16, 18, 32, 55, 57, 65, 68
5	4	2	have a	55	70	1	M	4, 55, 59, 66, 73
5	5	2	i think	47	25	1	M	44, 47, 49, 63, 68
5	5	2	of the	35	72	1	M	2, 35, 49, 61, 73
4	2	2	good .	17	53	1	A	13, 14, 17, 65
4	4	2	in the	25	72	2	M	2, 18, 25, 73
4	4	2	right .	10	41	1	A	5, 10, 33, 45
3	3	2	and i	70	14	2	A	57, 65, 70
3	3	2	do you	36	41	1	A	27, 36, 67
3	1	2	don't have	65	34	2	M	32, 56, 65
3	3	2	i mean	61	20	2	M	42, 56, 61
3	3	2	i was	8	61	1	A	1, 8, 61
3	3	2	in a	61	20	1	M	54, 61, 73
3	3	2	to be	54	8	1	A	49, 54, 56
3	3	2	yes .	39	46	1	M	6, 39, 51
3	3	2	you know	59	42	1	M	32, 59, 73
2	2	2	a benefit	44	4	1	A	41, 44
2	2	2	a family	55	2	1	M	54, 55
2	2	2	a group	54	8	1	A	47, 54
2	2	2	a uh	73	8	1	M	66, 73
2	1	2	days a	59	18	1	M	42, 59
2	2	2	have insurance	56	2	1	A	55, 56
2	2	2	insurance .	56	10	1	A	47, 56
2	2	2	then i	42	18	1	A	25, 42
2	2	2	uh i	68	8	1	A	61, 68
2	2	2	uh you	65	34	1	M	32, 65
2	1	2	we have	73	70	1	M	4, 73
2	2	2	yeah yeah	69	10	1	M	60, 69
25	14	1	i	1	75	1	M	0, 1, 8, 16, 18, 25, 32, 42, 44, 45, 47, 48, 49, 53, 55, 56, 57, 58, 59, 61, 63, 65, 68, 70, 74
21	20	1	uh	32	63	3	A	13, 17, 27, 32, 41, 45, 47, 49, 55, 57, 59, 60, 61, 63, 65, 66, 67, 68, 70, 73, 75
19	12	1	a	25	72	1	M	4, 25, 28, 38, 40, 41, 42, 44, 45, 47, 50, 54, 55, 59, 61, 63, 66, 73, 75
14	9	1	in	25	76	3	M	0, 2, 18, 25, 46, 54, 55, 57, 59, 61, 65, 72, 73, 75
14	8	1	you	32	59	2	A	15, 27, 32, 36, 40, 54, 56, 57, 59, 64, 65, 67, 70, 73
13	12	1	and	42	53	1	A	23, 42, 47, 49, 53, 57, 59, 65, 67, 70, 71, 73, 75
12	5	1	have	53	70	2	M	4, 32, 53, 54, 55, 56, 57, 59, 61, 65, 66, 73
12	9	1	the	2	73	1	A	1, 2, 8, 11, 18, 25, 35, 49, 54, 57, 61, 73
12	10	1	to	8	61	2	A	1, 5, 8, 18, 27, 35, 42, 47, 49, 54, 56, 61
11	11	1	that	46	35	1	A	41, 46, 47, 49, 57, 59, 61, 63, 65, 73, 75
10	7	1	i'm	23	55	1	M	18, 23, 24, 26, 28, 38, 46, 47, 60, 72
10	6	1	of	35	74	2	M	2, 4, 35, 44, 46, 49, 55, 61, 73, 75
9	1	1	don't	55	53	4	M	16, 18, 32, 40, 55, 56, 57, 65, 68
9	9	1	that's	21	59	1	M	14, 21, 41, 45, 53, 65, 69, 71, 72
8	5	1	do	47	47	1	A	27, 36, 47, 53, 59, 61, 67, 73
8	8	1	is	25	68	2	M	6, 12, 25, 41, 47, 49, 57, 73
8	8	1	my	47	58	1	M	18, 47, 55, 57, 59, 61, 65, 75
8	3	1	think	55	25	1	M	44, 47, 49, 55, 57, 63, 67, 68
8	8	1	well	72	72	7	A	1, 5, 15, 41, 45, 61, 71, 72
8	6	1	yeah	60	65	3	A	9, 13, 43, 60, 61, 68, 69, 73
7	4	1	good	14	65	3	A	1, 5, 13, 14, 17, 45, 65
6	6	1	or	54	47	2	A	27, 47, 54, 55, 59, 73
6	3	1	was	19	63	1	A	1, 8, 19, 57, 61, 63
6	6	1	what	19	56	1	M	12, 19, 27, 30, 57, 67
5	2	1	know	59	58	3	M	16, 18, 32, 59, 73
5	2	1	right	21	41	1	A	5, 10, 21, 33, 45
5	5	1	work	57	24	1	M	42, 57, 59, 60, 65
5	3	1	yes	39	52	2	M	2, 6, 39, 51, 53
4	2	1	benefit	57	23	1	A	41, 44, 57, 63
4	4	1	for	40	47	2	A	15, 35, 40, 61
4	2	1	insurance	47	17	1	M	40, 47, 55, 56
4	4	1	really	46	61	1	A	3, 46, 57, 63
3	1	1	days	57	18	1	M	42, 57, 59
3	3	1	get	47	32	1	M	42, 47, 73
3	1	1	group	54	8	2	A	47, 49, 54
3	3	1	just	46	46	2	A	1, 25, 46
3	3	1	not	61	34	2	M	28, 46, 61
3	3	1	people	27	58	1	M	4, 27, 61
3	3	1	utah	11	9	1	M	4, 11, 12
3	2	1	we	17	70	1	M	4, 17, 73
2	2	1	about	61	54	1	M	8, 61
2	2	1	but	65	12	1	M	54, 65
2	2	1	from	4	4	1	A	1, 4
2	2	1	like	57	16	1	M	42, 57
2	2	1	retirement	73	4	1	M	70, 73
2	2	1	she	75	54	1	M	22, 75
2	2	1	we're	73	72	1	M	2, 73

