Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	they are .	53	M	17, 69
3	2	have a	25	M	13, 17, 37
3	2	you can't	37	M	1, 33, 37
2	2	i'm a	43	M	9, 51
2	2	it .	49	M	17, 65
2	2	of a	27	M	41, 67
2	2	they have	27	M	17, 43
2	2	time .	7	M	13, 19
2	2	to be	35	M	13, 47
2	2	you .	19	M	35, 53
10	1	you	61	M	1, 33, 35, 37, 43, 45, 53, 55, 57, 61
8	1	a	59	M	9, 11, 13, 17, 37, 41, 51, 67
7	1	i	61	M	7, 13, 23, 33, 57, 61, 67
5	1	have	43	M	13, 17, 37, 43, 55
5	1	it	63	M	3, 17, 19, 47, 65
5	1	of	51	M	17, 41, 53, 63, 67
5	1	the	43	M	21, 43, 45, 59, 63
4	1	and	31	M	31, 37, 43, 61
4	1	can't	67	M	1, 33, 37, 67
4	1	so	35	M	27, 55, 57, 61
4	1	uh	37	M	15, 27, 45, 51
3	1	be	59	M	13, 47, 71
3	1	i'm	51	M	1, 9, 51
3	1	see	17	M	41, 43, 57
3	1	that's	49	M	15, 43, 63
3	1	to	35	M	13, 41, 47
3	1	was	47	M	7, 47, 53
3	1	you're	17	M	15, 23, 31
2	1	can	31	M	13, 43
2	1	don't	45	M	13, 57
2	1	good	59	M	5, 63
2	1	i'll	19	M	1, 19
2	1	is	19	M	3, 21
2	1	know	23	M	23, 45
2	1	like	55	M	7, 61
2	1	love	35	M	7, 41
2	1	me	5	M	57, 61
2	1	nice	7	M	47, 53
2	1	not	37	M	15, 51
2	1	oh	43	M	15, 57
2	1	what	35	M	23, 57
2	1	why	13	M	43, 55

