,Speaker,Utterance,Unified
5,A,Is that a nice vacation spot?,A|Is that a nice vacation spot?
6,M,I've been to Detroit a few times.,M|I've been to Detroit a few times.
7,A,"Right, okay.","A|Right, okay."
8,M,You were.,M|You were.
9,A,Right. So you probably wouldn't recommend that as a big tourist spot?,A|Right. So you probably wouldn't recommend that as a big tourist spot?
10,M,I was. I'm not really a tourist though.,M|I was. I'm not really a tourist though.
11,A,"Ooh, that would be nice.","A|Ooh, that would be nice."
12,M,"No, not that. I don't think so.","M|No, not that. I don't think so."
13,A,Did you scuba dive there?,A|Did you scuba dive there?
14,M,"I live in Brazil, it's just a tourist place in the middle of nowhere.","M|I live in Brazil, it's just a tourist place in the middle of nowhere."
15,A,"Ooh, that would be nice.","A|Ooh, that would be nice."
16,M,"They have some nice beaches, and a big aquarium.","M|They have some nice beaches, and a big aquarium."
17,A,"Oh, that would be enjoyable. Right, yeah, that's, a nice break.","A|Oh, that would be enjoyable. Right, yeah, that's, a nice break."
18,M,"Well, I'm from Australia. I'm not going to be able to go to any other countries, so I guess it would be fun.","M|Well, I'm from Australia. I'm not going to be able to go to any other countries, so I guess it would be fun."
19,A,"I haven't been on vacation in a while either. Um, usually when we go, we go to Colorado, to Estes Park area. Which is up kind of near Denver. And, uh, stay in the mountains up there, do a little hiking and resting, get away from the Texas heat, that kind of thing.","A|I haven't been on vacation in a while either. Um, usually when we go, we go to Colorado, to Estes Park area. Which is up kind of near Denver. And, uh, stay in the mountains up there, do a little hiking and resting, get away from the Texas heat, that kind of thing."
20,M,So... How's it going?,M|So... How's it going?
21,A,"So it's a lot of fun. I worked up there last summer, so I guess it was kind of like a vacation the, whole summer long","A|So it's a lot of fun. I worked up there last summer, so I guess it was kind of like a vacation the, whole summer long"
22,M,I can't,M|I can't
23,A,"Worked at a camp there, and so I got to spend a lot of time up in the mountains. So that's probably my favorite place when I have to go somewhere on a vacation.","A|Worked at a camp there, and so I got to spend a lot of time up in the mountains. So that's probably my favorite place when I have to go somewhere on a vacation."
24,M,"oh, like.","M|oh, like."
25,A,Oh.,A|Oh.
26,M,What do you mean?,M|What do you mean?
27,A,"That's nice. We, um, we canoed up in Arkansas at the Buffalo River.","A|That's nice. We, um, we canoed up in Arkansas at the Buffalo River."
28,M,I,M|I
29,A,And that's the best place that I've ever canoed.,A|And that's the best place that I've ever canoed.
30,M,You can't be serious.,M|You can't be serious.
