,Speaker,Utterance,Unified
5,M,"I do it too, I've grown up around the area.","M|I do it too, I've grown up around the area."
6,A,I see.,A|I see.
7,M,"Because we have a little plot, and a lot of plots.","M|Because we have a little plot, and a lot of plots."
8,A,"Yeah, you do a lot more area than I do. I've, all the rest of my yard, backyard is, uh, you know, pool and decking it's all the dirt I have, left in my backyard","A|Yeah, you do a lot more area than I do. I've, all the rest of my yard, backyard is, uh, you know, pool and decking it's all the dirt I have, left in my backyard"
9,M,That's a lot of dirt.,M|That's a lot of dirt.
10,A,"Well, I I enjoy fiddling around. It's cheap entertainment.","A|Well, I I enjoy fiddling around. It's cheap entertainment."
11,M,I don't think I've ever seen a good game of pool in my life.,M|I don't think I've ever seen a good game of pool in my life.
12,A,"It is, uh-huh.","A|It is, uh-huh."
13,M,I think I'm going to be out.,M|I think I'm going to be out.
14,A,That's right. Yeah.,A|That's right. Yeah.
15,M,"You know, it's kind of cool.","M|You know, it's kind of cool."
16,A,"I enjoy,  Excuse me, go ahead. Uh-huh.","A|I enjoy,  Excuse me, go ahead. Uh-huh."
17,M,... but I'm not a girl,M|... but I'm not a girl
18,A,Uh-huh.,A|Uh-huh.
19,M,"Umm, um.","M|Umm, um."
20,A,That's right. That's right. Uh-huh.  Uh-huh.  Takes a lot of room.,A|That's right. That's right. Uh-huh.  Uh-huh.  Takes a lot of room.
21,M,"You know, I love, uh","M|You know, I love, uh"
22,A,"It sure does. I made mistake one year and planted some cantaloupe, my goodness, what a mistake that was.","A|It sure does. I made mistake one year and planted some cantaloupe, my goodness, what a mistake that was."
23,M,Does it,M|Does it
24,A,"They do. Well, it was very good it just takes up, you know, like you say, a lot of your garden area.","A|They do. Well, it was very good it just takes up, you know, like you say, a lot of your garden area."
25,M,What? No.,M|What? No.
26,A,"It's the first and only time I've done that. We don't do anything exotic we just do, oh, tomatoes, bell peppers, radishes and turnips, I mean, not turnips, carrots, beets and things like that.","A|It's the first and only time I've done that. We don't do anything exotic we just do, oh, tomatoes, bell peppers, radishes and turnips, I mean, not turnips, carrots, beets and things like that."
27,M,I'm sorry,M|I'm sorry
28,A,"My wife used to plant a few snow peas. I don't really care for snow peas. Well, she just plants a few for herself.","A|My wife used to plant a few snow peas. I don't really care for snow peas. Well, she just plants a few for herself."
29,M,I'm sorry,M|I'm sorry
30,A,Yeah.,A|Yeah.
31,M,We do,M|We do
32,A,Did you really?,A|Did you really?
33,M,I got a snow peas last night.,M|I got a snow peas last night.
34,A,"Oh, I see.","A|Oh, I see."
35,M,They arent. They are in the garden.,M|They arent. They are in the garden.
36,A,"Okay. We don't start anything indoors we, just wait until, you know, the weather warm enough to stick it in the ground.","A|Okay. We don't start anything indoors we, just wait until, you know, the weather warm enough to stick it in the ground."
37,M,"No, it's not.","M|No, it's not."
38,A,"Probably so. Yeah, you can get a head start on it. like ice in","A|Probably so. Yeah, you can get a head start on it. like ice in"
39,M,That's the plan. I have a lot of practice,M|That's the plan. I have a lot of practice
40,A,"I guess it, it, might would,","A|I guess it, it, might would,"
41,M,"But, uh, I don't, I'm a woman, so...","M|But, uh, I don't, I'm a woman, so..."
42,A,yeah. Uh-huh.,A|yeah. Uh-huh.
43,M,Because of?,M|Because of?
44,A,"Well it will make, it will make them taste better I'm sure.","A|Well it will make, it will make them taste better I'm sure."
45,M,"I, I don'know.","M|I, I don'know."
46,A,"Sure. You got to inspect it, yeah.","A|Sure. You got to inspect it, yeah."
47,M,That's the point of the place.But I don'think you'll be able to find it in time.,M|That's the point of the place.But I don'think you'll be able to find it in time.
48,A,Sure.,A|Sure.
49,M,Do you like it?,M|Do you like it?
50,A,Sure.,A|Sure.
51,M,I like swinging.,M|I like swinging.
52,A,Yeah.,A|Yeah.
53,M,You know what I mean.,M|You know what I mean.
54,A,No.,A|No.
55,M,Do you?,M|Do you?
56,A,"I, this is the first home we've lived in we've had a sprinkler system,","A|I, this is the first home we've lived in we've had a sprinkler system,"
57,M,Not if you live in the home we have.,M|Not if you live in the home we have.
58,A,"and boy, it is really nice,","A|and boy, it is really nice,"
59,M,The whole country is beautiful.,M|The whole country is beautiful.
60,A,it sure beats dragging hoses around.,A|it sure beats dragging hoses around.
61,M,"It's not a home we're living in, it's a home they're living at.","M|It's not a home we're living in, it's a home they're living at."
62,A,That's right. That's right. It's really nice.,A|That's right. That's right. It's really nice.
63,M,"Yes, and that's why it's called a'' road''.","M|Yes, and that's why it's called a'' road''."
64,A,Uh-huh.,A|Uh-huh.
65,M,It's been a while.,M|It's been a while.
66,A,"I'll have to admit I don't, I do my own yard. I, I really don't enjoy doing that. I enjoy having a nice looking yard,","A|I'll have to admit I don't, I do my own yard. I, I really don't enjoy doing that. I enjoy having a nice looking yard,"
67,M,You have a nice yard.,M|You have a nice yard.
68,A,"I just don't enjoy the work, that it takes to get it done.","A|I just don't enjoy the work, that it takes to get it done."
69,M,"Uuhhh, how come?","M|Uuhhh, how come?"
70,A,"I had a lawn service to do my yard for me during the real hot summer months, you know, until I retired","A|I had a lawn service to do my yard for me during the real hot summer months, you know, until I retired"
71,M,How do you get a lawn?,M|How do you get a lawn?
72,A,"and now I, I've lost my excuse for that so I have to for the last couple of years I've done it myself.","A|and now I, I've lost my excuse for that so I have to for the last couple of years I've done it myself."
73,M,Uhm... no.,M|Uhm... no.
74,A,Uh-huh. Yeah. Uh-huh. Uh-huh.,A|Uh-huh. Yeah. Uh-huh. Uh-huh.
75,M,How about an E?,M|How about an E?
76,A,"It is kind of expensive, it is.","A|It is kind of expensive, it is."
77,M,... I have no idea what that is.,M|... I have no idea what that is.
78,A,"Of course, the chemicals themselves when you buy them, they're expensive too.","A|Of course, the chemicals themselves when you buy them, they're expensive too."
79,M,They're not expensive.,M|They're not expensive.
80,A,"That's right. If I have a problem discipline, you know, I think, now, boy, I really need to get out, you know, and apply something, you know, and I screw around and don't do it or wait too long or something.","A|That's right. If I have a problem discipline, you know, I think, now, boy, I really need to get out, you know, and apply something, you know, and I screw around and don't do it or wait too long or something."
81,M,"Oh, okay.","M|Oh, okay."
82,A,That's right.,A|That's right.
83,M,"You'll get high if you do that, boy.","M|You'll get high if you do that, boy."
84,A,"That's right. I'm, I'm kind of bad about that.","A|That's right. I'm, I'm kind of bad about that."
85,M,"You're, you're, it's, it was, it is","M|You're, you're, it's, it was, it is"
86,A,"I enjoyed having a lawn service but now I have the time and I really can't, I really you know, don't,  want to spend the money for it.","A|I enjoyed having a lawn service but now I have the time and I really can't, I really you know, don't,  want to spend the money for it."
87,M,You have to do it yourself.,M|You have to do it yourself.
88,A,"Yeah. That's right. I'm not limited to, just mowing it on Saturday morning, you know,","A|Yeah. That's right. I'm not limited to, just mowing it on Saturday morning, you know,"
89,M,"You know, I just have","M|You know, I just have"
90,A,I can do it on most any day of the week.,A|I can do it on most any day of the week.
91,M,Why not on the weekend?,M|Why not on the weekend?
92,A,Uh-huh. That's right.,A|Uh-huh. That's right.
93,M,You can do that.,M|You can do that.
94,A,Yeah.,A|Yeah.
95,M,Do you do it?,M|Do you do it?
96,A,Yeah.,A|Yeah.
97,M,They are.,M|They are.
98,A,That's coming up here pretty soon. Is it this weekend?,A|That's coming up here pretty soon. Is it this weekend?
99,M,they have an hour left.they are just gonna rollback a lot of the servers.,M|they have an hour left.they are just gonna rollback a lot of the servers.
