,Speaker,Utterance,Unified
5,M,I think I'm just gonna...,M|I think I'm just gonna...
6,A,Yeah.,A|Yeah.
7,M,"H, uh, I guess.","M|H, uh, I guess."
8,A,Huh.,A|Huh.
9,M,I think it's because it's a big house.,M|I think it's because it's a big house.
10,A,It sounds nice.,A|It sounds nice.
11,M,"I'm going to start a new post for this, if you're interested.","M|I'm going to start a new post for this, if you're interested."
12,A,"Oh, yeah?","A|Oh, yeah?"
13,M,It is.,M|It is.
14,A,"Yeah. Well, you know, these guys that gambled high lost big you know.","A|Yeah. Well, you know, these guys that gambled high lost big you know."
15,M,I know.,M|I know.
16,A,"And, uh I'm insulating myself from that problem.","A|And, uh I'm insulating myself from that problem."
17,M,"Because, the economy","M|Because, the economy"
18,A,I'm building my own house.,A|I'm building my own house.
19,M,What is your problem with them?,M|What is your problem with them?
20,A,"And as I look out the window of my trailer, I can envision all the insulation that's going up today","A|And as I look out the window of my trailer, I can envision all the insulation that's going up today"
21,M,I am in the same situation.,M|I am in the same situation.
22,A,Yeah.,A|Yeah.
23,M,Do you live in the back of the house?,M|Do you live in the back of the house?
24,A,Yeah.,A|Yeah.
25,M,You mean the truck?,M|You mean the truck?
26,A,I used to be a builder.,A|I used to be a builder.
27,M,??? You're a new player,M|??? You're a new player
28,A,And I retired about five years ago and  started college.,A|And I retired about five years ago and  started college.
29,M,Yeah.You?,M|Yeah.You?
30,A,"And now I'm a college educated builder  There's still no work, you know.","A|And now I'm a college educated builder  There's still no work, you know."
31,M,"Yeah, I'm not sure. I'm still here.","M|Yeah, I'm not sure. I'm still here."
32,A,"So, uh, you know, I decided this summer that, uh, you know, we had enough credit on the credit cards to buy the materials so I did.","A|So, uh, you know, I decided this summer that, uh, you know, we had enough credit on the credit cards to buy the materials so I did."
33,M,"I know, right?","M|I know, right?"
34,A,"And, uh, see the, the, the state has a law that says you cannot borrow the money to build your own home.","A|And, uh, see the, the, the state has a law that says you cannot borrow the money to build your own home."
35,M,"I have a friend who's a lawyer, he's going to sue you for this.","M|I have a friend who's a lawyer, he's going to sue you for this."
36,A,You can borrow the money to pay somebody else to build your house but you can't borrow the money to build your own.,A|You can borrow the money to pay somebody else to build your house but you can't borrow the money to build your own.
37,M,Can you borrow money to buy your own house?,M|Can you borrow money to buy your own house?
38,A,"Well, it's to protect the, the banks from guys that say yeah I want to build my own house and go out a build a spec home","A|Well, it's to protect the, the banks from guys that say yeah I want to build my own house and go out a build a spec home"
39,M,What's the point of having a bank then?,M|What's the point of having a bank then?
40,A,and then it doesn't sell and then the bank's  holding the bag.,A|and then it doesn't sell and then the bank's  holding the bag.
41,M,The bank is paying for it.,M|The bank is paying for it.
42,A,Well.,A|Well.
43,M,I don't have a bank.,M|I don't have a bank.
44,A,"As, as you know, anything that involves the government is, works half as well as it's supposed to costs three times as much. Right?","A|As, as you know, anything that involves the government is, works half as well as it's supposed to costs three times as much. Right?"
45,M,That's why they call it a bag.,M|That's why they call it a bag.
46,A,Hence the savings and loan problem we have.,A|Hence the savings and loan problem we have.
47,M,We have no money to buy.,M|We have no money to buy.
48,A,"But, uh, you know, my home is, uh, fairly simple. It's designed to be added on to.","A|But, uh, you know, my home is, uh, fairly simple. It's designed to be added on to."
49,M,I think you're misunderstanding the question.,M|I think you're misunderstanding the question.
50,A,"Yeah. Well, I figure it's just me and my wife but, you know, I like to do stuff with my hands and whatnot, so I want  to have a shop.","A|Yeah. Well, I figure it's just me and my wife but, you know, I like to do stuff with my hands and whatnot, so I want  to have a shop."
51,M,"You do you, ummm, have you tried any other hobby?","M|You do you, ummm, have you tried any other hobby?"
52,A,Ten acres.,A|Ten acres.
53,M,Do you have a lot of plants?,M|Do you have a lot of plants?
54,A,"Well, yeah. It's really nice too because I can't see my nearest neighbor. He's on the other side of a hill.","A|Well, yeah. It's really nice too because I can't see my nearest neighbor. He's on the other side of a hill."
55,M,I like the look of it.,M|I like the look of it.
56,A,And my second nearest neighbor is a dot on the horizon. Seriously.,A|And my second nearest neighbor is a dot on the horizon. Seriously.
57,M,He's right.,M|He's right.
58,A,"Well, in the winter time, I can see, see another guy but, you know, he's","A|Well, in the winter time, I can see, see another guy but, you know, he's"
59,M,What do you mean?,M|What do you mean?
60,A,"I can just make out his place, you know. I've got a thirty mile view to the east and about ten miles to the north.","A|I can just make out his place, you know. I've got a thirty mile view to the east and about ten miles to the north."
61,M,Not in the sun.,M|Not in the sun.
62,A,"And, uh,","A|And, uh,"
63,M,"And, uh, uh","M|And, uh, uh"
64,A,"Yeah. Well, I took a lot of time in choosing this site because the, the house has no heating or air conditioning.","A|Yeah. Well, I took a lot of time in choosing this site because the, the house has no heating or air conditioning."
65,M,"Well, how about you?","M|Well, how about you?"
66,A,"Well, it's got a, a very small furnace.","A|Well, it's got a, a very small furnace."
67,M,How do you like your...,M|How do you like your...
68,A,"And a, uh, we'll use a wood burning stove as well.","A|And a, uh, we'll use a wood burning stove as well."
69,M,I'll make a fire.,M|I'll make a fire.
70,A,"But, in the house itself, I've been working inside, you know, these, these many months","A|But, in the house itself, I've been working inside, you know, these, these many months"
71,M,It's not that. It's the wood burning.,M|It's not that. It's the wood burning.
72,A,and I have not had to use the heat.,A|and I have not had to use the heat.
73,M,You've been using the heat?,M|You've been using the heat?
74,A,Because it's all geothermal.,A|Because it's all geothermal.
75,M,Why is the air so cold?,M|Why is the air so cold?
76,A,"And with all the, see I've got, on the south side is all glass. Well, as much as I could get in it, you know. And, uh, the east side is glass.","A|And with all the, see I've got, on the south side is all glass. Well, as much as I could get in it, you know. And, uh, the east side is glass."
77,M,I have seen this.,M|I have seen this.
78,A,"I've got one, two, three, four, five, six windows in the east side on forty-eight feet. So it's almost all glass.","A|I've got one, two, three, four, five, six windows in the east side on forty-eight feet. So it's almost all glass."
79,M,"No, the west side is a lot more green.","M|No, the west side is a lot more green."
80,A,"And, uh,","A|And, uh,"
81,M,"I think, if you're going to be that guy, it's, like, if, uh, the East side of the Mississippi, it should be the East Side of the State.","M|I think, if you're going to be that guy, it's, like, if, uh, the East side of the Mississippi, it should be the East Side of the State."
