,Speaker,Utterance,Unified
5,A,All local. Were they like all in Dallas?,A|All local. Were they like all in Dallas?
6,M,"They, uh, have a family","M|They, uh, have a family"
7,A,Oh.,A|Oh.
8,M,"No, no, no. This is the Mississippi.","M|No, no, no. This is the Mississippi."
9,A,"Uh-huh, uh-huh.","A|Uh-huh, uh-huh."
10,M,It was in the middle of the night,M|It was in the middle of the night
11,A,Just from city to city then .,A|Just from city to city then .
12,M,That's where my family grew,M|That's where my family grew
13,A,"Uh-huh, uh-huh.","A|Uh-huh, uh-huh."
14,M,"Uhh, uh, uh.","M|Uhh, uh, uh."
15,A,"Uh-huh, uh-huh.","A|Uh-huh, uh-huh."
16,M,"Uhh, uh, uh.","M|Uhh, uh, uh."
17,A,Do you go back?,A|Do you go back?
18,M,"I've been to a few weddings, they were great.","M|I've been to a few weddings, they were great."
19,A,"Is it choice or just business or,","A|Is it choice or just business or,"
20,M,"I've never gone back to the house, I've never been in a car, and I've been away from the house for years.","M|I've never gone back to the house, I've never been in a car, and I've been away from the house for years."
21,A,Uh-huh.,A|Uh-huh.
22,M,Hahaha. You're so funny.,M|Hahaha. You're so funny.
23,A,"Uh-huh, uh-huh.","A|Uh-huh, uh-huh."
24,M,"Uhh, what?","M|Uhh, what?"
25,A,Uh-huh.,A|Uh-huh.
26,M,Uuh uh.,M|Uuh uh.
27,A,Oh. Do you have brothers and sisters?,A|Oh. Do you have brothers and sisters?
28,M,"I do, uh, uh","M|I do, uh, uh"
29,A,"Uh-huh, uh-huh. And, is your mother still living?","A|Uh-huh, uh-huh. And, is your mother still living?"
30,M,"Oh uh uh uh, uh uh.","M|Oh uh uh uh, uh uh."
31,A,"Oh, so, so you go back and visit with her anyway. Would you not?","A|Oh, so, so you go back and visit with her anyway. Would you not?"
32,M,No. I just wanted to go back.,M|No. I just wanted to go back.
33,A,"I mean, either way there was family reunion time, or not,","A|I mean, either way there was family reunion time, or not,"
34,M,"I meant that he had a family reunion, like, the last time we went to the cabin, right?","M|I meant that he had a family reunion, like, the last time we went to the cabin, right?"
35,A,"Relatives, right.","A|Relatives, right."
