M:	"!!!!.!!'!!!'!!""!! Rem!!okay!!s!!r!!k!!i!!,!!.!!!,!!Mask!!8!!%!!2017!!88!!888!!889!!7!!!!!!!!!!!===!!Nik!!u!!"
g:	roughly up a bit huh
M:	"!!!'!!!'!!':!!""!! 2016!!8!!7!!6!!4!!2!!56!!286!!86!!226!!81!!84!!88!!41!!146!!89!!.!!92!!889!!'t!!"
g:	of the map
M:	right
g:	right okay so if you just go left from the missionary camp a bit and then down
M:	right
g:	yeah to about a couple of centimetres above the top of the bottom of the page
M:	right
g:	and then continue straight left along until about four centimetres from the end and then go straight up again
M:	straight up how far
g:	sorry
M:	right
g:	yeah probably yeah
M:	right okay so you're going to go from the left-hand side of the banana trees to the right-hand edge of the map
g:	uh do you have a rope bridge
M:	yeah
g:	yeah
M:	right okay
g:	uh-huh yeah
M:	right okay
g:	right
M:	now i want you to go directly west but don't go over the top of it
g:	mmhmm
M:	right now go right two and a half inches directly up
g:	okay that's fine now you've got the rope bridge
M:	uh-huh
g:	so that you want to come up the page and then just when you're about in line with the rope rope bridge just turn right so you're across it
M:	oh right i see okay
g:	yeah
M:	ok
g:	okay if you now come down a couple of centimetres
M:	mmhmm
g:	and do you have a waterfall
M:	"!!!""!!'!! Remnant!!,!!2017!!8!!q!!"
g:	yeah if you just mm do you have a sort of the water coming down
M:	mmhmm
g:	if you sort of head along
M:	so i'm going up sort of straight up
g:	so that you're about in line with the bottom of the water
M:	mm
g:	if you know what i mean
M:	"!!!'!!!'!!""!! Rem!!okay!!mm!!right!!er!!you!!have!!and!!i!!there!!"
g:	and then have you got lost steps
M:	"!!!!,!!'!!!'!!""!! Remind me!!mm!! Remain!!r!!!.!!"
g:	okay if you just get to the waterfall first and then you want to go straight up to where these lost steps are
M:	right
g:	well have you got fallen pillars
M:	yeah
g:	it's it's in the finishing point
M:	right well go right up there
g:	no ehm it's about in line with the fallen pillars
M:	right okay
g:	to the right of them
M:	uh well the fallen pillar is just to the right and below the lost steps the lost pillars are about just to where the fallen it would be
g:	in between the rope bridge and the waterfall
M:	uh just to the right
g:	uh-huh well you want to go straight up
M:	right
g:	and you've got the lost steps
M:	yeah
g:	if you go straight up from the waterfall you keep going up until you're in line with the fallen pillars
M:	mmhmm
g:	but don't actually go near them
M:	right okay
g:	and that's you if you sort of curve off to the left
M:	ok
g:	you'll miss the lost steps
M:	"!!!'!!""!! Rem!!okay!!right!!i!!s!!r!!this!!8!!7!!6!!4!!2!!"
g:	um to about just before the middle of the page
M:	mmhmm
g:	and then you want to come down in a diagonal so that you've missed the fallen pillars and go underneath them
M:	right
g:	right just keep going 'til the end
M:	right okay
g:	of the fallen pillars yeah um now go down two or three centimetres
M:	right
g:	do you have an obstacle there
M:	"!!!!.!!""!!'!!.!! Remnant!!,!!?!!2017!!8!!4!!"
g:	well uh i think you're probably trying to avoid that so if you go down um and then left in a sort of curve
M:	"!!!!,!!'!!""!!!'!!':!!2017!!8!!"
g:	and up again and you're pretty near the edge of the page
M:	mmhmm
g:	then do you have ancient ruins
M:	i do yeah
g:	yeah okay just like a bit up from the fallen pillars and to the left
M:	right okay
g:	well you want to sort of come towards the ancient ruins a bit
M:	right okay
g:	without actually coming into contact with them
M:	no
g:	a straight line
M:	a slight diagonal one
g:	yeah
M:	right
g:	yeah now do you have stones in the top left
M:	yeah uh-huh
g:	no no it's okay now if you just uh at the top there's some stones and that's about four centimetres from the top
M:	yeah
g:	yeah
M:	right
g:	to about four centimetres
M:	to the top of the rock fall
g:	and then you want to go sharp right
M:	right
g:	to about halfway across the page
M:	yeah
g:	now do you have a white mountain
M:	yeah
g:	you want to just go over the top of that and round
M:	right
g:	mmhmm
M:	and then down underneath the abandoned truck
g:	yeah okay um do you have a soft furnishings store
M:	no
g:	eh right um you're quite close to the mountain at the moment on its right-hand side
M:	mmh mmhmm so i'm going underneath it
g:	well if you under directly underneath the mountain about three centimetres down there's a soft furnishings store
M:	okay right so i'm going to go underneath the hot wells
g:	so you want to come down from the mountain and turn sharp left
M:	okay
g:	so that you're sort of in line with the left-hand side of the mountain
M:	right
g:	then you come straight down and right
M:	straight down right
g:	do you have gazelles
M:	yes
g:	underneath them
M:	yeah well you go up the left-hand side of them and then you go down the right-hand edge of them
g:	the right-hand side
M:	okay
g:	to about the right-hand side of the mountain level if you know what i mean
M:	to the right
g:	okay that's it
M:	and then we're going to go straight up north
g:	yeah
M:	right okay
g:	that's right
M:	right ehm now you want to go eh horizontal have you got a fallen cairn
