Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	i think	85	3	1	B	82,85	[[82, 85]]
2	0	2	did you	43	1	1	B	42,43	[[42, 43]]
2	0	2	is .	13	1	1	B	12,13	[[12, 13]]
2	0	2	garland ,	5	1	1	B	4,5	[[4, 5]]
2	0	2	say ,	59	3	1	B	56,59	[[56, 59]]
2	0	2	these people	43	1	1	B	42,43	[[42, 43]]
2	0	2	what the	13	1	1	B	12,13	[[12, 13]]
8	2	1	i	13	73	2	B	12,13,54,56,59,61,82,85	[[12, 13], [54, 56, 59], [56, 59, 61], [82, 85]]
3	1	1	the	13	5	2	B	12,13,17	[[12, 13, 17]]
2	0	1	a	13	5	3	B	8,13	[[8, 13]]
8	0	1	you	3	41	1	B	2,3,8,13,28,33,42,43	[[2, 3], [8, 13], [28, 33], [42, 43]]
4	0	1	right	11	19	2	B	10,11,26,29	[[10, 11], [26, 29]]
6	2	1	know	13	51	3	B	8,12,13,17,56,59	[[8, 12, 13], [12, 13, 17], [56, 59]]
5	1	1	to	17	47	3	B	12,14,17,54,59	[[12, 14, 17], [14, 17], [54, 59]]
4	0	1	that	27	63	1	B	22,27,82,85	[[22, 27], [82, 85]]
2	0	1	in	13	3	4	B	10,13	[[10, 13]]
2	0	1	what	13	1	1	B	12,13	[[12, 13]]
2	0	1	don't	59	3	2	B	56,59	[[56, 59]]
2	0	1	them	17	3	1	B	14,17	[[14, 17]]
2	0	1	is	13	1	1	B	12,13	[[12, 13]]
2	0	1	now	13	3	2	B	10,13	[[10, 13]]
2	0	1	me	13	3	1	B	10,13	[[10, 13]]
2	0	1	we	13	5	1	B	8,13	[[8, 13]]
2	0	1	helped	45	3	1	B	42,45	[[42, 45]]
2	0	1	popcorn	13	3	1	B	10,13	[[10, 13]]
2	0	1	spanish	67	5	1	B	62,67	[[62, 67]]
2	0	1	us	59	5	1	B	54,59	[[54, 59]]
2	0	1	when	43	1	1	B	42,43	[[42, 43]]
