Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
3	1	3	, uh ,	51	5	1	B	46,50,51	[[46, 50, 51], [50, 51]]
2	0	3	we have a	5	1	1	B	4,5	[[4, 5]]
2	0	3	yeah , we	5	1	1	B	4,5	[[4, 5]]
8	0	2	, uh	1	55	1	B	0,1,46,47,50,51,52,55	[[0, 1], [46, 47, 50, 51], [50, 51, 52, 55]]
9	1	2	uh ,	5	51	1	B	0,5,28,30,31,46,47,50,51	[[0, 5], [28, 30, 31], [30, 31], [46, 47, 50, 51]]
4	0	2	yeah ,	5	25	1	B	4,5,26,29	[[4, 5], [26, 29]]
4	0	2	, and	9	65	2	B	4,9,64,69	[[4, 9], [64, 69]]
2	0	2	oh ,	21	5	2	B	16,21	[[16, 21]]
2	0	2	yeah .	53	5	2	B	48,53	[[48, 53]]
2	0	2	, but	5	5	1	B	0,5	[[0, 5]]
2	0	2	have to	1	1	1	B	0,1	[[0, 1]]
4	0	2	we have	1	5	1	B	0,1,4,5	[[0, 1, 4, 5], [4, 5]]
2	0	2	have a	5	1	1	B	4,5	[[4, 5]]
2	0	2	, they	33	5	1	B	28,33	[[28, 33]]
2	0	2	, we	5	1	1	B	4,5	[[4, 5]]
2	0	2	to you	69	1	1	B	68,69	[[68, 69]]
2	0	2	when you	3	3	1	B	0,3	[[0, 3]]
8	0	1	and	9	65	2	B	4,9,20,23,50,51,64,69	[[4, 9], [20, 23], [50, 51], [64, 69]]
12	4	1	to	1	69	1	B	0,1,3,4,9,20,23,25,64,66,68,69	[[0, 1, 3], [4, 9], [20, 23, 25], [64, 66, 68, 69], [66, 68, 69]]
7	3	1	a	5	29	2	B	0,4,5,9,26,28,29	[[0, 4, 5], [4, 5, 9], [26, 28, 29], [28, 29]]
2	0	1	just	9	5	2	B	4,9	[[4, 9]]
4	0	1	you	3	69	1	B	0,3,68,69	[[0, 3], [68, 69]]
2	0	1	it	3	3	1	B	0,3	[[0, 3]]
7	1	1	oh	21	49	2	B	16,21,24,26,27,60,65	[[16, 21], [24, 26, 27], [26, 27], [60, 65]]
4	0	1	have	1	5	1	B	0,1,4,5	[[0, 1, 4, 5], [4, 5]]
3	1	1	but	5	5	2	B	0,4,5	[[0, 4, 5], [4, 5]]
4	0	1	be	23	9	1	B	20,23,28,29	[[20, 23], [28, 29]]
4	0	1	do	3	33	1	B	0,3,30,33	[[0, 3], [30, 33]]
2	0	1	of	7	3	1	B	4,7	[[4, 7]]
4	0	1	we	1	5	1	B	0,1,4,5	[[0, 1, 4, 5], [4, 5]]
2	0	1	don't	25	5	1	B	20,25	[[20, 25]]
4	0	1	they	33	33	1	B	28,33,56,61	[[28, 33], [56, 61]]
2	0	1	when	3	3	1	B	0,3	[[0, 3]]
2	0	1	right	25	5	3	B	20,25	[[20, 25]]
2	0	1	nice	9	5	1	B	4,9	[[4, 9]]
2	0	1	good	69	1	2	B	68,69	[[68, 69]]
2	0	1	gardening	3	3	1	B	0,3	[[0, 3]]
2	0	1	makes	43	1	1	B	42,43	[[42, 43]]
2	0	1	sense	43	1	1	B	42,43	[[42, 43]]
2	0	1	we're	7	5	1	B	2,7	[[2, 7]]
2	0	1	yes	61	1	1	B	60,61	[[60, 61]]
