Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
5	1	2	uh ,	37	25	4	B	32,36,37,52,57	[[32, 36, 37], [36, 37], [52, 57]]
3	1	2	, uh	7	5	2	B	2,4,7	[[2, 4, 7], [4, 7]]
5	1	2	, i	49	15	1	B	44,46,49,54,59	[[44, 46, 49], [46, 49], [54, 59]]
2	0	2	yeah ,	13	5	2	B	8,13	[[8, 13]]
2	0	2	she was	19	3	3	B	16,19	[[16, 19]]
2	0	2	, yeah	3	1	1	B	2,3	[[2, 3]]
2	0	2	was ,	13	1	1	B	12,13	[[12, 13]]
2	0	2	understand that	49	3	1	B	46,49	[[46, 49]]
2	0	2	home and	59	3	1	B	56,59	[[56, 59]]
12	4	1	and	7	79	2	B	2,4,7,16,19,21,56,59,61,76,79,81	[[2, 4, 7], [4, 7], [16, 19, 21], [56, 59, 61], [76, 79, 81]]
17	7	1	uh	7	85	3	B	2,4,6,7,32,36,37,39,52,53,57,58,59,61,82,83,87	[[2, 4, 6, 7], [4, 6, 7], [6, 7], [32, 36, 37], [36, 37, 39], [52, 53, 57], [58, 59, 61], [82, 83, 87]]
6	2	1	to	51	15	3	B	46,51,54,56,59,61	[[46, 51], [54, 56, 59], [56, 59, 61]]
12	4	1	i	49	37	2	B	44,46,49,54,56,59,61,62,64,65,80,81	[[44, 46, 49], [46, 49], [54, 56, 59], [56, 59, 61], [62, 64, 65], [64, 65], [80, 81]]
8	2	1	that	49	33	2	B	46,49,51,52,54,57,78,79	[[46, 49, 51], [52, 54, 57], [54, 57], [78, 79]]
13	1	1	a	7	65	2	B	2,7,8,13,28,29,44,49,52,57,64,65,67	[[2, 7], [8, 13], [28, 29], [44, 49], [52, 57], [64, 65, 67]]
12	2	1	yeah	3	93	1	B	2,3,5,8,11,13,26,29,52,55,92,95	[[2, 3, 5], [8, 11, 13], [26, 29], [52, 55], [92, 95]]
5	1	1	the	59	25	3	B	54,56,59,76,79	[[54, 56, 59], [56, 59], [76, 79]]
7	1	1	she	7	23	2	B	2,4,7,16,19,22,25	[[2, 4, 7], [4, 7], [16, 19], [22, 25]]
7	3	1	of	13	51	4	B	8,10,12,13,17,56,59	[[8, 10, 12, 13], [10, 12, 13], [12, 13, 17], [56, 59]]
2	0	1	they	29	1	2	B	28,29	[[28, 29]]
6	2	1	was	13	11	4	B	8,10,12,13,16,19	[[8, 10, 12, 13], [10, 12, 13], [12, 13], [16, 19]]
2	0	1	it's	61	5	2	B	56,61	[[56, 61]]
2	0	1	got	79	1	5	B	78,79	[[78, 79]]
2	0	1	well	85	1	5	B	84,85	[[84, 85]]
2	0	1	is	57	5	2	B	52,57	[[52, 57]]
2	0	1	just	7	5	1	B	2,7	[[2, 7]]
2	0	1	house	79	1	5	B	78,79	[[78, 79]]
2	0	1	my	61	5	3	B	56,61	[[56, 61]]
3	1	1	they're	81	3	3	B	80,81,83	[[80, 81, 83]]
2	0	1	understand	49	3	2	B	46,49	[[46, 49]]
2	0	1	good	7	5	1	B	2,7	[[2, 7]]
2	0	1	home	59	3	1	B	56,59	[[56, 59]]
3	1	1	she's	7	5	2	B	2,4,7	[[2, 4, 7]]
