Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	but , um	51	5	1	B	46,51	[[46, 51]]
2	0	3	uh , i	45	5	1	B	40,45	[[40, 45]]
3	1	2	yeah .	73	5	4	B	68,70,73	[[68, 70, 73]]
2	0	2	a lot	55	1	3	B	54,55	[[54, 55]]
2	0	2	have a	27	3	1	B	24,27	[[24, 27]]
4	0	2	well ,	55	29	2	B	52,55,80,81	[[52, 55], [80, 81]]
2	0	2	a good	65	1	1	B	64,65	[[64, 65]]
3	1	2	it's just	75	5	1	B	72,75,77	[[72, 75, 77]]
2	0	2	, a	55	1	1	B	54,55	[[54, 55]]
2	0	2	with ,	55	3	1	B	52,55	[[52, 55]]
6	2	1	yeah	67	11	4	B	62,67,68,70,72,73	[[62, 67], [68, 70, 72, 73], [70, 72, 73], [72, 73]]
2	0	1	good	65	1	2	B	64,65	[[64, 65]]
2	0	1	is	49	3	2	B	46,49	[[46, 49]]
2	0	1	more	49	3	3	B	46,49	[[46, 49]]
2	0	1	budgeting	49	3	1	B	46,49	[[46, 49]]
2	0	1	computer	25	1	1	B	24,25	[[24, 25]]
2	0	1	own	25	1	1	B	24,25	[[24, 25]]
2	0	1	program	27	3	1	B	24,27	[[24, 27]]
