Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	i mean ,	115	3	2	B	112,115	[[112, 115]]
14	2	2	, i	3	127	1	B	2,3,4,7,72,74,75,88,91,96,99,101,124,129	[[2, 3, 4, 7], [4, 7], [72, 74, 75], [74, 75], [88, 91], [96, 99, 101], [124, 129]]
8	0	2	yeah ,	19	111	2	B	14,19,38,39,82,83,122,125	[[14, 19], [38, 39], [82, 83], [122, 125]]
2	0	2	oh ,	51	5	3	B	46,51	[[46, 51]]
4	0	2	but ,	7	79	1	B	2,7,76,81	[[2, 7], [76, 81]]
2	0	2	it was	91	3	4	B	88,91	[[88, 91]]
2	0	2	to have	115	5	2	B	110,115	[[110, 115]]
2	0	2	was a	105	3	3	B	102,105	[[102, 105]]
2	0	2	, she	91	3	1	B	88,91	[[88, 91]]
2	0	2	a ,	75	3	1	B	72,75	[[72, 75]]
2	0	2	in a	75	3	1	B	72,75	[[72, 75]]
2	0	2	to get	49	3	1	B	46,49	[[46, 49]]
19	5	1	i	3	127	1	B	2,3,4,7,72,74,75,88,91,94,96,98,99,101,112,115,117,124,129	[[2, 3, 4, 7], [4, 7], [72, 74, 75], [74, 75], [88, 91], [94, 96, 98, 99], [96, 98, 99, 101], [98, 99, 101], [112, 115, 117], [124, 129]]
25	7	1	yeah	5	123	1	B	2,5,14,19,26,31,38,39,41,43,50,53,80,82,83,85,92,93,98,100,102,103,122,124,125	[[2, 5], [14, 19], [26, 31], [38, 39, 41, 43], [50, 53], [80, 82, 83, 85], [82, 83, 85], [92, 93], [98, 100, 102, 103], [100, 102, 103], [102, 103], [122, 124, 125], [124, 125]]
4	0	1	it	91	41	1	B	88,91,126,129	[[88, 91], [126, 129]]
8	0	1	but	7	85	1	B	2,7,46,49,76,81,86,87	[[2, 7], [46, 49], [76, 81], [86, 87]]
2	0	1	oh	51	5	3	B	46,51	[[46, 51]]
4	0	1	was	91	17	10	B	88,91,102,105	[[88, 91], [102, 105]]
4	0	1	had	91	17	10	B	88,91,102,105	[[88, 91], [102, 105]]
4	0	1	just	91	41	5	B	88,91,124,129	[[88, 91], [124, 129]]
2	0	1	in	75	3	1	B	72,75	[[72, 75]]
2	0	1	one	105	3	6	B	102,105	[[102, 105]]
2	0	1	she	91	3	4	B	88,91	[[88, 91]]
4	0	1	that's	45	45	2	B	42,45,84,87	[[42, 45], [84, 87]]
3	1	1	my	97	5	1	B	92,96,97	[[92, 96, 97], [96, 97]]
2	0	1	for	91	3	5	B	88,91	[[88, 91]]
2	0	1	me	47	5	1	B	42,47	[[42, 47]]
2	0	1	see	81	5	3	B	76,81	[[76, 81]]
2	0	1	thing	99	5	1	B	94,99	[[94, 99]]
2	0	1	work	49	3	2	B	46,49	[[46, 49]]
2	0	1	both	147	3	1	B	144,147	[[144, 147]]
2	0	1	could	79	3	1	B	76,79	[[76, 79]]
2	0	1	funny	117	1	1	B	116,117	[[116, 117]]
