Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	you know	37	5	6	B	32,37	[[32, 37]]
2	0	2	, you	31	5	4	B	26,31	[[26, 31]]
3	1	2	right .	15	5	2	B	10,12,15	[[10, 12, 15], [12, 15]]
2	0	2	know .	41	1	4	B	40,41	[[40, 41]]
2	0	2	in a	31	3	2	B	28,31	[[28, 31]]
3	1	2	ten people	31	3	2	B	28,30,31	[[28, 30, 31]]
2	0	2	i work	5	5	1	B	0,5	[[0, 5]]
10	2	1	i	3	41	1	B	0,3,5,26,31,34,35,36,37,41	[[0, 3, 5], [26, 31], [34, 35, 36, 37], [36, 37, 41]]
8	2	1	you	31	15	6	B	26,28,31,32,37,38,40,41	[[26, 28, 31], [28, 31], [32, 37], [38, 40, 41], [40, 41]]
6	2	1	know	37	9	7	B	32,36,37,38,40,41	[[32, 36, 37], [36, 37, 38, 40, 41], [38, 40, 41], [40, 41]]
6	0	1	that	3	35	1	B	2,3,32,35,36,37	[[2, 3], [32, 35, 36, 37]]
2	0	1	the	37	1	9	B	36,37	[[36, 37]]
6	2	1	a	3	31	1	B	0,3,5,26,28,31	[[0, 3, 5], [26, 28, 31]]
4	2	1	people	31	5	7	B	26,28,30,31	[[26, 28, 30, 31]]
3	1	1	right	15	5	2	B	10,12,15	[[10, 12, 15], [12, 15]]
2	0	1	to	37	1	5	B	36,37	[[36, 37]]
2	0	1	in	31	3	5	B	28,31	[[28, 31]]
2	0	1	do	41	5	5	B	36,41	[[36, 41]]
2	0	1	have	3	3	1	B	0,3	[[0, 3]]
2	0	1	job	37	1	2	B	36,37	[[36, 37]]
2	0	1	so	7	5	2	B	2,7	[[2, 7]]
2	0	1	that's	3	1	1	B	2,3	[[2, 3]]
3	1	1	work	3	5	1	B	0,3,5	[[0, 3, 5]]
2	0	1	problems	37	1	1	B	36,37	[[36, 37]]
