Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
6	2	2	, uh	17	43	2	B	14,17,52,53,55,57	[[14, 17], [52, 53, 55, 57]]
7	1	2	uh ,	7	47	1	B	6,7,42,46,47,52,53	[[6, 7], [42, 46, 47], [46, 47], [52, 53]]
2	0	2	know ,	17	3	2	B	14,17	[[14, 17]]
2	0	2	i don't	17	3	1	B	14,17	[[14, 17]]
7	1	1	i	3	15	1	B	2,3,6,7,12,14,17	[[2, 3, 6, 7], [6, 7], [12, 14, 17], [14, 17]]
4	0	1	to	17	55	3	B	12,17,64,67	[[12, 17], [64, 67]]
3	1	1	of	53	5	1	B	48,52,53	[[48, 52, 53], [52, 53]]
3	1	1	you	53	3	2	B	52,53,55	[[52, 53, 55]]
2	0	1	know	17	3	3	B	14,17	[[14, 17]]
3	1	1	don't	17	5	3	B	12,14,17	[[12, 14, 17], [14, 17]]
2	0	1	right	49	5	2	B	44,49	[[44, 49]]
2	0	1	bad	29	1	1	B	28,29	[[28, 29]]
