Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	, i	9	5	2	B	4,9	[[4, 9]]
4	0	2	i think	7	35	1	B	4,7,36,39	[[4, 7], [36, 39]]
2	0	2	, but	7	1	2	B	6,7	[[6, 7]]
3	1	2	, you	23	5	2	B	18,20,23	[[18, 20, 23], [20, 23]]
2	0	2	to be	9	5	1	B	4,9	[[4, 9]]
2	0	2	and ,	23	5	1	B	18,23	[[18, 23]]
2	0	2	for it	51	1	1	B	50,51	[[50, 51]]
2	0	2	a deterrent	7	3	1	B	4,7	[[4, 7]]
6	2	1	i	7	37	2	B	2,4,7,9,36,39	[[2, 4, 7], [4, 7, 9], [36, 39]]
5	1	1	to	9	19	2	B	4,9,18,20,23	[[4, 9], [18, 20, 23], [20, 23]]
4	0	1	a	7	35	2	B	4,7,36,39	[[4, 7], [36, 39]]
9	1	1	it	9	53	2	B	4,9,44,49,50,51,52,56,57	[[4, 9], [44, 49], [50, 51], [52, 56, 57], [56, 57]]
2	0	1	of	59	3	13	B	56,59	[[56, 59]]
5	1	1	you	23	39	5	B	18,20,23,56,57	[[18, 20, 23], [20, 23], [56, 57]]
2	0	1	and	23	5	4	B	18,23	[[18, 23]]
3	1	1	but	7	3	2	B	6,7,9	[[6, 7, 9]]
3	1	1	in	23	5	4	B	18,20,23	[[18, 20, 23], [20, 23]]
3	1	1	the	23	5	4	B	18,20,23	[[18, 20, 23], [20, 23]]
2	0	1	i'm	45	3	7	B	42,45	[[42, 45]]
4	0	1	would	9	53	1	B	4,9,56,57	[[4, 9], [56, 57]]
4	0	1	it's	7	37	2	B	2,7,36,39	[[2, 7], [36, 39]]
2	0	1	not	45	3	5	B	42,45	[[42, 45]]
2	0	1	for	51	1	1	B	50,51	[[50, 51]]
2	0	1	sure	45	3	3	B	42,45	[[42, 45]]
2	0	1	an	49	5	2	B	44,49	[[44, 49]]
2	0	1	work	11	1	1	B	10,11	[[10, 11]]
