Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	, uh	11	5	3	B	6,11	[[6, 11]]
3	1	2	, i	25	3	1	B	24,25,27	[[24, 25, 27]]
2	0	2	, you	63	3	1	B	60,63	[[60, 63]]
2	0	2	nice .	17	3	2	B	14,17	[[14, 17]]
2	0	2	doing it	19	1	1	B	18,19	[[18, 19]]
2	0	2	single story	81	1	1	B	80,81	[[80, 81]]
3	1	1	a	83	5	3	B	80,83,85	[[80, 83, 85]]
4	2	1	i	25	5	1	B	24,25,27,29	[[24, 25, 27, 29]]
7	1	1	it	19	67	2	B	18,19,46,47,80,83,85	[[18, 19], [46, 47], [80, 83, 85]]
4	0	1	you	21	45	2	B	18,21,60,63	[[18, 21], [60, 63]]
2	0	1	nice	17	3	2	B	14,17	[[14, 17]]
2	0	1	on	63	3	4	B	60,63	[[60, 63]]
2	0	1	pretty	57	5	1	B	52,57	[[52, 57]]
2	0	1	real	51	3	2	B	48,51	[[48, 51]]
2	0	1	story	81	1	2	B	80,81	[[80, 81]]
