Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	. yeah .	62	33	1	B	49, 62, 81
3	3	3	don't want to	73	28	2	A	46, 64, 73
2	2	3	do you know	44	34	1	B	11, 44
2	2	3	i i don't	35	10	1	A	26, 35
2	2	3	if you don't	77	14	1	A	64, 77
2	2	3	more than two	62	54	1	B	9, 62
2	2	3	uh-huh . uh-huh	75	36	1	A	40, 75
2	2	3	what kind of	36	26	1	B	11, 36
9	9	2	right .	28	61	1	B	21, 28, 45, 58, 61, 62, 63, 67, 81
8	6	2	yeah .	49	60	2	A	22, 24, 49, 53, 56, 62, 70, 81
8	6	2	you know	11	85	1	A	4, 11, 15, 44, 59, 68, 86, 88
7	6	2	uh-huh .	37	60	2	A	16, 30, 37, 38, 40, 71, 75
6	6	2	of the	5	61	1	A	0, 5, 6, 27, 36, 60
5	5	2	. i	46	42	4	B	5, 7, 29, 35, 46
5	3	2	if you	64	78	1	B	9, 64, 68, 77, 86
5	3	2	kind of	36	76	2	B	11, 27, 36, 72, 86
5	5	2	uh i	5	75	1	A	2, 5, 20, 60, 76
5	2	2	want to	26	61	1	B	13, 26, 46, 64, 73
4	2	2	do you	32	45	1	B	11, 32, 44, 55
4	4	2	have to	5	77	1	A	4, 5, 68, 80
4	3	2	i don't	26	48	1	B	3, 26, 35, 50
4	3	2	i i	26	51	1	B	5, 26, 35, 55
4	4	2	to be	12	76	1	B	5, 12, 54, 80
3	3	2	a lot	54	32	1	B	29, 54, 60
3	3	2	and i	50	48	2	B	3, 35, 50
3	3	2	and you	5	65	1	A	4, 5, 68
3	3	2	going to	73	77	1	A	12, 73, 88
3	3	2	have a	35	87	1	A	0, 35, 86
3	3	2	i guess	39	25	1	A	36, 39, 60
3	3	2	i think	80	76	2	B	5, 55, 80
3	3	2	in the	18	54	1	B	15, 18, 68
3	3	2	sure .	31	50	1	A	16, 31, 65
3	3	2	with the	62	81	1	B	5, 62, 85
3	1	2	you don't	64	73	1	B	5, 64, 77
3	3	2	you have	80	72	2	B	9, 55, 80
2	2	2	. right	63	2	1	A	62, 63
2	2	2	and and	62	58	1	B	5, 62
2	2	2	and the	46	18	1	B	29, 46
2	2	2	and then	47	48	1	A	0, 47
2	2	2	but i	36	8	1	B	29, 36
2	2	2	don't have	88	54	1	B	35, 88
2	2	2	i do	46	12	1	B	35, 46
2	2	2	i know	73	72	1	A	2, 73
2	2	2	it it	54	28	1	B	27, 54
2	2	2	like a	60	46	1	B	15, 60
2	2	2	oh i	65	58	1	A	8, 65
2	2	2	paper and	68	64	1	B	5, 68
2	2	2	that you	77	28	1	A	50, 77
2	2	2	the house	15	16	1	A	0, 15
2	2	2	the other	60	56	1	B	5, 60
2	2	2	they had	50	4	1	B	47, 50
2	2	2	to go	62	50	1	B	13, 62
2	2	2	we had	64	6	1	B	59, 64
2	2	2	well i	80	52	1	B	29, 80
2	2	2	you .	68	52	1	B	17, 68
25	10	1	i	15	85	1	A	2, 3, 5, 7, 8, 15, 20, 26, 27, 29, 35, 36, 39, 42, 46, 50, 55, 57, 60, 65, 73, 76, 77, 80, 86
22	13	1	to	9	85	1	A	4, 5, 9, 12, 13, 15, 17, 26, 29, 31, 46, 47, 54, 57, 60, 62, 64, 68, 73, 77, 80, 88
22	9	1	you	5	87	2	A	2, 4, 5, 9, 11, 15, 17, 32, 33, 40, 44, 50, 55, 57, 59, 62, 64, 68, 77, 80, 86, 88
21	16	1	and	3	89	1	A	0, 3, 4, 5, 6, 15, 25, 29, 35, 46, 47, 50, 54, 59, 62, 64, 68, 72, 83, 86, 88
21	17	1	the	5	86	2	A	0, 4, 5, 6, 12, 15, 18, 20, 27, 29, 36, 46, 50, 51, 60, 62, 68, 73, 74, 77, 85
21	18	1	uh	5	78	2	A	0, 2, 5, 11, 15, 20, 25, 27, 29, 32, 33, 49, 50, 60, 62, 63, 64, 70, 73, 76, 77
16	11	1	a	5	87	1	A	0, 5, 7, 15, 29, 32, 35, 54, 55, 60, 64, 68, 74, 82, 85, 86
16	8	1	yeah	17	78	2	A	4, 12, 17, 19, 22, 24, 27, 49, 52, 53, 56, 62, 66, 68, 70, 81
15	5	1	have	27	89	2	A	0, 4, 5, 9, 27, 33, 35, 36, 50, 55, 68, 80, 83, 86, 88
15	8	1	of	7	87	1	A	0, 5, 6, 7, 9, 11, 23, 27, 36, 54, 60, 64, 68, 72, 86
14	14	1	that	8	75	1	B	3, 8, 12, 13, 15, 34, 44, 46, 47, 50, 60, 68, 73, 77
13	12	1	in	15	84	1	A	4, 15, 18, 32, 33, 36, 50, 54, 60, 68, 77, 86, 87
12	11	1	but	18	70	1	B	5, 18, 27, 29, 31, 32, 33, 36, 42, 64, 72, 74
12	10	1	they	11	85	1	A	4, 11, 12, 17, 36, 47, 50, 60, 62, 73, 83, 88
11	2	1	don't	60	86	2	B	3, 5, 26, 35, 46, 50, 60, 64, 73, 77, 88
11	2	1	know	11	87	3	A	2, 4, 8, 11, 15, 44, 59, 68, 73, 86, 88
11	3	1	right	46	61	1	B	21, 28, 45, 46, 51, 58, 61, 62, 63, 67, 81
10	10	1	is	27	69	1	A	6, 27, 40, 42, 44, 50, 60, 62, 64, 74
10	8	1	well	7	82	1	A	2, 7, 17, 29, 36, 42, 54, 57, 80, 83
9	5	1	do	11	77	1	A	4, 11, 32, 35, 44, 46, 55, 70, 80
9	7	1	it	54	79	2	B	5, 27, 54, 57, 64, 68, 77, 80, 83
9	8	1	like	4	67	1	B	3, 4, 11, 13, 15, 50, 54, 60, 69
8	5	1	if	9	83	1	A	4, 9, 12, 17, 64, 68, 77, 86
6	6	1	all	36	74	2	B	15, 27, 36, 59, 68, 88
6	2	1	be	15	83	1	B	5, 12, 15, 54, 80, 87
6	4	1	go	13	83	1	A	4, 13, 33, 50, 62, 86
6	2	1	had	50	58	3	B	7, 27, 47, 50, 59, 64
6	5	1	oh	17	71	2	A	8, 10, 17, 65, 66, 78
6	6	1	one	15	81	1	A	6, 15, 27, 50, 69, 86
6	6	1	really	17	79	1	A	0, 17, 27, 50, 64, 78
6	6	1	that's	14	80	1	B	1, 14, 31, 51, 52, 80
6	6	1	there	5	83	1	A	4, 5, 32, 55, 72, 86
6	4	1	we	15	87	1	A	0, 15, 59, 64, 70, 86
6	5	1	what	36	67	1	B	11, 36, 50, 55, 73, 77
6	6	1	your	33	55	1	A	26, 33, 36, 40, 68, 80
5	5	1	at	29	84	1	A	0, 29, 60, 70, 83
5	5	1	because	50	74	1	B	15, 50, 55, 73, 88
5	5	1	for	73	79	3	A	2, 24, 68, 73, 80
5	5	1	it's	5	64	1	A	2, 5, 31, 55, 65
5	5	1	my	15	41	1	A	14, 15, 42, 50, 54
5	5	1	something	5	77	1	A	4, 5, 31, 77, 80
5	5	1	was	15	57	1	A	4, 15, 50, 57, 60
