Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	the trout farm	89	3	2	f	86,89	[[86, 89]]
2	0	3	go to the	55	1	1	f	54,55	[[54, 55]]
2	0	3	how far down	37	1	1	f	36,37	[[36, 37]]
5	1	2	to the	7	53	1	f	6,7,54,55,59	[[6, 7], [54, 55, 59]]
2	0	2	i have	11	1	1	f	10,11	[[10, 11]]
2	0	2	how far	37	1	2	f	36,37	[[36, 37]]
4	0	2	in a	31	55	1	f	30,31,82,85	[[30, 31], [82, 85]]
2	0	2	a gold	11	1	1	f	10,11	[[10, 11]]
2	0	2	below the	89	3	2	f	86,89	[[86, 89]]
3	1	2	the cattle	113	5	1	f	110,113,115	[[110, 113, 115]]
3	1	2	the gold	57	3	1	f	56,57,59	[[56, 57, 59]]
2	0	2	above the	33	1	1	f	32,33	[[32, 33]]
2	0	2	from a	85	3	1	f	82,85	[[82, 85]]
2	0	2	go down	53	1	1	f	52,53	[[52, 53]]
2	0	2	i'm coming	85	3	1	f	82,85	[[82, 85]]
2	0	2	pole like	85	3	1	f	82,85	[[82, 85]]
2	0	2	right as	61	5	1	f	56,61	[[56, 61]]
2	0	2	the corner	99	3	1	f	96,99	[[96, 99]]
35	9	1	the	1	115	1	f	0,1,3,5,6,7,9,20,25,28,31,32,33,34,39,44,49,54,55,56,57,59,61,72,77,82,86,87,89,96,99,101,110,113,115	[[0, 1, 3, 5], [6, 7, 9], [20, 25], [28, 31, 32, 33], [32, 33], [34, 39], [44, 49], [54, 55, 56, 57, 59], [56, 57, 59, 61], [72, 77], [82, 86, 87], [86, 87, 89], [96, 99, 101], [110, 113, 115]]
20	6	1	right	3	107	2	f	0,2,3,4,5,7,56,58,61,62,64,67,68,71,96,98,99,102,106,107	[[0, 2, 3, 4, 5], [2, 3, 4, 5, 7], [4, 5, 7], [56, 58, 61], [58, 61], [62, 64, 67], [64, 67], [68, 71], [96, 98, 99], [98, 99], [102, 106, 107], [106, 107]]
18	4	1	a	7	109	1	f	6,7,10,11,13,28,30,31,35,66,69,80,82,85,108,109,112,115	[[6, 7, 10, 11], [10, 11, 13], [28, 30, 31], [30, 31, 35], [66, 69], [80, 82, 85], [82, 85], [108, 109], [112, 115]]
6	0	1	i	11	7	1	f	10,11,12,13,14,17	[[10, 11, 12, 13], [12, 13, 14, 17], [14, 17]]
7	1	1	to	7	67	1	f	6,7,54,55,59,72,73	[[6, 7], [54, 55, 59], [72, 73]]
5	1	1	and	49	23	3	f	46,49,66,68,69	[[46, 49], [66, 68, 69]]
5	3	1	no	15	7	4	f	10,12,14,15,17	[[10, 12, 14, 15], [12, 14, 15, 17]]
5	1	1	go	53	5	2	f	52,53,54,55,57	[[52, 53, 54, 55, 57]]
6	2	1	it's	15	41	1	f	10,15,44,46,47,51	[[10, 15], [44, 46, 47], [46, 47, 51]]
2	0	1	bit	115	3	3	f	112,115	[[112, 115]]
4	0	1	but	73	39	1	f	72,73,110,111	[[72, 73], [110, 111]]
3	1	1	i've	31	5	4	f	26,28,31	[[26, 28, 31]]
2	0	1	like	85	3	1	f	82,85	[[82, 85]]
3	1	1	side	3	5	1	f	0,3,5	[[0, 3, 5]]
2	0	1	how	37	1	2	f	36,37	[[36, 37]]
2	0	1	just	115	3	1	f	112,115	[[112, 115]]
2	0	1	above	33	1	1	f	32,33	[[32, 33]]
2	0	1	below	89	3	3	f	86,89	[[86, 89]]
2	0	1	then	73	5	1	f	68,73	[[68, 73]]
2	0	1	carved	27	1	1	f	26,27	[[26, 27]]
3	1	1	ravine	31	5	2	f	28,31,33	[[28, 31, 33]]
2	0	1	thing	119	1	3	f	118,119	[[118, 119]]
2	0	1	up	85	5	1	f	80,85	[[80, 85]]
3	1	1	cattle	113	5	1	f	110,113,115	[[110, 113, 115]]
2	0	1	going	59	3	1	f	56,59	[[56, 59]]
2	0	1	pole	85	3	2	f	82,85	[[82, 85]]
2	0	1	inches	23	1	1	f	22,23	[[22, 23]]
