Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	right of the	81	1	3	f	80,81	[[80, 81]]
2	0	3	and then go	35	3	1	f	32,35	[[32, 35]]
2	0	3	i just go	127	1	1	f	126,127	[[126, 127]]
2	0	3	right at the	79	1	1	f	78,79	[[78, 79]]
4	0	2	of the	45	41	3	f	40,45,80,81	[[40, 45], [80, 81]]
2	0	2	right of	81	1	3	f	80,81	[[80, 81]]
2	0	2	and then	35	3	1	f	32,35	[[32, 35]]
3	1	2	boat house	87	5	2	f	82,86,87	[[82, 86, 87]]
2	0	2	down to	127	1	2	f	126,127	[[126, 127]]
2	0	2	the avalanche	61	3	1	f	58,61	[[58, 61]]
2	0	2	the map	135	5	1	f	130,135	[[130, 135]]
3	1	2	the ravine	9	5	2	f	4,6,9	[[4, 6, 9]]
2	0	2	other side	97	5	1	f	92,97	[[92, 97]]
2	0	2	the finish	151	3	1	f	148,151	[[148, 151]]
2	0	2	the river	87	3	1	f	84,87	[[84, 87]]
4	0	1	a	47	5	1	f	46,47,50,51	[[46, 47, 50, 51], [50, 51]]
4	0	1	of	45	41	3	f	40,45,80,81	[[40, 45], [80, 81]]
6	2	1	and	33	121	2	f	32,33,35,148,151,153	[[32, 33, 35], [148, 151, 153]]
7	1	1	down	67	77	6	f	62,66,67,126,127,138,139	[[62, 66, 67], [66, 67], [126, 127], [138, 139]]
4	0	1	on	7	15	1	f	2,7,12,17	[[2, 7], [12, 17]]
2	0	1	there	23	5	1	f	18,23	[[18, 23]]
2	0	1	yeah	63	5	2	f	58,63	[[58, 63]]
2	0	1	so	55	3	1	f	52,55	[[52, 55]]
2	0	1	then	35	3	1	f	32,35	[[32, 35]]
2	0	1	avalanche	61	3	2	f	58,61	[[58, 61]]
2	0	1	end	137	1	1	f	136,137	[[136, 137]]
2	0	1	got	93	3	1	f	90,93	[[90, 93]]
2	0	1	map	135	5	2	f	130,135	[[130, 135]]
3	1	1	ravine	9	5	2	f	4,6,9	[[4, 6, 9]]
3	1	1	one	91	3	2	f	88,90,91	[[88, 90, 91]]
3	1	1	river	87	5	1	f	84,87,89	[[84, 87, 89]]
2	0	1	stones	117	3	1	f	114,117	[[114, 117]]
2	0	1	through	15	1	1	f	14,15	[[14, 15]]
2	0	1	flagship	119	3	1	f	116,119	[[116, 119]]
