Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	a bit	17	3	1	f	14,17	[[14, 17]]
2	0	2	over a	41	3	2	f	38,41	[[38, 41]]
2	0	2	end of	7	1	1	f	6,7	[[6, 7]]
2	0	2	just above	93	3	1	f	90,93	[[90, 93]]
2	0	2	just past	107	1	1	f	106,107	[[106, 107]]
2	0	2	right round	91	5	1	f	86,91	[[86, 91]]
2	0	2	the lake	77	1	1	f	76,77	[[76, 77]]
9	1	1	right	43	49	3	f	42,43,62,63,74,75,86,90,91	[[42, 43], [62, 63], [74, 75], [86, 90, 91], [90, 91]]
3	1	1	over	41	3	1	f	38,40,41	[[38, 40, 41], [40, 41]]
4	0	1	south	27	29	2	f	24,27,52,53	[[24, 27], [52, 53]]
2	0	1	i'm	83	3	3	f	80,83	[[80, 83]]
3	1	1	no	71	5	3	f	66,68,71	[[66, 68, 71], [68, 71]]
3	1	1	then	25	3	1	f	24,25,27	[[24, 25, 27]]
2	0	1	going	81	1	1	f	80,81	[[80, 81]]
2	0	1	above	93	3	3	f	90,93	[[90, 93]]
2	0	1	and	1	1	1	f	0,1	[[0, 1]]
3	1	1	map	9	5	2	f	6,9,11	[[6, 9, 11]]
2	0	1	they're	73	3	3	f	70,73	[[70, 73]]
2	0	1	past	107	1	2	f	106,107	[[106, 107]]
2	0	1	round	91	5	2	f	86,91	[[86, 91]]
2	0	1	level	77	1	1	f	76,77	[[76, 77]]
