Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	and i'm going	95	1	1	f	94,95	[[94, 95]]
2	0	3	i go right	39	1	1	f	38,39	[[38, 39]]
2	0	2	of the	11	5	1	f	6,11	[[6, 11]]
2	0	2	have a	49	5	1	f	44,49	[[44, 49]]
2	0	2	how far	11	5	2	f	6,11	[[6, 11]]
2	0	2	i'm going	95	1	2	f	94,95	[[94, 95]]
2	0	2	in the	61	1	2	f	60,61	[[60, 61]]
3	1	2	the lighthouse	133	3	1	f	132,133,135	[[132, 133, 135]]
2	0	2	if you	43	3	1	f	40,43	[[40, 43]]
2	0	2	a forge	47	3	1	f	44,47	[[44, 47]]
2	0	2	from the	11	5	1	f	6,11	[[6, 11]]
2	0	2	i mean	43	3	1	f	40,43	[[40, 43]]
2	0	2	right next	133	1	1	f	132,133	[[132, 133]]
2	0	2	see what	41	1	1	f	40,41	[[40, 41]]
2	0	1	okay	125	1	4	f	124,125	[[124, 125]]
2	0	1	of	11	5	1	f	6,11	[[6, 11]]
6	0	1	down	3	93	1	f	2,3,82,87,94,95	[[2, 3], [82, 87], [94, 95]]
2	0	1	am	15	3	2	f	12,15	[[12, 15]]
2	0	1	going	95	1	1	f	94,95	[[94, 95]]
2	0	1	no	73	5	4	f	68,73	[[68, 73]]
2	0	1	how	11	5	2	f	6,11	[[6, 11]]
2	0	1	in	61	1	2	f	60,61	[[60, 61]]
2	0	1	mean	43	3	1	f	40,43	[[40, 43]]
