Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
3	1	3	the maps have	67	3	1	f	66,67,69	[[66, 67, 69]]
2	0	3	come up to	107	3	1	f	104,107	[[104, 107]]
2	0	2	i don't	95	1	2	f	94,95	[[94, 95]]
4	0	2	the abandoned	125	31	4	f	120,125,146,151	[[120, 125], [146, 151]]
4	0	2	the map	31	29	1	f	30,31,54,59	[[30, 31], [54, 59]]
2	0	2	by the	123	3	3	f	120,123	[[120, 123]]
2	0	2	turn right	107	1	1	f	106,107	[[106, 107]]
3	1	2	back down	171	5	3	f	166,170,171	[[166, 170, 171]]
4	2	2	but the	65	5	1	f	64,65,67,69	[[64, 65, 67, 69]]
3	1	2	the maps	67	3	1	f	66,67,69	[[66, 67, 69]]
2	0	2	turn left	119	1	2	f	118,119	[[118, 119]]
2	0	2	a forest	63	1	1	f	62,63	[[62, 63]]
2	0	2	aye but	69	5	1	f	64,69	[[64, 69]]
3	1	2	been drawn	67	3	1	f	66,67,69	[[66, 67, 69]]
2	0	2	come up	107	3	1	f	104,107	[[104, 107]]
2	0	2	edge of	131	5	2	f	126,131	[[126, 131]]
2	0	2	i'm heading	127	3	2	f	124,127	[[124, 127]]
2	0	2	i've been	101	5	1	f	96,101	[[96, 101]]
2	0	2	left then	37	3	2	f	34,37	[[34, 37]]
2	0	2	right i	135	1	1	f	134,135	[[134, 135]]
2	0	2	always on	197	1	1	f	196,197	[[196, 197]]
2	0	2	be doing	123	1	1	f	122,123	[[122, 123]]
2	0	2	come to	141	1	1	f	140,141	[[140, 141]]
2	0	2	how how	39	1	1	f	38,39	[[38, 39]]
2	0	2	i'll have	71	1	1	f	70,71	[[70, 71]]
2	0	2	it's the	131	1	1	f	130,131	[[130, 131]]
2	0	2	see a	207	1	1	f	206,207	[[206, 207]]
2	0	2	test site	207	1	1	f	206,207	[[206, 207]]
2	0	2	the edge	127	3	1	f	124,127	[[124, 127]]
2	0	2	the road	61	3	1	f	58,61	[[58, 61]]
2	0	2	trig points	183	1	1	f	182,183	[[182, 183]]
11	3	1	aye	11	179	2	f	8,10,11,60,64,65,69,76,81,186,187	[[8, 10, 11], [10, 11], [60, 64, 65], [64, 65, 69], [76, 81], [186, 187]]
2	0	1	i'm	127	3	1	f	124,127	[[124, 127]]
7	1	1	left	35	97	2	f	34,35,37,118,119,130,131	[[34, 35, 37], [118, 119], [130, 131]]
5	1	1	i've	97	125	4	f	96,97,101,220,221	[[96, 97, 101], [220, 221]]
4	2	1	but	65	5	2	f	64,65,67,69	[[64, 65, 67, 69]]
6	0	1	map	31	101	1	f	30,31,54,59,126,131	[[30, 31], [54, 59], [126, 131]]
2	0	1	be	123	1	1	f	122,123	[[122, 123]]
5	1	1	then	35	73	2	f	34,35,37,106,107	[[34, 35, 37], [106, 107]]
2	0	1	there	25	5	1	f	20,25	[[20, 25]]
2	0	1	by	123	3	4	f	120,123	[[120, 123]]
3	1	1	back	171	5	1	f	166,170,171	[[166, 170, 171]]
6	2	1	edge	127	7	2	f	124,126,127,128,129,131	[[124, 126, 127, 128, 129], [126, 127, 128, 129, 131]]
5	1	1	fenced	91	87	1	f	88,91,93,174,175	[[88, 91, 93], [174, 175]]
6	0	1	meadow	89	89	1	f	88,89,100,103,174,177	[[88, 89], [100, 103], [174, 177]]
2	0	1	again	165	5	3	f	160,165	[[160, 165]]
3	1	1	down	171	5	1	f	166,170,171	[[166, 170, 171]]
2	0	1	got	181	3	2	f	178,181	[[178, 181]]
2	0	1	heading	127	3	2	f	124,127	[[124, 127]]
2	0	1	how	39	1	1	f	38,39	[[38, 39]]
4	2	1	trig	183	5	1	f	182,183,185,187	[[182, 183, 185, 187]]
2	0	1	another	87	1	1	f	86,87	[[86, 87]]
2	0	1	different	99	1	2	f	98,99	[[98, 99]]
2	0	1	for	21	1	1	f	20,21	[[20, 21]]
2	0	1	if	125	5	2	f	120,125	[[120, 125]]
2	0	1	nae	103	3	2	f	100,103	[[100, 103]]
2	0	1	out	35	1	2	f	34,35	[[34, 35]]
2	0	1	verstanden	109	1	1	f	108,109	[[108, 109]]
2	0	1	was	137	3	1	f	134,137	[[134, 137]]
