Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	up past the	49	1	1	f	48,49	[[48, 49]]
2	0	2	banana tree	3	1	1	f	2,3	[[2, 3]]
3	1	2	the truck	49	3	1	f	48,49,51	[[48, 49, 51]]
2	0	2	walk to	83	1	1	f	82,83	[[82, 83]]
20	4	1	right	7	95	2	f	4,6,7,24,25,50,52,53,56,57,64,65,76,79,84,87,94,96,98,99	[[4, 6, 7], [6, 7], [24, 25], [50, 52, 53], [52, 53, 56, 57], [56, 57], [64, 65], [76, 79], [84, 87], [94, 96, 98, 99], [96, 98, 99]]
13	3	1	the	17	69	1	f	16,17,19,36,37,41,48,49,51,74,75,82,85	[[16, 17, 19], [36, 37, 41], [48, 49, 51], [74, 75], [82, 85]]
4	0	1	yeah	1	21	1	f	0,1,16,21	[[0, 1], [16, 21]]
2	0	1	it	83	1	1	f	82,83	[[82, 83]]
5	1	1	up	37	15	1	f	34,37,39,48,49	[[34, 37, 39], [48, 49]]
3	1	1	just	19	5	1	f	16,19,21	[[16, 19, 21]]
3	1	1	left	7	5	2	f	2,4,7	[[2, 4, 7]]
2	0	1	my	3	1	1	f	2,3	[[2, 3]]
2	0	1	will	83	1	1	f	82,83	[[82, 83]]
