,response,context,context/0,context/1,context/2,context/3
0,There is no problem.,Yeah.,"And we're finding that crime is going up very quickly and has become a major problem, uh, even a more major problem. Uh, in Dallas, some of the major problems, uh, drugs seems to be related to quite a bit of the crime we have now. There is a lot of theft, a lot of assault dealing with, uh, people trying to get money for drugs.",Uh-huh.,"Well, I'm in a, I'm in an urban area. I'm in Dallas.","Okay, what do you feel are some of the main problems?"
1,We're not talking,"And, uh, I think that's a national problem, though.",Yeah.,"And we're finding that crime is going up very quickly and has become a major problem, uh, even a more major problem. Uh, in Dallas, some of the major problems, uh, drugs seems to be related to quite a bit of the crime we have now. There is a lot of theft, a lot of assault dealing with, uh, people trying to get money for drugs.",Uh-huh.,"Well, I'm in a, I'm in an urban area. I'm in Dallas."
2,I'm not sure if you can call it a problem,"It, it, it's pretty bad here, too.","And, uh, I think that's a national problem, though.",Yeah.,"And we're finding that crime is going up very quickly and has become a major problem, uh, even a more major problem. Uh, in Dallas, some of the major problems, uh, drugs seems to be related to quite a bit of the crime we have now. There is a lot of theft, a lot of assault dealing with, uh, people trying to get money for drugs.",Uh-huh.
3,"Yeah, uh, that's not the same.","It's not unique,","It, it, it's pretty bad here, too.","And, uh, I think that's a national problem, though.",Yeah.,"And we're finding that crime is going up very quickly and has become a major problem, uh, even a more major problem. Uh, in Dallas, some of the major problems, uh, drugs seems to be related to quite a bit of the crime we have now. There is a lot of theft, a lot of assault dealing with, uh, people trying to get money for drugs."
4,I think that it's not that uncommon to have a murder in a bar in Durham.,"We've had a lot of murders drug related and stuff. In Durham, which is right next to Raleigh.","It's not unique,","It, it, it's pretty bad here, too.","And, uh, I think that's a national problem, though.",Yeah.
5,We have a lot more murders than you.,"Yes. Uh-huh. Well, now, we're pretty close to the golden triangle, aren't you?","We've had a lot of murders drug related and stuff. In Durham, which is right next to Raleigh.","It's not unique,","It, it, it's pretty bad here, too.","And, uh, I think that's a national problem, though."
6,"So, the Triangle is the North Carolina of the South?","Yeah, that, that Durham, Raleigh, and Chapel Hill is the triangle.","Yes. Uh-huh. Well, now, we're pretty close to the golden triangle, aren't you?","We've had a lot of murders drug related and stuff. In Durham, which is right next to Raleigh.","It's not unique,","It, it, it's pretty bad here, too."
7,"That's a theory, not a fact.","Right, research triangle and all of that.","Yeah, that, that Durham, Raleigh, and Chapel Hill is the triangle.","Yes. Uh-huh. Well, now, we're pretty close to the golden triangle, aren't you?","We've had a lot of murders drug related and stuff. In Durham, which is right next to Raleigh.","It's not unique,"
8,"Well, we have a lot to do.",Right.,"Right, research triangle and all of that.","Yeah, that, that Durham, Raleigh, and Chapel Hill is the triangle.","Yes. Uh-huh. Well, now, we're pretty close to the golden triangle, aren't you?","We've had a lot of murders drug related and stuff. In Durham, which is right next to Raleigh."
9,"Oh, I'm in Durham.","And, uh, I'm sure you have a lot of students there, uh, and a lot of researchers so you, you may have a, you know, perhaps a little better economic climate, but, in all your cities now, it seems like there is a, a crowd that's really effected by this bill.",Right.,"Right, research triangle and all of that.","Yeah, that, that Durham, Raleigh, and Chapel Hill is the triangle.","Yes. Uh-huh. Well, now, we're pretty close to the golden triangle, aren't you?"
10,"It's, it's.","Yeah, it's, it's really, it's, and I've seen in more in Durham than I have in Raleigh or, or or Chapel Hill.","And, uh, I'm sure you have a lot of students there, uh, and a lot of researchers so you, you may have a, you know, perhaps a little better economic climate, but, in all your cities now, it seems like there is a, a crowd that's really effected by this bill.",Right.,"Right, research triangle and all of that.","Yeah, that, that Durham, Raleigh, and Chapel Hill is the triangle."
11,I have seen it in Raleigh.,Really?,"Yeah, it's, it's really, it's, and I've seen in more in Durham than I have in Raleigh or, or or Chapel Hill.","And, uh, I'm sure you have a lot of students there, uh, and a lot of researchers so you, you may have a, you know, perhaps a little better economic climate, but, in all your cities now, it seems like there is a, a crowd that's really effected by this bill.",Right.,"Right, research triangle and all of that."
12,I,"Chapel Hill is kind of a, a ritzy city or whatever. I mean, it's kind of, I'm, I'm sure there is problems with it, but it has a pretty low crime rate. Compare, compared to, to, Durham has probably got the worst. They've had like forty-eight murders since the beginning of the year.",Really?,"Yeah, it's, it's really, it's, and I've seen in more in Durham than I have in Raleigh or, or or Chapel Hill.","And, uh, I'm sure you have a lot of students there, uh, and a lot of researchers so you, you may have a, you know, perhaps a little better economic climate, but, in all your cities now, it seems like there is a, a crowd that's really effected by this bill.",Right.
