,response,context,context/0,context/1,context/2,context/3
0,You know what? I'm not gonna say anything.,"Well, I don't know about you, but I was really enjoying the cool snap last couple of weeks, and I'm ready for it to come back.",Uh-huh.,"Yeah, this is probably unusual topic to give two of us in the same city.",Basically about the same as what you've probably had.,"Okay, how's the weather been in Plano?"
1,I'm going to try and enjoy the weather for a while.,"Oh, you like the rain, do you?","Well, I don't know about you, but I was really enjoying the cool snap last couple of weeks, and I'm ready for it to come back.",Uh-huh.,"Yeah, this is probably unusual topic to give two of us in the same city.",Basically about the same as what you've probably had.
2,"So, it's freezing.","Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty","Oh, you like the rain, do you?","Well, I don't know about you, but I was really enjoying the cool snap last couple of weeks, and I'm ready for it to come back.",Uh-huh.,"Yeah, this is probably unusual topic to give two of us in the same city."
3,It was nice to be home again.,Uh-huh.,"Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty","Oh, you like the rain, do you?","Well, I don't know about you, but I was really enjoying the cool snap last couple of weeks, and I'm ready for it to come back.",Uh-huh.
4,"I'm going to be there, but I'm not going to",so I'm kind of ready for the pumpkin weather.,Uh-huh.,"Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty","Oh, you like the rain, do you?","Well, I don't know about you, but I was really enjoying the cool snap last couple of weeks, and I'm ready for it to come back."
5,The weather is just too hot.,"Oh, are you? I don't care for that as much.",so I'm kind of ready for the pumpkin weather.,Uh-huh.,"Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty","Oh, you like the rain, do you?"
6,I'm sure it'll be cold by the time I'm ready for it.,You don't,"Oh, are you? I don't care for that as much.",so I'm kind of ready for the pumpkin weather.,Uh-huh.,"Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty"
7,I do.,No.,You don't,"Oh, are you? I don't care for that as much.",so I'm kind of ready for the pumpkin weather.,Uh-huh.
8,I'm not.,are you a summer person?,No.,You don't,"Oh, are you? I don't care for that as much.",so I'm kind of ready for the pumpkin weather.
9,Why do you have a summer job?,I'm a summer person,are you a summer person?,No.,You don't,"Oh, are you? I don't care for that as much."
10,You're welcome,Are you?,I'm a summer person,are you a summer person?,No.,You don't
11,I don't like the humidity,I like the heat.,Are you?,I'm a summer person,are you a summer person?,No.
12,I can't imagine why you would be so cold.,"Well, I have a friend who's the same way, and anything below sixty, she's just not happy but I, I think what I would miss is the change of seasons and all because I know in Plano we really don't have as many seasons as, uh, my husband's from Nebraska, and they have more of the four seasons.",I like the heat.,Are you?,I'm a summer person,are you a summer person?
