,response,context,context/0,context/1,context/2,context/3
0,...,Uh-huh.,"Oh, exactly.  Each individual jury really doesn't have any perception of what, um, the going, you know, if you will the going, uh, award should be for a certain type of case, you know, within some kind of range.","Uh-huh. Yeah. That, that seems to make sense but leave it up to the more experienced person who knows how it fits into the, uh, kind of the rate for different.","Well I work for an insurance company so I see a lot of, uh, verdicts that are pretty crazily decided. Um, by juries particularly, and I know in England the judges set all of the awards. You know juries will decide the guilt or innocence, but then they leave the awards up to more learned people. And I think maybe that avoids some of these totally ridiculous, you know, like millions and millions of dollars","Okay. So, uh, Mike, what are your opinions on, uh, trial by jury?"
1,I,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.,"Oh, exactly.  Each individual jury really doesn't have any perception of what, um, the going, you know, if you will the going, uh, award should be for a certain type of case, you know, within some kind of range.","Uh-huh. Yeah. That, that seems to make sense but leave it up to the more experienced person who knows how it fits into the, uh, kind of the rate for different.","Well I work for an insurance company so I see a lot of, uh, verdicts that are pretty crazily decided. Um, by juries particularly, and I know in England the judges set all of the awards. You know juries will decide the guilt or innocence, but then they leave the awards up to more learned people. And I think maybe that avoids some of these totally ridiculous, you know, like millions and millions of dollars"
2,Yes.uh,Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.,"Oh, exactly.  Each individual jury really doesn't have any perception of what, um, the going, you know, if you will the going, uh, award should be for a certain type of case, you know, within some kind of range.","Uh-huh. Yeah. That, that seems to make sense but leave it up to the more experienced person who knows how it fits into the, uh, kind of the rate for different."
3,I don't have to be,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.,"Oh, exactly.  Each individual jury really doesn't have any perception of what, um, the going, you know, if you will the going, uh, award should be for a certain type of case, you know, within some kind of range."
4,They won't.,Right.  they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.
5,They don't have to be.,So it all comes filtering down to us all individually.,Right.  they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.
6,I have a lot of money,Right.,So it all comes filtering down to us all individually.,Right.  they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.
7,You mean people who are wronged.,"And, uh, granted some people need to be compensated if they have really been wronged,  you know.",Right.,So it all comes filtering down to us all individually.,Right.  they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates."
8,"I agree, but I'm not sure I want to set a record of the jury.","Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?","And, uh, granted some people need to be compensated if they have really been wronged,  you know.",Right.,So it all comes filtering down to us all individually.,Right.  they
9,i,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases.","Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?","And, uh, granted some people need to be compensated if they have really been wronged,  you know.",Right.,So it all comes filtering down to us all individually.
10,I,Uh-huh.,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases.","Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?","And, uh, granted some people need to be compensated if they have really been wronged,  you know.",Right.
11,,"I think maybe you look at, uh, the age of the person and their station in life and, and, uh, how much longer they have of work years that they would have to put up, you know, with, with that. I mean maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old.",Uh-huh.,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases.","Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?","And, uh, granted some people need to be compensated if they have really been wronged,  you know."
12,.,Huh.,"I think maybe you look at, uh, the age of the person and their station in life and, and, uh, how much longer they have of work years that they would have to put up, you know, with, with that. I mean maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old.",Uh-huh.,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases.","Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?"
13,you.,"I, I think it has to be some kind of common sense applied there. And there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing,",Huh.,"I think maybe you look at, uh, the age of the person and their station in life and, and, uh, how much longer they have of work years that they would have to put up, you know, with, with that. I mean maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old.",Uh-huh.,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases."
14,You're,Uh-huh.,"I, I think it has to be some kind of common sense applied there. And there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing,",Huh.,"I think maybe you look at, uh, the age of the person and their station in life and, and, uh, how much longer they have of work years that they would have to put up, you know, with, with that. I mean maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old.",Uh-huh.
15,...,"and that can be part of continuing education, maybe for judges",Uh-huh.,"I, I think it has to be some kind of common sense applied there. And there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing,",Huh.,"I think maybe you look at, uh, the age of the person and their station in life and, and, uh, how much longer they have of work years that they would have to put up, you know, with, with that. I mean maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old."
16,It's called being a judge.,Yeah.,"and that can be part of continuing education, maybe for judges",Uh-huh.,"I, I think it has to be some kind of common sense applied there. And there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing,",Huh.
17,There is no rule that states that judges have to be judges.,I don't know.,Yeah.,"and that can be part of continuing education, maybe for judges",Uh-huh.,"I, I think it has to be some kind of common sense applied there. And there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing,"
18,Not sure,Right.,I don't know.,Yeah.,"and that can be part of continuing education, maybe for judges",Uh-huh.
19,Why?,"You know, to get into the economics of things, uh, because if they wheel somebody into a courtroom and the jury's heart goes out to that person and they do one of these mega awards,  it really, you know, ultimately is not penalizing the person that they're trying for get away.",Right.,I don't know.,Yeah.,"and that can be part of continuing education, maybe for judges"
20,There is a difference between being penalized and being punished.,Yeah.  That's true.,"You know, to get into the economics of things, uh, because if they wheel somebody into a courtroom and the jury's heart goes out to that person and they do one of these mega awards,  it really, you know, ultimately is not penalizing the person that they're trying for get away.",Right.,I don't know.,Yeah.
21,I think it's,"If it's a company, you know that they're insured. Unless the award is so staggering that it goes all beyond their layers of insurance which is another pet peeve of mine when they do award punitive damages,",Yeah.  That's true.,"You know, to get into the economics of things, uh, because if they wheel somebody into a courtroom and the jury's heart goes out to that person and they do one of these mega awards,  it really, you know, ultimately is not penalizing the person that they're trying for get away.",Right.,I don't know.
22,The award is the amount of money,Huh.,"If it's a company, you know that they're insured. Unless the award is so staggering that it goes all beyond their layers of insurance which is another pet peeve of mine when they do award punitive damages,",Yeah.  That's true.,"You know, to get into the economics of things, uh, because if they wheel somebody into a courtroom and the jury's heart goes out to that person and they do one of these mega awards,  it really, you know, ultimately is not penalizing the person that they're trying for get away.",Right.
23,Should be paid?,"I think those should be uninsurable. I think those should have to be paid by the corporation itself that,  that did the damage.",Huh.,"If it's a company, you know that they're insured. Unless the award is so staggering that it goes all beyond their layers of insurance which is another pet peeve of mine when they do award punitive damages,",Yeah.  That's true.,"You know, to get into the economics of things, uh, because if they wheel somebody into a courtroom and the jury's heart goes out to that person and they do one of these mega awards,  it really, you know, ultimately is not penalizing the person that they're trying for get away."
24,I mean the insurance company can't refuse to pay the money.,"Oh, out of  As opposed to the insurance paying the bills,","I think those should be uninsurable. I think those should have to be paid by the corporation itself that,  that did the damage.",Huh.,"If it's a company, you know that they're insured. Unless the award is so staggering that it goes all beyond their layers of insurance which is another pet peeve of mine when they do award punitive damages,",Yeah.  That's true.
25,Are you referring to the damage?,Yeah.  Yeah.,"Oh, out of  As opposed to the insurance paying the bills,","I think those should be uninsurable. I think those should have to be paid by the corporation itself that,  that did the damage.",Huh.,"If it's a company, you know that they're insured. Unless the award is so staggering that it goes all beyond their layers of insurance which is another pet peeve of mine when they do award punitive damages,"
26,Yeah. We're.,"Uh-huh.  Well, we're,  Who, who",Yeah.  Yeah.,"Oh, out of  As opposed to the insurance paying the bills,","I think those should be uninsurable. I think those should have to be paid by the corporation itself that,  that did the damage.",Huh.
27,... what?,"For, for honest mistakes where they've done something and, and something happens. One of their employees causes damage or something.  Sure. That's what they buy insurance for.","Uh-huh.  Well, we're,  Who, who",Yeah.  Yeah.,"Oh, out of  As opposed to the insurance paying the bills,","I think those should be uninsurable. I think those should have to be paid by the corporation itself that,  that did the damage."
28,"Yes, but I'm not the one who is getting insurance.","do they get, they get insured, they get insured from other insurance companies or how does that work?","For, for honest mistakes where they've done something and, and something happens. One of their employees causes damage or something.  Sure. That's what they buy insurance for.","Uh-huh.  Well, we're,  Who, who",Yeah.  Yeah.,"Oh, out of  As opposed to the insurance paying the bills,"
29,Umm. I think I'd be okay with that.,"Well, I was just talking about any company. Uh,  let's just say a lumber manufacturing company","do they get, they get insured, they get insured from other insurance companies or how does that work?","For, for honest mistakes where they've done something and, and something happens. One of their employees causes damage or something.  Sure. That's what they buy insurance for.","Uh-huh.  Well, we're,  Who, who",Yeah.  Yeah.
30,"I'm, um, just talking in general.","Oh, okay, your talking about","Well, I was just talking about any company. Uh,  let's just say a lumber manufacturing company","do they get, they get insured, they get insured from other insurance companies or how does that work?","For, for honest mistakes where they've done something and, and something happens. One of their employees causes damage or something.  Sure. That's what they buy insurance for.","Uh-huh.  Well, we're,  Who, who"
31,"... and, and, you know,","and,  uh, somebody is on the premises","Oh, okay, your talking about","Well, I was just talking about any company. Uh,  let's just say a lumber manufacturing company","do they get, they get insured, they get insured from other insurance companies or how does that work?","For, for honest mistakes where they've done something and, and something happens. One of their employees causes damage or something.  Sure. That's what they buy insurance for."
32,"So, you want me to give you a clue?",Sure.,"and,  uh, somebody is on the premises","Oh, okay, your talking about","Well, I was just talking about any company. Uh,  let's just say a lumber manufacturing company","do they get, they get insured, they get insured from other insurance companies or how does that work?"
33,It's not a coincidence.,"and one of the employees actually is driving by with a forklift and he pushes the wrong button and he drops a load of lumber on somebody and it injures,  them.",Sure.,"and,  uh, somebody is on the premises","Oh, okay, your talking about","Well, I was just talking about any company. Uh,  let's just say a lumber manufacturing company"
34,"I dont have a link, but i have a feeling that the owner of the car is driving the wrong way.","Okay.   Well,","and one of the employees actually is driving by with a forklift and he pushes the wrong button and he drops a load of lumber on somebody and it injures,  them.",Sure.,"and,  uh, somebody is on the premises","Oh, okay, your talking about"
35,Not sure if you're serious.,Sure.  Insurance should pay for that.,"Okay.   Well,","and one of the employees actually is driving by with a forklift and he pushes the wrong button and he drops a load of lumber on somebody and it injures,  them.",Sure.,"and,  uh, somebody is on the premises"
