,response,context,context/0,context/1,context/2,context/3
0,I live in Planos,"You're in Plano also, huh?",I'm in Plano also,"Great, Nancy.","Hi, fine, I'm Nancy. How are you?","Brian in Plano, Texas. How are you doing today?"
1,Are you guys still going?,"Yes, we're not too long distance today.","You're in Plano also, huh?",I'm in Plano also,"Great, Nancy.","Hi, fine, I'm Nancy. How are you?"
2,"Yes, we're in the middle of the US.","Well, good to hear. I was just talking to someone the other day from Pennsylvania.","Yes, we're not too long distance today.","You're in Plano also, huh?",I'm in Plano also,"Great, Nancy."
3,You must be from the east coast,"Oh, that was good. Utah, I've had a couple of, but that was it.","Well, good to hear. I was just talking to someone the other day from Pennsylvania.","Yes, we're not too long distance today.","You're in Plano also, huh?",I'm in Plano also
4,We have a decent number of people from Utah,Really?,"Oh, that was good. Utah, I've had a couple of, but that was it.","Well, good to hear. I was just talking to someone the other day from Pennsylvania.","Yes, we're not too long distance today.","You're in Plano also, huh?"
5,"You know, I'm not too sure.",Yeah.,Really?,"Oh, that was good. Utah, I've had a couple of, but that was it.","Well, good to hear. I was just talking to someone the other day from Pennsylvania.","Yes, we're not too long distance today."
6,Yes. Yes it is.,"All right. Well, good to hear, good to hear.",Yeah.,Really?,"Oh, that was good. Utah, I've had a couple of, but that was it.","Well, good to hear. I was just talking to someone the other day from Pennsylvania."
7,Did you learn about the Utah Jazz?,Learned about their basketball team,"All right. Well, good to hear, good to hear.",Yeah.,Really?,"Oh, that was good. Utah, I've had a couple of, but that was it."
8,I was the first person to ask about the team.,Which one?,Learned about their basketball team,"All right. Well, good to hear, good to hear.",Yeah.,Really?
9,Which team?,"Uh, Jazz.",Which one?,Learned about their basketball team,"All right. Well, good to hear, good to hear.",Yeah.
10,"Ah, right.","Oh, yeah.","Uh, Jazz.",Which one?,Learned about their basketball team,"All right. Well, good to hear, good to hear."
11,He's a Jazz fan.,Yeah.,"Oh, yeah.","Uh, Jazz.",Which one?,Learned about their basketball team
12,What is Utah?,The Utah Jazz.,Yeah.,"Oh, yeah.","Uh, Jazz.",Which one?
13,Well. They were in Utah for a while.,Yeah.,The Utah Jazz.,Yeah.,"Oh, yeah.","Uh, Jazz."
14,Hey! That's pretty good.,"Yeah, they're, they're pretty good. They've got some good good, some good, uh, good players out there.",Yeah.,The Utah Jazz.,Yeah.,"Oh, yeah."
15,I mean. Yeah.,Yeah.,"Yeah, they're, they're pretty good. They've got some good good, some good, uh, good players out there.",Yeah.,The Utah Jazz.,Yeah.
16,I don't know.,"Well, you ready for New Year's Eve?",Yeah.,"Yeah, they're, they're pretty good. They've got some good good, some good, uh, good players out there.",Yeah.,The Utah Jazz.
17,I'm confused.,I am.,"Well, you ready for New Year's Eve?",Yeah.,"Yeah, they're, they're pretty good. They've got some good good, some good, uh, good players out there.",Yeah.
18,"I'm in the military, I don't know how to use my phone","Good. Should we, uh, start this so we can,",I am.,"Well, you ready for New Year's Eve?",Yeah.,"Yeah, they're, they're pretty good. They've got some good good, some good, uh, good players out there."
19,I'm not.,Okay.,"Good. Should we, uh, start this so we can,",I am.,"Well, you ready for New Year's Eve?",Yeah.
20,He nods.,What was your name again?,Okay.,"Good. Should we, uh, start this so we can,",I am.,"Well, you ready for New Year's Eve?"
21,You mean to say what?,Nancy.,What was your name again?,Okay.,"Good. Should we, uh, start this so we can,",I am.
22,She nods.,"Nancy, that's right,",Nancy.,What was your name again?,Okay.,"Good. Should we, uh, start this so we can,"
23,I'm not sure who you are.,Right.,"Nancy, that's right,",Nancy.,What was your name again?,Okay.
24,I'm Brian.,and I'm Brian.,Right.,"Nancy, that's right,",Nancy.,What was your name again?
25,I'm Brian.,Right.,and I'm Brian.,Right.,"Nancy, that's right,",Nancy.
26,I'm Brian.,"Just a moment Okay Nancy, then I guess the, today's subject is benefits in the job other than salary.",Right.,and I'm Brian.,Right.,"Nancy, that's right,"
27,I don't think I can give you a job.,Right.,"Just a moment Okay Nancy, then I guess the, today's subject is benefits in the job other than salary.",Right.,and I'm Brian.,Right.
28,I'm not a scientist.,"What, uh what do you feel are important to you or other people as, as crucial benefits?",Right.,"Just a moment Okay Nancy, then I guess the, today's subject is benefits in the job other than salary.",Right.,and I'm Brian.
29,Are you going to be able to pay for yourself?,"Uh-huh. Well, I'm a little different than other people because I don't have benefits with my job.","What, uh what do you feel are important to you or other people as, as crucial benefits?",Right.,"Just a moment Okay Nancy, then I guess the, today's subject is benefits in the job other than salary.",Right.
30,Um... What?,Uh-huh.,"Uh-huh. Well, I'm a little different than other people because I don't have benefits with my job.","What, uh what do you feel are important to you or other people as, as crucial benefits?",Right.,"Just a moment Okay Nancy, then I guess the, today's subject is benefits in the job other than salary."
31,I don't know. What's your job?,"I'm a nurse and I work,",Uh-huh.,"Uh-huh. Well, I'm a little different than other people because I don't have benefits with my job.","What, uh what do you feel are important to you or other people as, as crucial benefits?",Right.
32,"Uh, you know, I don't have any special qualifications.",Oh,"I'm a nurse and I work,",Uh-huh.,"Uh-huh. Well, I'm a little different than other people because I don't have benefits with my job.","What, uh what do you feel are important to you or other people as, as crucial benefits?"
33,What do you mean?,I float so that I have no benefits except higher pay for doing that.,Oh,"I'm a nurse and I work,",Uh-huh.,"Uh-huh. Well, I'm a little different than other people because I don't have benefits with my job."
34,Um hmm,Uh-huh. Right. Uh-huh.,I float so that I have no benefits except higher pay for doing that.,Oh,"I'm a nurse and I work,",Uh-huh.
35,It's because you're not getting any benefits,"So I find that it makes up for what I pay for insurance and I, I make enough money by the hour to make up for that.",Uh-huh. Right. Uh-huh.,I float so that I have no benefits except higher pay for doing that.,Oh,"I'm a nurse and I work,"
36,Why do you hate free?,"To, to compensate for some of the benefits.","So I find that it makes up for what I pay for insurance and I, I make enough money by the hour to make up for that.",Uh-huh. Right. Uh-huh.,I float so that I have no benefits except higher pay for doing that.,Oh
37,What do you mean?,Right. Uh-huh.,"To, to compensate for some of the benefits.","So I find that it makes up for what I pay for insurance and I, I make enough money by the hour to make up for that.",Uh-huh. Right. Uh-huh.,I float so that I have no benefits except higher pay for doing that.
38,I'm a doctor.,Oh.,Right. Uh-huh.,"To, to compensate for some of the benefits.","So I find that it makes up for what I pay for insurance and I, I make enough money by the hour to make up for that.",Uh-huh. Right. Uh-huh.
39,"Ah, so you have to pay more than the cost of the job?","Yeah, it's cheaper for me to buy insurance by the month than to work staff someplace.",Oh.,Right. Uh-huh.,"To, to compensate for some of the benefits.","So I find that it makes up for what I pay for insurance and I, I make enough money by the hour to make up for that."
40,Wait. You don't need insurance for a month?,Yes.,"Yeah, it's cheaper for me to buy insurance by the month than to work staff someplace.",Oh.,Right. Uh-huh.,"To, to compensate for some of the benefits."
41,The only thing I can think of is you being paid for your time.,And then I have my freedom. I can work seven days in a row and take a week off or whatever I want to do.,Yes.,"Yeah, it's cheaper for me to buy insurance by the month than to work staff someplace.",Oh.,Right. Uh-huh.
42,"No, I mean like I get to work 7 days a week, and then I can't work 7.5 days a month.","Well, that, that's an excellent, so actually that is a benefit, uh,",And then I have my freedom. I can work seven days in a row and take a week off or whatever I want to do.,Yes.,"Yeah, it's cheaper for me to buy insurance by the month than to work staff someplace.",Oh.
43,I'm just not sure how it would be financially wise to do that.,"Well, it is to me. Most people prefer the security of nine to five, and weekends off and knowing that their insurance is paid and their retirement,","Well, that, that's an excellent, so actually that is a benefit, uh,",And then I have my freedom. I can work seven days in a row and take a week off or whatever I want to do.,Yes.,"Yeah, it's cheaper for me to buy insurance by the month than to work staff someplace."
44,I think it's a benefit of being a'long time'employee.,Yeah.,"Well, it is to me. Most people prefer the security of nine to five, and weekends off and knowing that their insurance is paid and their retirement,","Well, that, that's an excellent, so actually that is a benefit, uh,",And then I have my freedom. I can work seven days in a row and take a week off or whatever I want to do.,Yes.
45,I think it's mostly the first one.,and I'm just really not interested in all that.,Yeah.,"Well, it is to me. Most people prefer the security of nine to five, and weekends off and knowing that their insurance is paid and their retirement,","Well, that, that's an excellent, so actually that is a benefit, uh,",And then I have my freedom. I can work seven days in a row and take a week off or whatever I want to do.
46,I'm just not really interested in any of that.,"Right. Right, well I guess that's a good point, uh,",and I'm just really not interested in all that.,Yeah.,"Well, it is to me. Most people prefer the security of nine to five, and weekends off and knowing that their insurance is paid and their retirement,","Well, that, that's an excellent, so actually that is a benefit, uh,"
47,"... You know, I'm not sure.",Uh-huh.,"Right. Right, well I guess that's a good point, uh,",and I'm just really not interested in all that.,Yeah.,"Well, it is to me. Most people prefer the security of nine to five, and weekends off and knowing that their insurance is paid and their retirement,"
48,I,"I do belong to a, a large corporation or my, that where I'm currently employed and there's, uh, there's some different things, uh, one that you've already mentioned is, is health insurance. I think through our health insurance that I can get better rates as a, through a group plan as opposed to going out and getting health insurance on an individual basis because I had to do that at one time when I wasn't employed with a large corporation",Uh-huh.,"Right. Right, well I guess that's a good point, uh,",and I'm just really not interested in all that.,Yeah.
49,Yes...,Right.,"I do belong to a, a large corporation or my, that where I'm currently employed and there's, uh, there's some different things, uh, one that you've already mentioned is, is health insurance. I think through our health insurance that I can get better rates as a, through a group plan as opposed to going out and getting health insurance on an individual basis because I had to do that at one time when I wasn't employed with a large corporation",Uh-huh.,"Right. Right, well I guess that's a good point, uh,",and I'm just really not interested in all that.
50,It's a business.,"and that got to be somewhat expensive, so I I think one of the benefits I, I see is the, uh, is the group, uh, group discount.",Right.,"I do belong to a, a large corporation or my, that where I'm currently employed and there's, uh, there's some different things, uh, one that you've already mentioned is, is health insurance. I think through our health insurance that I can get better rates as a, through a group plan as opposed to going out and getting health insurance on an individual basis because I had to do that at one time when I wasn't employed with a large corporation",Uh-huh.,"Right. Right, well I guess that's a good point, uh,"
51,You've got to get some,"Yeah. Right, and especially if you have a family.","and that got to be somewhat expensive, so I I think one of the benefits I, I see is the, uh, is the group, uh, group discount.",Right.,"I do belong to a, a large corporation or my, that where I'm currently employed and there's, uh, there's some different things, uh, one that you've already mentioned is, is health insurance. I think through our health insurance that I can get better rates as a, through a group plan as opposed to going out and getting health insurance on an individual basis because I had to do that at one time when I wasn't employed with a large corporation",Uh-huh.
52,Yup.,Yes.,"Yeah. Right, and especially if you have a family.","and that got to be somewhat expensive, so I I think one of the benefits I, I see is the, uh, is the group, uh, group discount.",Right.,"I do belong to a, a large corporation or my, that where I'm currently employed and there's, uh, there's some different things, uh, one that you've already mentioned is, is health insurance. I think through our health insurance that I can get better rates as a, through a group plan as opposed to going out and getting health insurance on an individual basis because I had to do that at one time when I wasn't employed with a large corporation"
53,I think the group discount is a little more important than that.,Then I think it makes a big difference.,Yes.,"Yeah. Right, and especially if you have a family.","and that got to be somewhat expensive, so I I think one of the benefits I, I see is the, uh, is the group, uh, group discount.",Right.
54,But you have the option to be in a family or a group.,"Yes, and that's, that's one thing I do have.",Then I think it makes a big difference.,Yes.,"Yeah. Right, and especially if you have a family.","and that got to be somewhat expensive, so I I think one of the benefits I, I see is the, uh, is the group, uh, group discount."
55,Do you have to be a parent to have a job?,Yeah.,"Yes, and that's, that's one thing I do have.",Then I think it makes a big difference.,Yes.,"Yeah. Right, and especially if you have a family."
56,"I mean, you don't have to be rich to have insurance.","If I didn't have a family, I don't think I would have, as, as a male or as a, as an individual of, in this stage of my life, I don't think I would have insurance, uh, other,",Yeah.,"Yes, and that's, that's one thing I do have.",Then I think it makes a big difference.,Yes.
57,I have insurance.,Right.,"If I didn't have a family, I don't think I would have, as, as a male or as a, as an individual of, in this stage of my life, I don't think I would have insurance, uh, other,",Yeah.,"Yes, and that's, that's one thing I do have.",Then I think it makes a big difference.
