,response,context,context/0,context/1,context/2,context/3
0,Are you from Pennsylvania?,Yeah.,"Oh, are you really?","Oh, you are? East or west, I'm from Pittsburgh. *listen","Uh, Pennsylvania. Yeah.",What part of the country are you in?
1,I'm from the East Coast.,What part of Pittsburgh?,Yeah.,"Oh, are you really?","Oh, you are? East or west, I'm from Pittsburgh. *listen","Uh, Pennsylvania. Yeah."
2,Where in Pittsburgh?,"Um, the South Hills area, Beaver County, well originally Beaver County.",What part of Pittsburgh?,Yeah.,"Oh, are you really?","Oh, you are? East or west, I'm from Pittsburgh. *listen"
3,Where are you from?,Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County.",What part of Pittsburgh?,Yeah.,"Oh, are you really?"
4,Yeah. I live in Pittsburgh.,"And, uh, where are you from?",Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County.",What part of Pittsburgh?,Yeah.
5,"Uh, where are the people from?","Uh, Clarion County.","And, uh, where are you from?",Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County.",What part of Pittsburgh?
6,It's in California.,"Oh, okay, I know where that is.","Uh, Clarion County.","And, uh, where are you from?",Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County."
7,What? I was saying you live in Clarion county.,I we live out in the country.,"Oh, okay, I know where that is.","Uh, Clarion County.","And, uh, where are you from?",Uh-huh.
8,I live in the US.,"Yeah, that's pretty out there. What, well,",I we live out in the country.,"Oh, okay, I know where that is.","Uh, Clarion County.","And, uh, where are you from?"
9,"Yeah, I know. We have two.","Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,",I we live out in the country.,"Oh, okay, I know where that is.","Uh, Clarion County."
10,"No, I'm in Texas.","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,",I we live out in the country.,"Oh, okay, I know where that is."
11,"Oh, I'm from Philly.","Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,",I we live out in the country.
12,"Well, what's up?",Uh-huh,"Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,"
13,"I'm from Pittsburgh, so I'm not too familiar with the area.","Do you work, do you work for Texas Instruments then?",Uh-huh,"Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh"
14,Are you in texas?,"No, my husband does.","Do you work, do you work for Texas Instruments then?",Uh-huh,"Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now."
15,My husband works for the Texas Instruments company.,"Oh, uh-huh.","No, my husband does.","Do you work, do you work for Texas Instruments then?",Uh-huh,"Oh, oh, you are?"
16,"Uhh, I do","And who, how about you?","Oh, uh-huh.","No, my husband does.","Do you work, do you work for Texas Instruments then?",Uh-huh
17,"Oh, are you from Texas?","No, I'm just, Uh, federal company, you know,","And who, how about you?","Oh, uh-huh.","No, my husband does.","Do you work, do you work for Texas Instruments then?"
18,That's what I said.,"place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,","And who, how about you?","Oh, uh-huh.","No, my husband does."
19,I'm not a cop.,"so, yeah.","place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,","And who, how about you?","Oh, uh-huh."
20,i know i'm just being a meanie.,"Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?","so, yeah.","place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,","And who, how about you?"
21,... I don't get it.,"Uh, we have a big old farmhouse that we've you know, remodeled.","Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?","so, yeah.","place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,"
22,"I'm so glad you found something to do, it's so peaceful.","Oh, that's a, Those are beautiful.","Uh, we have a big old farmhouse that we've you know, remodeled.","Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?","so, yeah.","place that, that needed this. *listen--not sure who's saying what"
23,You're not?,"It had been, you know, of course, a farm.","Oh, that's a, Those are beautiful.","Uh, we have a big old farmhouse that we've you know, remodeled.","Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?","so, yeah."
24,... You?,Uh-huh.,"It had been, you know, of course, a farm.","Oh, that's a, Those are beautiful.","Uh, we have a big old farmhouse that we've you know, remodeled.","Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?"
25,I dont know.,"It's a farm community, and we.",Uh-huh.,"It had been, you know, of course, a farm.","Oh, that's a, Those are beautiful.","Uh, we have a big old farmhouse that we've you know, remodeled."
26,"Oh, is it?","Yeah, is it a, is it a working farm or is it?","It's a farm community, and we.",Uh-huh.,"It had been, you know, of course, a farm.","Oh, that's a, Those are beautiful."
27,That's what I thought.,Ours is not a working farm,"Yeah, is it a, is it a working farm or is it?","It's a farm community, and we.",Uh-huh.,"It had been, you know, of course, a farm."
28,"You can't make a farm without a working, working farm.","More, more, I can understand that, that's probably what I would, uh,",Ours is not a working farm,"Yeah, is it a, is it a working farm or is it?","It's a farm community, and we.",Uh-huh.
29,You have a farm?,"Yeah, I have a garden but you know, we have a garden.","More, more, I can understand that, that's probably what I would, uh,",Ours is not a working farm,"Yeah, is it a, is it a working farm or is it?","It's a farm community, and we."
30,But... but... your garden?,Yeah,"Yeah, I have a garden but you know, we have a garden.","More, more, I can understand that, that's probably what I would, uh,",Ours is not a working farm,"Yeah, is it a, is it a working farm or is it?"
31,You don't have a farm.,But we don't farm.,Yeah,"Yeah, I have a garden but you know, we have a garden.","More, more, I can understand that, that's probably what I would, uh,",Ours is not a working farm
32,He's from the west.,"I can hear the accent now I hear the I hear the Western Pennsylvania, um.",But we don't farm.,Yeah,"Yeah, I have a garden but you know, we have a garden.","More, more, I can understand that, that's probably what I would, uh,"
33,Oh yeah?,Uh-huh.,"I can hear the accent now I hear the I hear the Western Pennsylvania, um.",But we don't farm.,Yeah,"Yeah, I have a garden but you know, we have a garden."
34,Wait... what?,"We live, uh, we lived in Minneapolis for about five years.",Uh-huh.,"I can hear the accent now I hear the I hear the Western Pennsylvania, um.",But we don't farm.,Yeah
35,It's from the Minnesota Minnesota,Uh-huh.,"We live, uh, we lived in Minneapolis for about five years.",Uh-huh.,"I can hear the accent now I hear the I hear the Western Pennsylvania, um.",But we don't farm.
36,What happened to you?,"We, we originally lived in Dallas and we met and got married",Uh-huh.,"We live, uh, we lived in Minneapolis for about five years.",Uh-huh.,"I can hear the accent now I hear the I hear the Western Pennsylvania, um."
37,They're originally from Dallas.,Uh-huh.,"We, we originally lived in Dallas and we met and got married",Uh-huh.,"We live, uh, we lived in Minneapolis for about five years.",Uh-huh.
38,"Uh... and then, uh, we have a baby and we're married in Minneapolis.","and then, um, actually married in Pittsburgh, and that's, that's not what they want to hear on this call, uh",Uh-huh.,"We, we originally lived in Dallas and we met and got married",Uh-huh.,"We live, uh, we lived in Minneapolis for about five years."
39,uuhuhuh.uhuh,Uh-huh.,"and then, um, actually married in Pittsburgh, and that's, that's not what they want to hear on this call, uh",Uh-huh.,"We, we originally lived in Dallas and we met and got married",Uh-huh.
40,"So uh, how did it go?","at any rate we came back here with, my husband was transferred around, uh, up to Minnesota and now back to Texas with T I",Uh-huh.,"and then, um, actually married in Pittsburgh, and that's, that's not what they want to hear on this call, uh",Uh-huh.,"We, we originally lived in Dallas and we met and got married"
41,uhh.uh.uh,Uh-huh.,"at any rate we came back here with, my husband was transferred around, uh, up to Minnesota and now back to Texas with T I",Uh-huh.,"and then, um, actually married in Pittsburgh, and that's, that's not what they want to hear on this call, uh",Uh-huh.
42,"Uh, you know what to do.uh?","and we're leasing a, uh, two story town home in a section of Dallas they call North Dallas.",Uh-huh.,"at any rate we came back here with, my husband was transferred around, uh, up to Minnesota and now back to Texas with T I",Uh-huh.,"and then, um, actually married in Pittsburgh, and that's, that's not what they want to hear on this call, uh"
43,"Well, uh, I'm sorry.","Oh, uh-huh.","and we're leasing a, uh, two story town home in a section of Dallas they call North Dallas.",Uh-huh.,"at any rate we came back here with, my husband was transferred around, uh, up to Minnesota and now back to Texas with T I",Uh-huh.
44,"He's, uh, living in a little place called Planos.","And it's, uh, near a little town called Plano, well, it's not little any more.","Oh, uh-huh.","and we're leasing a, uh, two story town home in a section of Dallas they call North Dallas.",Uh-huh.,"at any rate we came back here with, my husband was transferred around, uh, up to Minnesota and now back to Texas with T I"
45,"Oh, uh, Grapevine?","Uh, Grapevine, do you know Grapevine?","And it's, uh, near a little town called Plano, well, it's not little any more.","Oh, uh-huh.","and we're leasing a, uh, two story town home in a section of Dallas they call North Dallas.",Uh-huh.
46,That's... a lot of drive,"Uh, yes, that's out near the airport. That's about forty-five miles from us.","Uh, Grapevine, do you know Grapevine?","And it's, uh, near a little town called Plano, well, it's not little any more.","Oh, uh-huh.","and we're leasing a, uh, two story town home in a section of Dallas they call North Dallas."
47,That's a long way from my home.,"Yeah, my brother has a home there he's trying to sell. He, he's living now up, uh, in, in Maryland but, uh, he, lived in Grapevine for a long time.","Uh, yes, that's out near the airport. That's about forty-five miles from us.","Uh, Grapevine, do you know Grapevine?","And it's, uh, near a little town called Plano, well, it's not little any more.","Oh, uh-huh."
48,"Yeah, yeah, ya, er, that's","It's, yeah, That's why we not sure, we, we're not sure we want to, uh, buy down here, because we actually, we lived up north long enough to appreciate the, um, *listen--one utt? Minneapolis-Saint Paul is very clean","Yeah, my brother has a home there he's trying to sell. He, he's living now up, uh, in, in Maryland but, uh, he, lived in Grapevine for a long time.","Uh, yes, that's out near the airport. That's about forty-five miles from us.","Uh, Grapevine, do you know Grapevine?","And it's, uh, near a little town called Plano, well, it's not little any more."
