,response,context,context/0,context/1,context/2,context/3
0,?,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,",Uh-huh.,"And I thought it was a good sacrifice to make, because, um, it was important to me to, to spend some time with kids.",Right.,"Well Brent, I've been, um, I kind of gave up my career about three years ago to stay home with my children because I thought, uh, if it, it's only going to be another year until the youngest is in school."
1,Right.,Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,",Uh-huh.,"And I thought it was a good sacrifice to make, because, um, it was important to me to, to spend some time with kids.",Right.
2,,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,",Uh-huh.,"And I thought it was a good sacrifice to make, because, um, it was important to me to, to spend some time with kids."
3,"But of course, I'm not.",Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,",Uh-huh.
4,no,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,"
5,you.,Uh-huh. You must be a.,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.
6,...,Yes.,Uh-huh. You must be a.,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time."
7,He nods. So what do you want?,So am I.,Yes.,Uh-huh. You must be a.,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.
8,I'm not a monster.,"Oh, you are?",So am I.,Yes.,Uh-huh. You must be a.,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together."
9,You're everywhere.,"Yes, what a coincidence.","Oh, you are?",So am I.,Yes.,Uh-huh. You must be a.
10,You are.,"Yes and,","Yes, what a coincidence.","Oh, you are?",So am I.,Yes.
11,Not anymore,"Yeah, I know what family home evening's all about.","Yes and,","Yes, what a coincidence.","Oh, you are?",So am I.
12,We can do a night's,"So you do that and, right, and then we try to do a family activity on Saturday, usually in the morning.","Yeah, I know what family home evening's all about.","Yes and,","Yes, what a coincidence.","Oh, you are?"
13,"Well, that's not what I meant.","Uh-huh. Right, and then the family home evening, too.","So you do that and, right, and then we try to do a family activity on Saturday, usually in the morning.","Yeah, I know what family home evening's all about.","Yes and,","Yes, what a coincidence."
14,It's. Not.,"Right, and then, you know, sometimes we try to do our lesson on Sunday night and then our activity or something on Monday but, We're, it's real important to us to spend time together.","Uh-huh. Right, and then the family home evening, too.","So you do that and, right, and then we try to do a family activity on Saturday, usually in the morning.","Yeah, I know what family home evening's all about.","Yes and,"
