,response,context,context/0,context/1,context/2,context/3
0,"It is, but I don't think it's old.","Well, I just found out that my car like an old was thirty months old, and it doesn't seem like it's that old.",Have you recently bought a new car Catherine?,Okay,Yes.,Are you ready to start?
1,Yeah. I'm sorry.,Oh.,"Well, I just found out that my car like an old was thirty months old, and it doesn't seem like it's that old.",Have you recently bought a new car Catherine?,Okay,Yes.
2,I think I have the same car,Seems like I just bought it.,Oh.,"Well, I just found out that my car like an old was thirty months old, and it doesn't seem like it's that old.",Have you recently bought a new car Catherine?,Okay
3,It's an old car.,"Oh, wow.",Seems like I just bought it.,Oh.,"Well, I just found out that my car like an old was thirty months old, and it doesn't seem like it's that old.",Have you recently bought a new car Catherine?
4,Is that a 60?,"It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah.","Oh, wow.",Seems like I just bought it.,Oh.,"Well, I just found out that my car like an old was thirty months old, and it doesn't seem like it's that old."
5,"I'm not sure I'd ever buy a used vehicle, especially a used one.","Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that","It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah.","Oh, wow.",Seems like I just bought it.,Oh.
6,"I bought it used, and then the year after, I bought a new one.","I know, I really will do that the next time, I buy it too.","Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that","It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah.","Oh, wow.",Seems like I just bought it.
7,"Well, I've got a new one for you.","But, uh mine was a year old,","I know, I really will do that the next time, I buy it too.","Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that","It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah.","Oh, wow."
8,What's your car?,Uh-huh.,"But, uh mine was a year old,","I know, I really will do that the next time, I buy it too.","Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that","It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah."
9,That's not the point of the post,"and we bought it for very functional purposes,",Uh-huh.,"But, uh mine was a year old,","I know, I really will do that the next time, I buy it too.","Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that"
10,I just don't know how to tell the difference.,Uh-huh.,"and we bought it for very functional purposes,",Uh-huh.,"But, uh mine was a year old,","I know, I really will do that the next time, I buy it too."
11,"Uhh... no, they don't.","and that was we bought a station wagon. We wanted an economical car to operate,",Uh-huh.,"and we bought it for very functional purposes,",Uh-huh.,"But, uh mine was a year old,"
12,"Well, the US is still a country, so it's not like they would be able to do anything with it.",Uh-huh.,"and that was we bought a station wagon. We wanted an economical car to operate,",Uh-huh.,"and we bought it for very functional purposes,",Uh-huh.
13,uuhuh. Why?,"but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon.",Uh-huh.,"and that was we bought a station wagon. We wanted an economical car to operate,",Uh-huh.,"and we bought it for very functional purposes,"
14,"Uhhh, why?",Uh-huh.,"but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon.",Uh-huh.,"and that was we bought a station wagon. We wanted an economical car to operate,",Uh-huh.
15,I've been sorry,"And I've never been sorry,",Uh-huh.,"but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon.",Uh-huh.,"and that was we bought a station wagon. We wanted an economical car to operate,"
16,I've been sorry.,"Oh, that's wonderful.","And I've never been sorry,",Uh-huh.,"but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon.",Uh-huh.
17,I'm sorry.,"however the need for that kind of car has changed now,","Oh, that's wonderful.","And I've never been sorry,",Uh-huh.,"but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon."
18,I've never said that I don't like it.,"Uh-huh. Oh, okay.","however the need for that kind of car has changed now,","Oh, that's wonderful.","And I've never been sorry,",Uh-huh.
19,"And, while it's still good, it's not reliable.","and, uh, while it is still good, and it's quite serviceable, and I'll drive it until it no longer is reliable.","Uh-huh. Oh, okay.","however the need for that kind of car has changed now,","Oh, that's wonderful.","And I've never been sorry,"
20,"Uhhh, that's not a car, it's a pickup.",Uh-huh. Huh.,"and, uh, while it is still good, and it's quite serviceable, and I'll drive it until it no longer is reliable.","Uh-huh. Oh, okay.","however the need for that kind of car has changed now,","Oh, that's wonderful."
21,"Ugh. I'm sorry, but I don't think it's worth the trouble.",And probably then some I'll spend a lot of time praying over it before I give it up.,Uh-huh. Huh.,"and, uh, while it is still good, and it's quite serviceable, and I'll drive it until it no longer is reliable.","Uh-huh. Oh, okay.","however the need for that kind of car has changed now,"
22,Huh.uh.huh. Uh.uh.,Sure.,And probably then some I'll spend a lot of time praying over it before I give it up.,Uh-huh. Huh.,"and, uh, while it is still good, and it's quite serviceable, and I'll drive it until it no longer is reliable.","Uh-huh. Oh, okay."
23,You're just asking for it.,"I think that I would like to, if you know, we all say, if I could have the car I always wanted I would either buy a Nissan Maxima, uh,",Sure.,And probably then some I'll spend a lot of time praying over it before I give it up.,Uh-huh. Huh.,"and, uh, while it is still good, and it's quite serviceable, and I'll drive it until it no longer is reliable."
24,Maybe,Right.,"I think that I would like to, if you know, we all say, if I could have the car I always wanted I would either buy a Nissan Maxima, uh,",Sure.,And probably then some I'll spend a lot of time praying over it before I give it up.,Uh-huh. Huh.
25,A Nissan is not the best car.,I'm sold on Nissans.,Right.,"I think that I would like to, if you know, we all say, if I could have the car I always wanted I would either buy a Nissan Maxima, uh,",Sure.,And probably then some I'll spend a lot of time praying over it before I give it up.
26,How about an R8?,Uh-huh.,I'm sold on Nissans.,Right.,"I think that I would like to, if you know, we all say, if I could have the car I always wanted I would either buy a Nissan Maxima, uh,",Sure.
27,What about?,"I a or, or foreign cars actually. Uh,",Uh-huh.,I'm sold on Nissans.,Right.,"I think that I would like to, if you know, we all say, if I could have the car I always wanted I would either buy a Nissan Maxima, uh,"
28,"I am a European, I feel the same way about American cars.","But do you feel though, uh, craftsmanship is much superior to the American abilities?","I a or, or foreign cars actually. Uh,",Uh-huh.,I'm sold on Nissans.,Right.
29,I like the Nissan.,"Uh,","But do you feel though, uh, craftsmanship is much superior to the American abilities?","I a or, or foreign cars actually. Uh,",Uh-huh.,I'm sold on Nissans.
30,"You, uh, don't, have, uh...","Is that how you, I have never,","Uh,","But do you feel though, uh, craftsmanship is much superior to the American abilities?","I a or, or foreign cars actually. Uh,",Uh-huh.
31,I have never heard that.,its reliability.,"Is that how you, I have never,","Uh,","But do you feel though, uh, craftsmanship is much superior to the American abilities?","I a or, or foreign cars actually. Uh,"
32,It's,Its,its reliability.,"Is that how you, I have never,","Uh,","But do you feel though, uh, craftsmanship is much superior to the American abilities?"
33,But... but... but Ford...,"Its reliability. And, uh, I, you know, I've read all the CONSUMER REPORTS and things, and they just run head and shoulders above the American made cars. If Ford was a head and the shoulders above it, I'd buy a Ford.",Its,its reliability.,"Is that how you, I have never,","Uh,"
