,response,context,context/0,context/1,context/2,context/3
0,Ah. Cool.,Oh.,"Well, I was from Illinois originally, and I grew up a Bear fan. And, uh, then we moved here even when we knew we were being transferred here we became Cowboy fans.","This is great. Well, we're from Colorado so we're Bronco fans And, um, we just moved here two years ago and they went to the Superbowl when we first moved here and they lost again. That was pretty pitiful, but they seem to be doing pretty good this year.","Oh, yes.","Real excited when I heard this. So far I've been trying to call all day because I keep getting these subjects like capital punishment so football, I love this."
1,We're from Ohio.,"And we had some wonderful, wonderful years there under Roger Staubach. And we kind of got spoiled.",Oh.,"Well, I was from Illinois originally, and I grew up a Bear fan. And, uh, then we moved here even when we knew we were being transferred here we became Cowboy fans.","This is great. Well, we're from Colorado so we're Bronco fans And, um, we just moved here two years ago and they went to the Superbowl when we first moved here and they lost again. That was pretty pitiful, but they seem to be doing pretty good this year.","Oh, yes."
2,No. No.,Yeah.,"And we had some wonderful, wonderful years there under Roger Staubach. And we kind of got spoiled.",Oh.,"Well, I was from Illinois originally, and I grew up a Bear fan. And, uh, then we moved here even when we knew we were being transferred here we became Cowboy fans.","This is great. Well, we're from Colorado so we're Bronco fans And, um, we just moved here two years ago and they went to the Superbowl when we first moved here and they lost again. That was pretty pitiful, but they seem to be doing pretty good this year."
3,The Bears have a really good offense.,We expected it to continue forever. I think they're doing pretty well this year though.,Yeah.,"And we had some wonderful, wonderful years there under Roger Staubach. And we kind of got spoiled.",Oh.,"Well, I was from Illinois originally, and I grew up a Bear fan. And, uh, then we moved here even when we knew we were being transferred here we became Cowboy fans."
4,The Cardinals have been pretty good this year.,"Well, they haven't, they haven't, have they just lost one game this year?",We expected it to continue forever. I think they're doing pretty well this year though.,Yeah.,"And we had some wonderful, wonderful years there under Roger Staubach. And we kind of got spoiled.",Oh.
5,I'm confused. How many playoff games have they won?,I think two.,"Well, they haven't, they haven't, have they just lost one game this year?",We expected it to continue forever. I think they're doing pretty well this year though.,Yeah.,"And we had some wonderful, wonderful years there under Roger Staubach. And we kind of got spoiled."
6,"I mean, how many games have you won?",Two.,I think two.,"Well, they haven't, they haven't, have they just lost one game this year?",We expected it to continue forever. I think they're doing pretty well this year though.,Yeah.
7,And they're 2 0 against the NFC West.,"I know they lost, yeah, to Washington and Philadelphia.",Two.,I think two.,"Well, they haven't, they haven't, have they just lost one game this year?",We expected it to continue forever. I think they're doing pretty well this year though.
8,This is a really bad list.,"Yeah. But they're not doing bad. People are pretty surprised that they, I mean they beat the Giants.","I know they lost, yeah, to Washington and Philadelphia.",Two.,I think two.,"Well, they haven't, they haven't, have they just lost one game this year?"
9,"It's been a while since I've seen the Giants, but I think they're doing alright.","Yeah, and wasn't that fun. I went to the balloon festival in Plano and carried my little portable radio with me, and I must say I attracted a lot of attention.","Yeah. But they're not doing bad. People are pretty surprised that they, I mean they beat the Giants.","I know they lost, yeah, to Washington and Philadelphia.",Two.,I think two.
10,It was fun,I bet,"Yeah, and wasn't that fun. I went to the balloon festival in Plano and carried my little portable radio with me, and I must say I attracted a lot of attention.","Yeah. But they're not doing bad. People are pretty surprised that they, I mean they beat the Giants.","I know they lost, yeah, to Washington and Philadelphia.",Two.
