,response,context,context/0,context/1,context/2,context/3
0,You,Yeah.,"I don't know, there's, there's big bins out there, I don't know if they ever get I, I really don't know what the details are. There should be someplace where you could call and find out. As a matter of fact, I'm pretty sure there's a place you can call and find out the closest, you know, thing to you, but, I think there should be some kind of curbside service.","The recycling program here is just terrible. I mean it's hard to find places to go. I mean, Kroger does a couple things. They, I don't think they, do they do newspapers?","So what do you think about, uh, recycling programs in Atlanta, Julie?","I don't believe that we're,"
1,That sounds funny.,"That's the only way I could really,",Yeah.,"I don't know, there's, there's big bins out there, I don't know if they ever get I, I really don't know what the details are. There should be someplace where you could call and find out. As a matter of fact, I'm pretty sure there's a place you can call and find out the closest, you know, thing to you, but, I think there should be some kind of curbside service.","The recycling program here is just terrible. I mean it's hard to find places to go. I mean, Kroger does a couple things. They, I don't think they, do they do newspapers?","So what do you think about, uh, recycling programs in Atlanta, Julie?"
2,I,"The one in Florida is so cool because they pick up everything. They pick up newspapers and, uh, you know, milk jugs and aluminum and tin cans, you know, like soup comes in and stuff.","That's the only way I could really,",Yeah.,"I don't know, there's, there's big bins out there, I don't know if they ever get I, I really don't know what the details are. There should be someplace where you could call and find out. As a matter of fact, I'm pretty sure there's a place you can call and find out the closest, you know, thing to you, but, I think there should be some kind of curbside service.","The recycling program here is just terrible. I mean it's hard to find places to go. I mean, Kroger does a couple things. They, I don't think they, do they do newspapers?"
3,I know,Uh-huh.,"The one in Florida is so cool because they pick up everything. They pick up newspapers and, uh, you know, milk jugs and aluminum and tin cans, you know, like soup comes in and stuff.","That's the only way I could really,",Yeah.,"I don't know, there's, there's big bins out there, I don't know if they ever get I, I really don't know what the details are. There should be someplace where you could call and find out. As a matter of fact, I'm pretty sure there's a place you can call and find out the closest, you know, thing to you, but, I think there should be some kind of curbside service."
4,Are they just like a group of people who work together?,They pick up everything.,Uh-huh.,"The one in Florida is so cool because they pick up everything. They pick up newspapers and, uh, you know, milk jugs and aluminum and tin cans, you know, like soup comes in and stuff.","That's the only way I could really,",Yeah.
5,What? How?,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff",They pick up everything.,Uh-huh.,"The one in Florida is so cool because they pick up everything. They pick up newspapers and, uh, you know, milk jugs and aluminum and tin cans, you know, like soup comes in and stuff.","That's the only way I could really,"
6,There are a lot of homeless people in Florida.,Uh-huh.,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff",They pick up everything.,Uh-huh.,"The one in Florida is so cool because they pick up everything. They pick up newspapers and, uh, you know, milk jugs and aluminum and tin cans, you know, like soup comes in and stuff."
7,"And they have a giant pile of cans and stuff, and a lot of money.","and they're go around and collect cans and aluminum and stuff,",Uh-huh.,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff",They pick up everything.,Uh-huh.
8,But I have the money to buy a new car...,Uh-huh.,"and they're go around and collect cans and aluminum and stuff,",Uh-huh.,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff",They pick up everything.
9,u dogetipbot 10 doge verify,and so we used to just save them up and then they'd come around and we'd give them to them.,Uh-huh.,"and they're go around and collect cans and aluminum and stuff,",Uh-huh.,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff"
10,uhhhhhhh. Uhuh.,Uh-huh.,and so we used to just save them up and then they'd come around and we'd give them to them.,Uh-huh.,"and they're go around and collect cans and aluminum and stuff,",Uh-huh.
11,"Oh, you mean that they'll be back when winter comes?","But, when, during the winter time I think they, they move south or something",Uh-huh.,and so we used to just save them up and then they'd come around and we'd give them to them.,Uh-huh.,"and they're go around and collect cans and aluminum and stuff,"
12,I think they are.,Yeah,"But, when, during the winter time I think they, they move south or something",Uh-huh.,and so we used to just save them up and then they'd come around and we'd give them to them.,Uh-huh.
