,response,context,context/0,context/1,context/2,context/3
0,"Uhhh, I know, I'm just gonna go sit in my chair and wait for the next one.",Uh-huh. Where do you play golf in this area?,"And, uh, I also like to plant flowers and do do some gardening and do arts and crafts.",Uh-huh.,"Uh, I guess, I, uh, I like to play golf.","Okay, uh, what kind of hobbies do you have Lori?"
1,"Yeah, uh, what's up?","Well, we live, uh, pretty close, to the Mesquite Golf Course.",Uh-huh. Where do you play golf in this area?,"And, uh, I also like to plant flowers and do do some gardening and do arts and crafts.",Uh-huh.,"Uh, I guess, I, uh, I like to play golf."
2,"Uhh, how close are we?",Uh-huh.,"Well, we live, uh, pretty close, to the Mesquite Golf Course.",Uh-huh. Where do you play golf in this area?,"And, uh, I also like to plant flowers and do do some gardening and do arts and crafts.",Uh-huh.
3,I've been playing in the Mesothelioma.,"So, we will play either out there or at Firewheel. That is usually where we play, but I have played you know different courses in in the Dallas area.",Uh-huh.,"Well, we live, uh, pretty close, to the Mesquite Golf Course.",Uh-huh. Where do you play golf in this area?,"And, uh, I also like to plant flowers and do do some gardening and do arts and crafts."
4,Uhhh... I'm in Dallas.,"Do you, uh, do you ride or do you pull a cart when you play golf?","So, we will play either out there or at Firewheel. That is usually where we play, but I have played you know different courses in in the Dallas area.",Uh-huh.,"Well, we live, uh, pretty close, to the Mesquite Golf Course.",Uh-huh. Where do you play golf in this area?
5,Do we have a team?,"Uh, both","Do you, uh, do you ride or do you pull a cart when you play golf?","So, we will play either out there or at Firewheel. That is usually where we play, but I have played you know different courses in in the Dallas area.",Uh-huh.,"Well, we live, uh, pretty close, to the Mesquite Golf Course."
6,"Well, we play in the same course.",Oh.,"Uh, both","Do you, uh, do you ride or do you pull a cart when you play golf?","So, we will play either out there or at Firewheel. That is usually where we play, but I have played you know different courses in in the Dallas area.",Uh-huh.
7,Are you guys on the same course?,Not at the same time.,Oh.,"Uh, both","Do you, uh, do you ride or do you pull a cart when you play golf?","So, we will play either out there or at Firewheel. That is usually where we play, but I have played you know different courses in in the Dallas area."
8,I know that. I just wanted to say that I've played golf with him a few times.,"I was going to say, that could be difficult",Not at the same time.,Oh.,"Uh, both","Do you, uh, do you ride or do you pull a cart when you play golf?"
9,"When you say you're a big guy, do you mean you walk or do you walk and do it?","No, sometimes we ride and sometimes, uh, we, pull, we like to, to, uh, a lot of the times just walk, uh, for the exercise.  But","I was going to say, that could be difficult",Not at the same time.,Oh.,"Uh, both"
10,Oh.uhh,Uh-huh.,"No, sometimes we ride and sometimes, uh, we, pull, we like to, to, uh, a lot of the times just walk, uh, for the exercise.  But","I was going to say, that could be difficult",Not at the same time.,Oh.
11,"I'm not sure, but it's probably because I ride a cart and I'm not as good as you.","I find that when I ride in a cart, I play better and I think it is cause I don't get as tired",Uh-huh.,"No, sometimes we ride and sometimes, uh, we, pull, we like to, to, uh, a lot of the times just walk, uh, for the exercise.  But","I was going to say, that could be difficult",Not at the same time.
12,It's because you don't have a cart.,I think that might be true.,"I find that when I ride in a cart, I play better and I think it is cause I don't get as tired",Uh-huh.,"No, sometimes we ride and sometimes, uh, we, pull, we like to, to, uh, a lot of the times just walk, uh, for the exercise.  But","I was going to say, that could be difficult"
