,response,context,context/0,context/1,context/2,context/3
0,You know what's small?,Uh-huh.,"And, on a, a scale, I guess it's still considered small. It just have a lot of different laboratories.",Uh-huh.,"Uh, I work for Georgia Tech. Yes sir. I work for the research facility. Uh, and it's, it's kind of small in a sense but it, it does have, about, uh, I guess, two thousand civil employees.",what sort of company do you work for? Do you work for a big or a little place?
1,I don't think that's a small city.,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.,"And, on a, a scale, I guess it's still considered small. It just have a lot of different laboratories.",Uh-huh.,"Uh, I work for Georgia Tech. Yes sir. I work for the research facility. Uh, and it's, it's kind of small in a sense but it, it does have, about, uh, I guess, two thousand civil employees."
2,Uhhh... I don't know...,Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.,"And, on a, a scale, I guess it's still considered small. It just have a lot of different laboratories.",Uh-huh.
3,It's mostly the size of the lab.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.,"And, on a, a scale, I guess it's still considered small. It just have a lot of different laboratories."
4,"I'm guessing they are from a lab, but the fact that they have that much hair, I'm guessing it's a lab.",Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.
5,That's true.,What about yourself?,Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so."
6,"Hahaha, you know, I'm not sure.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?,Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.
7,"She's a scientist, she can do anything.","Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?,Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small."
8,"Huh. Uh, you do?","Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?,Uh-huh.
9,"I'm a student, and I work with the people down there.","Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?
10,Huh. So what?,"Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory."
11,"I mean, you can just say that.","Oh, okay.  Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay."
12,I.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay.  Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech."
13,You're,Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay.  Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see."
14,"I mean, uh, uh.","I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay.  Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution."
15,What is important?,Well those and probably the security aspect of it.,"I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay.  Right. Uh,"
16,It's not exactly,Uh-huh.,Well those and probably the security aspect of it.,"I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that."
17,Why would I want to go to a place where I can do it?,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person.",Uh-huh.,Well those and probably the security aspect of it.,"I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.
18,Why not?,Uh-huh.,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person.",Uh-huh.,Well those and probably the security aspect of it.,"I don't know. What are your, uh, what sorts of things would you consider important?"
19,Lol ',"Because when it come down to layoff, they don't really consider people and, and, you know, their well being as far as, you know, how they going, their next dollar going to come in. How they going to pay their bills. They just lay them off.",Uh-huh.,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person.",Uh-huh.,Well those and probably the security aspect of it.
20,Um. Uh,Yeah.,"Because when it come down to layoff, they don't really consider people and, and, you know, their well being as far as, you know, how they going, their next dollar going to come in. How they going to pay their bills. They just lay them off.",Uh-huh.,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person.",Uh-huh.
21,I think,"And I was reading this book one time about this guy that had, uh, I think the company still exists. What they use to do is, they used to cut the number of hours for everybody as opposed to just laying people off you know.",Yeah.,"Because when it come down to layoff, they don't really consider people and, and, you know, their well being as far as, you know, how they going, their next dollar going to come in. How they going to pay their bills. They just lay them off.",Uh-huh.,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person."
