,response,context,context/0,context/1,context/2,context/3
0,"I can't say, I'm not sure.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods.","Oh, I can camp just about, most anyway Camping or, uh, motor home is nice, uh, travel trailer, pop up,","Yeah. What do you, where do you like to camp? How do you like to camp?","Okay They suggested that we, uh, discuss what we think of when we say camping.",Okay.
1,"I'm not a native, I just like to go","Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods.","Oh, I can camp just about, most anyway Camping or, uh, motor home is nice, uh, travel trailer, pop up,","Yeah. What do you, where do you like to camp? How do you like to camp?","Okay They suggested that we, uh, discuss what we think of when we say camping."
2,You wanna go?,Yeah.,"Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods.","Oh, I can camp just about, most anyway Camping or, uh, motor home is nice, uh, travel trailer, pop up,","Yeah. What do you, where do you like to camp? How do you like to camp?"
3,"Yeah, I do.",Uh-huh. Do you do that very often?,Yeah.,"Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods.","Oh, I can camp just about, most anyway Camping or, uh, motor home is nice, uh, travel trailer, pop up,"
4,It's been a while huh?,I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?,Yeah.,"Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods."
5,What do you mean?,Uh-huh.,I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?,Yeah.,"Oh, really? Oh. You really rough it then."
6,I've never done it before.,But I used to do it quite a bit.,Uh-huh.,I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?,Yeah.
7,Um. I don't do that often.,"Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.,Uh-huh.,I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?
8,Yeah. He says.,"Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.,Uh-huh.,I haven't done it in quite awhile since I moved down here.
9,"Ahh, uh huh.",Yeah.,"Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.,Uh-huh.
10,You were just standing on the side of the road.,it was real hilly.,Yeah.,"Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.
11,"I'm thinking about making a trail, but I don't know how.",That would be really great.,it was real hilly.,Yeah.,"Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area."
12,He is just going to go get a nice pizza,Take a twenty-two and go out.,That would be really great.,it was real hilly.,Yeah.,"Yeah, yeah"
13,You're a real loser.,Pardon?,Take a twenty-two and go out.,That would be really great.,it was real hilly.,Yeah.
