,response,context,context/0,context/1,context/2,context/3
0,Are you?,"We have with Aetna and, uh, I don't know if you're familiar with them but we're real happy with them.","Yeah, yeah. Definitely.","But my husband does and, uh, I think one of the, uh, my, first of all, always salary and the second thing is, uh, because we have children, so it would be, uh, health benefits and medical benefits and and, uh, right now we have probably some excellent benefits right now.",Right,"Okay Uh, I just currently quit my job and so I really don't receive any benefits right now"
1,,"Yeah. Yeah, I've had a variety of different jobs with a various types, uh, in the computer field. And so I've seen a variety of types of benefits. Uh, I've worked for, for for awhile and they are, you know, a really academic type of place. And then I've worked with regular, you know, industry type places. And then with others that are kind of half way between and stuff. So I've seen a wide range of both, you know, nonsalary type benefits and other stuff, you know, like health care that's either fully or partially paid and, you know, some have like bonuses and others have had lots of vacation time but not much other types of benefits and so, yeah, I would","We have with Aetna and, uh, I don't know if you're familiar with them but we're real happy with them.","Yeah, yeah. Definitely.","But my husband does and, uh, I think one of the, uh, my, first of all, always salary and the second thing is, uh, because we have children, so it would be, uh, health benefits and medical benefits and and, uh, right now we have probably some excellent benefits right now.",Right
2,,Uh-huh.,"Yeah. Yeah, I've had a variety of different jobs with a various types, uh, in the computer field. And so I've seen a variety of types of benefits. Uh, I've worked for, for for awhile and they are, you know, a really academic type of place. And then I've worked with regular, you know, industry type places. And then with others that are kind of half way between and stuff. So I've seen a wide range of both, you know, nonsalary type benefits and other stuff, you know, like health care that's either fully or partially paid and, you know, some have like bonuses and others have had lots of vacation time but not much other types of benefits and so, yeah, I would","We have with Aetna and, uh, I don't know if you're familiar with them but we're real happy with them.","Yeah, yeah. Definitely.","But my husband does and, uh, I think one of the, uh, my, first of all, always salary and the second thing is, uh, because we have children, so it would be, uh, health benefits and medical benefits and and, uh, right now we have probably some excellent benefits right now."
3,,"I'd say health care is way up there, especially anybody with kids. Uh and that's one of the big things that we always look at, you know. When we, when I think about changing jobs is, you know, you know, what kind of health care they have",Uh-huh.,"Yeah. Yeah, I've had a variety of different jobs with a various types, uh, in the computer field. And so I've seen a variety of types of benefits. Uh, I've worked for, for for awhile and they are, you know, a really academic type of place. And then I've worked with regular, you know, industry type places. And then with others that are kind of half way between and stuff. So I've seen a wide range of both, you know, nonsalary type benefits and other stuff, you know, like health care that's either fully or partially paid and, you know, some have like bonuses and others have had lots of vacation time but not much other types of benefits and so, yeah, I would","We have with Aetna and, uh, I don't know if you're familiar with them but we're real happy with them.","Yeah, yeah. Definitely."
4,,Yeah.,"I'd say health care is way up there, especially anybody with kids. Uh and that's one of the big things that we always look at, you know. When we, when I think about changing jobs is, you know, you know, what kind of health care they have",Uh-huh.,"Yeah. Yeah, I've had a variety of different jobs with a various types, uh, in the computer field. And so I've seen a variety of types of benefits. Uh, I've worked for, for for awhile and they are, you know, a really academic type of place. And then I've worked with regular, you know, industry type places. And then with others that are kind of half way between and stuff. So I've seen a wide range of both, you know, nonsalary type benefits and other stuff, you know, like health care that's either fully or partially paid and, you know, some have like bonuses and others have had lots of vacation time but not much other types of benefits and so, yeah, I would","We have with Aetna and, uh, I don't know if you're familiar with them but we're real happy with them."
5,yes.,"and does the company pay for it. You know, all or partially or how does that work.",Yeah.,"I'd say health care is way up there, especially anybody with kids. Uh and that's one of the big things that we always look at, you know. When we, when I think about changing jobs is, you know, you know, what kind of health care they have",Uh-huh.,"Yeah. Yeah, I've had a variety of different jobs with a various types, uh, in the computer field. And so I've seen a variety of types of benefits. Uh, I've worked for, for for awhile and they are, you know, a really academic type of place. And then I've worked with regular, you know, industry type places. And then with others that are kind of half way between and stuff. So I've seen a wide range of both, you know, nonsalary type benefits and other stuff, you know, like health care that's either fully or partially paid and, you know, some have like bonuses and others have had lots of vacation time but not much other types of benefits and so, yeah, I would"
6,So I can't be fired for not being able to do my job.,Uh-huh.,"and does the company pay for it. You know, all or partially or how does that work.",Yeah.,"I'd say health care is way up there, especially anybody with kids. Uh and that's one of the big things that we always look at, you know. When we, when I think about changing jobs is, you know, you know, what kind of health care they have",Uh-huh.
7,You.,"And, uh, also, uh, vacation time too is a, is a big one for me.  Uh, and I guess support for whatever, whatever other, you know, kinds of professional activities you have at, you know, work.",Uh-huh.,"and does the company pay for it. You know, all or partially or how does that work.",Yeah.,"I'd say health care is way up there, especially anybody with kids. Uh and that's one of the big things that we always look at, you know. When we, when I think about changing jobs is, you know, you know, what kind of health care they have"
8,Yes. Yeah. Yeah.Yeah.Yeah.,Yeah.  Yeah. Yeah.,"And, uh, also, uh, vacation time too is a, is a big one for me.  Uh, and I guess support for whatever, whatever other, you know, kinds of professional activities you have at, you know, work.",Uh-huh.,"and does the company pay for it. You know, all or partially or how does that work.",Yeah.
9,,"Uh, cause I've  been at places which offer a lot of support and others that don't offer any and  some that, sometimes that's coincided with a place that offers more vacation time though,",Yeah.  Yeah. Yeah.,"And, uh, also, uh, vacation time too is a, is a big one for me.  Uh, and I guess support for whatever, whatever other, you know, kinds of professional activities you have at, you know, work.",Uh-huh.,"and does the company pay for it. You know, all or partially or how does that work."
10,"I mean, uh, I've been at the office all day.",Huh.   Right.,"Uh, cause I've  been at places which offer a lot of support and others that don't offer any and  some that, sometimes that's coincided with a place that offers more vacation time though,",Yeah.  Yeah. Yeah.,"And, uh, also, uh, vacation time too is a, is a big one for me.  Uh, and I guess support for whatever, whatever other, you know, kinds of professional activities you have at, you know, work.",Uh-huh.
11,"I'm, uh, good.","so that's not so bad, you know.",Huh.   Right.,"Uh, cause I've  been at places which offer a lot of support and others that don't offer any and  some that, sometimes that's coincided with a place that offers more vacation time though,",Yeah.  Yeah. Yeah.,"And, uh, also, uh, vacation time too is a, is a big one for me.  Uh, and I guess support for whatever, whatever other, you know, kinds of professional activities you have at, you know, work."
12,I mean. That's kinda bad.,Yeah.,"so that's not so bad, you know.",Huh.   Right.,"Uh, cause I've  been at places which offer a lot of support and others that don't offer any and  some that, sometimes that's coincided with a place that offers more vacation time though,",Yeah.  Yeah. Yeah.
13,"Oh, okay.","You know, it's kind of a give and take kind of thing, I think.",Yeah.,"so that's not so bad, you know.",Huh.   Right.,"Uh, cause I've  been at places which offer a lot of support and others that don't offer any and  some that, sometimes that's coincided with a place that offers more vacation time though,"
14,It's a good.it's a good thing.,Uh-huh.,"You know, it's kind of a give and take kind of thing, I think.",Yeah.,"so that's not so bad, you know.",Huh.   Right.
15,Hahaha. That's great.,"Uh, I say that health care is probably definitely number one though. want to just, you know, all your salary can't even begin  to pay for what you can wind up losing, you know in a major illness or something. Uh.",Uh-huh.,"You know, it's kind of a give and take kind of thing, I think.",Yeah.,"so that's not so bad, you know."
16,And the one you can choose to have.,"Yeah.  Yeah. Right. Uh, and, and, and another good thing is with the health benefits when they give you more than two choices on who to go with.","Uh, I say that health care is probably definitely number one though. want to just, you know, all your salary can't even begin  to pay for what you can wind up losing, you know in a major illness or something. Uh.",Uh-huh.,"You know, it's kind of a give and take kind of thing, I think.",Yeah.
17,"Uhh, and?",Yeah.,"Yeah.  Yeah. Right. Uh, and, and, and another good thing is with the health benefits when they give you more than two choices on who to go with.","Uh, I say that health care is probably definitely number one though. want to just, you know, all your salary can't even begin  to pay for what you can wind up losing, you know in a major illness or something. Uh.",Uh-huh.,"You know, it's kind of a give and take kind of thing, I think."
18,Yes,And that really helped us out a great deal. So. But my husband does get vacation and it's worked out really good for us too.,Yeah.,"Yeah.  Yeah. Right. Uh, and, and, and another good thing is with the health benefits when they give you more than two choices on who to go with.","Uh, I say that health care is probably definitely number one though. want to just, you know, all your salary can't even begin  to pay for what you can wind up losing, you know in a major illness or something. Uh.",Uh-huh.
19,I,Uh-huh.,And that really helped us out a great deal. So. But my husband does get vacation and it's worked out really good for us too.,Yeah.,"Yeah.  Yeah. Right. Uh, and, and, and another good thing is with the health benefits when they give you more than two choices on who to go with.","Uh, I say that health care is probably definitely number one though. want to just, you know, all your salary can't even begin  to pay for what you can wind up losing, you know in a major illness or something. Uh."
20,I think the best thing about the benefits is the availability of the benefits.,So But.,Uh-huh.,And that really helped us out a great deal. So. But my husband does get vacation and it's worked out really good for us too.,Yeah.,"Yeah.  Yeah. Right. Uh, and, and, and another good thing is with the health benefits when they give you more than two choices on who to go with."
21,But. So.,"Yeah. Flexible hours are, are pretty important to me as well.",So But.,Uh-huh.,And that really helped us out a great deal. So. But my husband does get vacation and it's worked out really good for us too.,Yeah.
22,I'm good for a week and a half.,Yeah.,"Yeah. Flexible hours are, are pretty important to me as well.",So But.,Uh-huh.,And that really helped us out a great deal. So. But my husband does get vacation and it's worked out really good for us too.
23,"Well, I have a job.","Uh, cause that makes a big difference. My wife works part-time.",Yeah.,"Yeah. Flexible hours are, are pretty important to me as well.",So But.,Uh-huh.
24,"Uhm, I don't think so.",Uh-huh.,"Uh, cause that makes a big difference. My wife works part-time.",Yeah.,"Yeah. Flexible hours are, are pretty important to me as well.",So But.
25,I know. She works for a company that makes clothing.,"And she works, uh, as a assistant manager in a fabric store.",Uh-huh.,"Uh, cause that makes a big difference. My wife works part-time.",Yeah.,"Yeah. Flexible hours are, are pretty important to me as well."
26,Uhh. Um.,Uh-huh.,"And she works, uh, as a assistant manager in a fabric store.",Uh-huh.,"Uh, cause that makes a big difference. My wife works part-time.",Yeah.
27,"Erm, I'm not sure.","And so she works a lot of evenings and weekends and so two days a week, I, uh, manage to get home early enough to meet the kids on the bus So she you know, goes in early those days and works like, you know, noon til close. Uh, so we have",Uh-huh.,"And she works, uh, as a assistant manager in a fabric store.",Uh-huh.,"Uh, cause that makes a big difference. My wife works part-time."
28,"Yeah, we're not doing it any more. We're doing it for the sake of the","Well, that's great that you all can work that out.  That's really good.","And so she works a lot of evenings and weekends and so two days a week, I, uh, manage to get home early enough to meet the kids on the bus So she you know, goes in early those days and works like, you know, noon til close. Uh, so we have",Uh-huh.,"And she works, uh, as a assistant manager in a fabric store.",Uh-huh.
