,response,context,context/0,context/1,context/2,context/3
0,What??? I've been doing this for months.,and then I found out that my new phone wasn't working right.,"Oh, really.","I've been called several times, and I push in, pushed in my number, they kept saying you have the invalid code",I guess so.,"All right. I've never done it before, so I guess that's all I have to do, right"
1,You said you can do it.,Oh,and then I found out that my new phone wasn't working right.,"Oh, really.","I've been called several times, and I push in, pushed in my number, they kept saying you have the invalid code",I guess so.
2,"Yup, you're right","Oh, so this is the first time I've even done it.",Oh,and then I found out that my new phone wasn't working right.,"Oh, really.","I've been called several times, and I push in, pushed in my number, they kept saying you have the invalid code"
3,Do you mean like when I get the message?,Yeah.,"Oh, so this is the first time I've even done it.",Oh,and then I found out that my new phone wasn't working right.,"Oh, really."
4,It's been on for a few minutes now,I wonder how long it's going to be on for.,Yeah.,"Oh, so this is the first time I've even done it.",Oh,and then I found out that my new phone wasn't working right.
5,How long is the waiting time?,I think five minutes is the max.,I wonder how long it's going to be on for.,Yeah.,"Oh, so this is the first time I've even done it.",Oh
6,I'm not sure. I was just going to post it here.,"Oh, no, I mean, this whole thing, like for two months or something, do you know?",I think five minutes is the max.,I wonder how long it's going to be on for.,Yeah.,"Oh, so this is the first time I've even done it."
7,But there is a reason why he isnt in the video,"Oh, I don't know.","Oh, no, I mean, this whole thing, like for two months or something, do you know?",I think five minutes is the max.,I wonder how long it's going to be on for.,Yeah.
8,I'm not sure.,"Yeah, okay, well back to crime, I guess we're supposed to talk about that. They say what aspect are you worried about, well, I think at this point, I for one am worried about every aspect","Oh, I don't know.","Oh, no, I mean, this whole thing, like for two months or something, do you know?",I think five minutes is the max.,I wonder how long it's going to be on for.
9,I'm not sure what you mean,"Right, especially, uh, you, since you're in the same metroplex, you know, there's so much going on here.","Yeah, okay, well back to crime, I guess we're supposed to talk about that. They say what aspect are you worried about, well, I think at this point, I for one am worried about every aspect","Oh, I don't know.","Oh, no, I mean, this whole thing, like for two months or something, do you know?",I think five minutes is the max.
10,.the.very.very.,"I think the drive by shootings are getting to be so common, that's really a, something you got to protect yourself from.","Right, especially, uh, you, since you're in the same metroplex, you know, there's so much going on here.","Yeah, okay, well back to crime, I guess we're supposed to talk about that. They say what aspect are you worried about, well, I think at this point, I for one am worried about every aspect","Oh, I don't know.","Oh, no, I mean, this whole thing, like for two months or something, do you know?"
11,You,"Well, that, and in the schools, too starting to put metal detectors in,","I think the drive by shootings are getting to be so common, that's really a, something you got to protect yourself from.","Right, especially, uh, you, since you're in the same metroplex, you know, there's so much going on here.","Yeah, okay, well back to crime, I guess we're supposed to talk about that. They say what aspect are you worried about, well, I think at this point, I for one am worried about every aspect","Oh, I don't know."
12,What are you gonna do?,"Uh-huh, golly I know.","Well, that, and in the schools, too starting to put metal detectors in,","I think the drive by shootings are getting to be so common, that's really a, something you got to protect yourself from.","Right, especially, uh, you, since you're in the same metroplex, you know, there's so much going on here.","Yeah, okay, well back to crime, I guess we're supposed to talk about that. They say what aspect are you worried about, well, I think at this point, I for one am worried about every aspect"
13,"Well, there's also the whole, uh, shooting.","and,","Uh-huh, golly I know.","Well, that, and in the schools, too starting to put metal detectors in,","I think the drive by shootings are getting to be so common, that's really a, something you got to protect yourself from.","Right, especially, uh, you, since you're in the same metroplex, you know, there's so much going on here."
14,There are a few shootings in Garland and a few in the southside.,Have they done that in Garland?,"and,","Uh-huh, golly I know.","Well, that, and in the schools, too starting to put metal detectors in,","I think the drive by shootings are getting to be so common, that's really a, something you got to protect yourself from."
15,Are you in the school?,"No, I, not that I'm aware of.",Have they done that in Garland?,"and,","Uh-huh, golly I know.","Well, that, and in the schools, too starting to put metal detectors in,"
16,"I'm sorry, I don't speak English.","Now, um,","No, I, not that I'm aware of.",Have they done that in Garland?,"and,","Uh-huh, golly I know."
17,"I know, right?","I just heard, you know, last week at that one school, they started putting them in because there was that one shooting","Now, um,","No, I, not that I'm aware of.",Have they done that in Garland?,"and,"
18,I think they did.,Right.,"I just heard, you know, last week at that one school, they started putting them in because there was that one shooting","Now, um,","No, I, not that I'm aware of.",Have they done that in Garland?
19,"We do, we have the same problem","so, um,",Right.,"I just heard, you know, last week at that one school, they started putting them in because there was that one shooting","Now, um,","No, I, not that I'm aware of."
20,"I was just thinking about that, I think it would be a good idea to have them in the school, and then some.","Well, we had a vice principal shot at here last year on the, you know, on the school grounds after school.","so, um,",Right.,"I just heard, you know, last week at that one school, they started putting them in because there was that one shooting","Now, um,"
21,we have a principal that has a gun and he shoots people,Is that right?,"Well, we had a vice principal shot at here last year on the, you know, on the school grounds after school.","so, um,",Right.,"I just heard, you know, last week at that one school, they started putting them in because there was that one shooting"
22,And we have the two most important gun rights in the world.,"And the one boy killed himself a few years ago, in the, in a grade school, so you know, these kids don't have any trouble getting a hold of guns in any in any neighborhood, doesn't seem like.",Is that right?,"Well, we had a vice principal shot at here last year on the, you know, on the school grounds after school.","so, um,",Right.
23,"I don't know, but I can tell you that they're all over the place in the ghetto.","Uh-huh. Yeah, yeah.","And the one boy killed himself a few years ago, in the, in a grade school, so you know, these kids don't have any trouble getting a hold of guns in any in any neighborhood, doesn't seem like.",Is that right?,"Well, we had a vice principal shot at here last year on the, you know, on the school grounds after school.","so, um,"
24,The.Joke.About.This.,"So. Yeah, it's kind of scary to think, you send your child to school and you wonder if he's going to get shot. I mean, we didn't have to worry about that before.","Uh-huh. Yeah, yeah.","And the one boy killed himself a few years ago, in the, in a grade school, so you know, these kids don't have any trouble getting a hold of guns in any in any neighborhood, doesn't seem like.",Is that right?,"Well, we had a vice principal shot at here last year on the, you know, on the school grounds after school."
25,It's a bit scary.,I know,"So. Yeah, it's kind of scary to think, you send your child to school and you wonder if he's going to get shot. I mean, we didn't have to worry about that before.","Uh-huh. Yeah, yeah.","And the one boy killed himself a few years ago, in the, in a grade school, so you know, these kids don't have any trouble getting a hold of guns in any in any neighborhood, doesn't seem like.",Is that right?
26,"No, it's not",What next?,I know,"So. Yeah, it's kind of scary to think, you send your child to school and you wonder if he's going to get shot. I mean, we didn't have to worry about that before.","Uh-huh. Yeah, yeah.","And the one boy killed himself a few years ago, in the, in a grade school, so you know, these kids don't have any trouble getting a hold of guns in any in any neighborhood, doesn't seem like."
27,"You know what, I'm not sure about this.","I know, it's, it's, it's getting, it's been out of hand, I think, for a while, and it just continues to get worse.",What next?,I know,"So. Yeah, it's kind of scary to think, you send your child to school and you wonder if he's going to get shot. I mean, we didn't have to worry about that before.","Uh-huh. Yeah, yeah."
28,"It's the police. They can't help you, but they can","Right, and, you know, we can't really depend on the police to solve all this, they just can't do it.","I know, it's, it's, it's getting, it's been out of hand, I think, for a while, and it just continues to get worse.",What next?,I know,"So. Yeah, it's kind of scary to think, you send your child to school and you wonder if he's going to get shot. I mean, we didn't have to worry about that before."
29,"And you know, the police.",Yeah.,"Right, and, you know, we can't really depend on the police to solve all this, they just can't do it.","I know, it's, it's, it's getting, it's been out of hand, I think, for a while, and it just continues to get worse.",What next?,I know
30,"I don't know, it just goes all around.",I think it goes all the way back to the break up of the family to a certain extent,Yeah.,"Right, and, you know, we can't really depend on the police to solve all this, they just can't do it.","I know, it's, it's, it's getting, it's been out of hand, I think, for a while, and it just continues to get worse.",What next?
31,"We're still here, we're just waiting for them to be found.",Right.,I think it goes all the way back to the break up of the family to a certain extent,Yeah.,"Right, and, you know, we can't really depend on the police to solve all this, they just can't do it.","I know, it's, it's, it's getting, it's been out of hand, I think, for a while, and it just continues to get worse."
32,"And, uh, and, uh","and, uh, and how we going to bring that back together.",Right.,I think it goes all the way back to the break up of the family to a certain extent,Yeah.,"Right, and, you know, we can't really depend on the police to solve all this, they just can't do it."
33,"Yeah, that's how I read it.","Yeah, that's, I I agree, I think that's where it stems from, is that and, um, you know, you've got a lot of, a lot more women that are working nowadays that aren't home with the children","and, uh, and how we going to bring that back together.",Right.,I think it goes all the way back to the break up of the family to a certain extent,Yeah.
34,"I think that, uh, that's a lot, uh.","Uh-huh. Right and,","Yeah, that's, I I agree, I think that's where it stems from, is that and, um, you know, you've got a lot of, a lot more women that are working nowadays that aren't home with the children","and, uh, and how we going to bring that back together.",Right.,I think it goes all the way back to the break up of the family to a certain extent
