,response,context,context/0,context/1,context/2,context/3
0,"Well, I am","Well,","Oh, really, you like, uh, so you're an American","Uh, and, although I can't afford it right now, I would just like love to have one.",Uh-huh.,"Let's see, mine's pretty easy actually. Uh, I just got done reading a, a magazine or a couple magazine articles about the, uh, new Saturns."
1,I want to know what's the best place to buy it,you want to buy American.,"Well,","Oh, really, you like, uh, so you're an American","Uh, and, although I can't afford it right now, I would just like love to have one.",Uh-huh.
2,American?,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.,"Well,","Oh, really, you like, uh, so you're an American","Uh, and, although I can't afford it right now, I would just like love to have one."
3,What?,Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.,"Well,","Oh, really, you like, uh, so you're an American"
4,"I don't think so, but I'm not sure.","and, uh, it seems to just blow the competition away.",Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.,"Well,"
5,What about the speed of the car?,"It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away.",Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.
6,...,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away.",Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing"
7,...,What about Mustang G T,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away.",Um.
8,,"Mustang G T Uh, can't afford it.",What about Mustang G T,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away."
9,"I can't, and, and you., and.","Those, so you're talking about ones in a lower, lower end, price range.","Mustang G T Uh, can't afford it.",What about Mustang G T,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,"
10,You're.,"Right, yeah, I'm a graduate student and, let's face it, I don't make any money so,","Those, so you're talking about ones in a lower, lower end, price range.","Mustang G T Uh, can't afford it.",What about Mustang G T,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it."
11,I'd rather wait and see what they do,"Right. Well, you can wait till you graduate and you'll have plenty of money, you can buy whatever you want.","Right, yeah, I'm a graduate student and, let's face it, I don't make any money so,","Those, so you're talking about ones in a lower, lower end, price range.","Mustang G T Uh, can't afford it.",What about Mustang G T
12,,"Yeah. Yeah, we'll see then. Yeah, right now I'm stuck, I, I've got a, a Pontiac Sunbird Turbo that, it's fast, but unreliable and trying to get it prepared for racing. But it's, it would be nice, just like scrap it and go for the Saturn.","Right. Well, you can wait till you graduate and you'll have plenty of money, you can buy whatever you want.","Right, yeah, I'm a graduate student and, let's face it, I don't make any money so,","Those, so you're talking about ones in a lower, lower end, price range.","Mustang G T Uh, can't afford it."
13,I'm off,"Right, would you use that for city driving and racing?","Yeah. Yeah, we'll see then. Yeah, right now I'm stuck, I, I've got a, a Pontiac Sunbird Turbo that, it's fast, but unreliable and trying to get it prepared for racing. But it's, it would be nice, just like scrap it and go for the Saturn.","Right. Well, you can wait till you graduate and you'll have plenty of money, you can buy whatever you want.","Right, yeah, I'm a graduate student and, let's face it, I don't make any money so,","Those, so you're talking about ones in a lower, lower end, price range."
