,response,context,context/0,context/1,context/2,context/3
0,I...,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,","I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,",Yes,"Well, I guess a lot of the, uh, something that's kind of more of a comedy. We do have, uh, cable, and we have premium stations like H B O and Showtime and such, and I guess a lot of times when I first turn the T V on, I, I normally go to those, because I pay for them",What do you like to watch on television?
1,...,Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,","I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,",Yes,"Well, I guess a lot of the, uh, something that's kind of more of a comedy. We do have, uh, cable, and we have premium stations like H B O and Showtime and such, and I guess a lot of times when I first turn the T V on, I, I normally go to those, because I pay for them"
2,"I know, I'm like a hundred pages in.","and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,","I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,",Yes
3,They are the best!,Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,","I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,"
4,"Uhh, uh, uh",and I think that's the one night that we really try to watch television.,Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,"
5,I think that is the night.,Uh-huh.,and I think that's the one night that we really try to watch television.,Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.
6,Umm. That's what I'm trying to say.,You know my husband's always got it on.,Uh-huh.,and I think that's the one night that we really try to watch television.,Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,"
7,I think you mean... I don't know.,Yeah.,You know my husband's always got it on.,Uh-huh.,and I think that's the one night that we really try to watch television.,Uh-huh.
8,You mean you are?,"I'm not always sitting down, and,",Yeah.,You know my husband's always got it on.,Uh-huh.,and I think that's the one night that we really try to watch television.
9,What are your favorite Mondays?,Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,",Yeah.,You know my husband's always got it on.,Uh-huh.
10,What about Monday night?,"Yes. Yes, yes. I just, I love that, all those, that two hours",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,",Yeah.,You know my husband's always got it on.
11,He's not.,Uh-huh.,"Yes. Yes, yes. I just, I love that, all those, that two hours",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,",Yeah.
12,"I've been watching a lot of commercials lately, I'm glad I'm not the only one.","and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE, did you watch did you watch it?",Uh-huh.,"Yes. Yes, yes. I just, I love that, all those, that two hours",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,"
13,Uhh... yeah.,"Uh-huh. We had watched it, uh, I guess Sunday night and Monday night, but we didn't get to watch it tonight.","and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE, did you watch did you watch it?",Uh-huh.,"Yes. Yes, yes. I just, I love that, all those, that two hours",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.
14,"Weird, y'lame","Yeah, it, it was pretty good, it, uh, sometimes I like a dramatization, and I like, uh, U S A, when they had their, uh, uh, mystery movies and things, their made for T V movies","Uh-huh. We had watched it, uh, I guess Sunday night and Monday night, but we didn't get to watch it tonight.","and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE, did you watch did you watch it?",Uh-huh.,"Yes. Yes, yes. I just, I love that, all those, that two hours"
15,That's not how it's pronounced.,Uh-huh. Uh-huh.,"Yeah, it, it was pretty good, it, uh, sometimes I like a dramatization, and I like, uh, U S A, when they had their, uh, uh, mystery movies and things, their made for T V movies","Uh-huh. We had watched it, uh, I guess Sunday night and Monday night, but we didn't get to watch it tonight.","and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE, did you watch did you watch it?",Uh-huh.
16,I watch it.,"and, uh, I like those. We very seldom watch any, uh, Public Television, Channel Thirteen. Do you watch it much?",Uh-huh. Uh-huh.,"Yeah, it, it was pretty good, it, uh, sometimes I like a dramatization, and I like, uh, U S A, when they had their, uh, uh, mystery movies and things, their made for T V movies","Uh-huh. We had watched it, uh, I guess Sunday night and Monday night, but we didn't get to watch it tonight.","and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE, did you watch did you watch it?"
17,"u, uh,","The only night we tend to watch some of that is on Sunday nights, starting fairly late, like I'm talking ten o'clock and maybe toward midnight. They have some British comedy that we've, we've really liked,","and, uh, I like those. We very seldom watch any, uh, Public Television, Channel Thirteen. Do you watch it much?",Uh-huh. Uh-huh.,"Yeah, it, it was pretty good, it, uh, sometimes I like a dramatization, and I like, uh, U S A, when they had their, uh, uh, mystery movies and things, their made for T V movies","Uh-huh. We had watched it, uh, I guess Sunday night and Monday night, but we didn't get to watch it tonight."
18,What?,Yes.,"The only night we tend to watch some of that is on Sunday nights, starting fairly late, like I'm talking ten o'clock and maybe toward midnight. They have some British comedy that we've, we've really liked,","and, uh, I like those. We very seldom watch any, uh, Public Television, Channel Thirteen. Do you watch it much?",Uh-huh. Uh-huh.,"Yeah, it, it was pretty good, it, uh, sometimes I like a dramatization, and I like, uh, U S A, when they had their, uh, uh, mystery movies and things, their made for T V movies"
19,"we,","and there's a variety. Some of them is, uh, BLACK ADDER or GOOD NEIGHBORS or YES, PRIME MINISTER and ARE YOU BEING SERVED? They, they rotate those around, and, um, we like that British comedy. British comedy is very fast, you really have to listen",Yes.,"The only night we tend to watch some of that is on Sunday nights, starting fairly late, like I'm talking ten o'clock and maybe toward midnight. They have some British comedy that we've, we've really liked,","and, uh, I like those. We very seldom watch any, uh, Public Television, Channel Thirteen. Do you watch it much?",Uh-huh. Uh-huh.
20,"Yes, and, you.",Yes,"and there's a variety. Some of them is, uh, BLACK ADDER or GOOD NEIGHBORS or YES, PRIME MINISTER and ARE YOU BEING SERVED? They, they rotate those around, and, um, we like that British comedy. British comedy is very fast, you really have to listen",Yes.,"The only night we tend to watch some of that is on Sunday nights, starting fairly late, like I'm talking ten o'clock and maybe toward midnight. They have some British comedy that we've, we've really liked,","and, uh, I like those. We very seldom watch any, uh, Public Television, Channel Thirteen. Do you watch it much?"
21,"Yes, it is.",but.,Yes,"and there's a variety. Some of them is, uh, BLACK ADDER or GOOD NEIGHBORS or YES, PRIME MINISTER and ARE YOU BEING SERVED? They, they rotate those around, and, um, we like that British comedy. British comedy is very fast, you really have to listen",Yes.,"The only night we tend to watch some of that is on Sunday nights, starting fairly late, like I'm talking ten o'clock and maybe toward midnight. They have some British comedy that we've, we've really liked,"
