,response,context,context/0,context/1,context/2,context/3
0,"I think it was the second time I heard of it, but I can't remember.","Oh, that's right, I think now, that I recall, reading about it in the paper.","Well, yes, of course, we do have capital punishment. And we've, you know, done away with our, quote, fair share number.",do you?,Uh-huh?,"Well, I am new to Texas, so I don't even know what the law is, in the state,"
1,"Wait, so you think that's a real thing?",Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper.","Well, yes, of course, we do have capital punishment. And we've, you know, done away with our, quote, fair share number.",do you?,Uh-huh?
2,That's a very interesting idea.,"Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper.","Well, yes, of course, we do have capital punishment. And we've, you know, done away with our, quote, fair share number.",do you?
3,"No, that's the same thing.","Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper.","Well, yes, of course, we do have capital punishment. And we've, you know, done away with our, quote, fair share number."
4,"But, but, but...",Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper."
5,I think that is the point of the experiment.,"It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.
6,What?,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,"
7,Hehehehe.,Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing."
8,So what you,"I just, I can't see that.",Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.
9,"It, it's, i know, you, you are, you.","That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that.",Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system."
10,Hehuh.,Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that.",Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed"
11,What's a coincidence?,"You know, I don't know, or a person personally.",Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that.",Uh-huh. Yes.
12,What do you mean?,No.,"You know, I don't know, or a person personally.",Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that."
13,not.,"I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not.",No.,"You know, I don't know, or a person personally.",Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally."
14,I don't think there,"Well, there is so many chances for appeal, that it","I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not.",No.,"You know, I don't know, or a person personally.",Uh-huh.
15,You're you are still not sure of appeals?,"Oh, yeah, oh, absolutely, yeah, it goes on for years and years, and costs hundreds of thousands of dollars, taxpayer money.","Well, there is so many chances for appeal, that it","I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not.",No.,"You know, I don't know, or a person personally."
16,But does it's sad.,it's really sad.,"Oh, yeah, oh, absolutely, yeah, it goes on for years and years, and costs hundreds of thousands of dollars, taxpayer money.","Well, there is so many chances for appeal, that it","I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not.",No.
17,I hope you're kidding.,Yeah.,it's really sad.,"Oh, yeah, oh, absolutely, yeah, it goes on for years and years, and costs hundreds of thousands of dollars, taxpayer money.","Well, there is so many chances for appeal, that it","I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not."
18,"Why? It's a very good movie, it's a great movie, and it's not like it's going to get better.","I don't know, I just think, um, somehow I hoped that as a people we could be better than, than, um, expecting, the feeling that it",Yeah.,it's really sad.,"Oh, yeah, oh, absolutely, yeah, it goes on for years and years, and costs hundreds of thousands of dollars, taxpayer money.","Well, there is so many chances for appeal, that it"
19,Do you know?,Yes.,"I don't know, I just think, um, somehow I hoped that as a people we could be better than, than, um, expecting, the feeling that it",Yeah.,it's really sad.,"Oh, yeah, oh, absolutely, yeah, it goes on for years and years, and costs hundreds of thousands of dollars, taxpayer money."
20,I am.,"with, someone is calling for someone else to be killed, you know. Is really kind of bad",Yes.,"I don't know, I just think, um, somehow I hoped that as a people we could be better than, than, um, expecting, the feeling that it",Yeah.,it's really sad.
21,that.,"Yes it is. It's a tough, tough question. It really is. I suspect I would be, uh, you know, a lot more favor of it if, you know, one of my children were, you know, brutally killed, or something like that. Like I say, I think it depends on how personally affected, you know, you might be by it.","with, someone is calling for someone else to be killed, you know. Is really kind of bad",Yes.,"I don't know, I just think, um, somehow I hoped that as a people we could be better than, than, um, expecting, the feeling that it",Yeah.
22,no.,"and there really are criminals that are hard-core and, repeat, and never have any chance for,","Yes it is. It's a tough, tough question. It really is. I suspect I would be, uh, you know, a lot more favor of it if, you know, one of my children were, you know, brutally killed, or something like that. Like I say, I think it depends on how personally affected, you know, you might be by it.","with, someone is calling for someone else to be killed, you know. Is really kind of bad",Yes.,"I don't know, I just think, um, somehow I hoped that as a people we could be better than, than, um, expecting, the feeling that it"
23,i am i think you have to.,"Oh, absolutely. that's right.","and there really are criminals that are hard-core and, repeat, and never have any chance for,","Yes it is. It's a tough, tough question. It really is. I suspect I would be, uh, you know, a lot more favor of it if, you know, one of my children were, you know, brutally killed, or something like that. Like I say, I think it depends on how personally affected, you know, you might be by it.","with, someone is calling for someone else to be killed, you know. Is really kind of bad",Yes.
24,How is it really?,"Oh, I don't know, is it, do you feel at all like, it's a religious issue?","Oh, absolutely. that's right.","and there really are criminals that are hard-core and, repeat, and never have any chance for,","Yes it is. It's a tough, tough question. It really is. I suspect I would be, uh, you know, a lot more favor of it if, you know, one of my children were, you know, brutally killed, or something like that. Like I say, I think it depends on how personally affected, you know, you might be by it.","with, someone is calling for someone else to be killed, you know. Is really kind of bad"
25,"Is there a religious or a religious, religion.",Not with me personally. It is with a lot of other people.,"Oh, I don't know, is it, do you feel at all like, it's a religious issue?","Oh, absolutely. that's right.","and there really are criminals that are hard-core and, repeat, and never have any chance for,","Yes it is. It's a tough, tough question. It really is. I suspect I would be, uh, you know, a lot more favor of it if, you know, one of my children were, you know, brutally killed, or something like that. Like I say, I think it depends on how personally affected, you know, you might be by it."
26,"Well, that's the only reason I've ever had to use it.",Uh-huh.,Not with me personally. It is with a lot of other people.,"Oh, I don't know, is it, do you feel at all like, it's a religious issue?","Oh, absolutely. that's right.","and there really are criminals that are hard-core and, repeat, and never have any chance for,"
27,"Is it, not to you personally?","It's not, not to me personally, no.",Uh-huh.,Not with me personally. It is with a lot of other people.,"Oh, I don't know, is it, do you feel at all like, it's a religious issue?","Oh, absolutely. that's right."
28,"Oh, is it?",Um.,"It's not, not to me personally, no.",Uh-huh.,Not with me personally. It is with a lot of other people.,"Oh, I don't know, is it, do you feel at all like, it's a religious issue?"
29,I am so sorry.,No.,Um.,"It's not, not to me personally, no.",Uh-huh.,Not with me personally. It is with a lot of other people.
30,Why? How?,"I don't know, sometimes I feel, I mean I do go to church and things. I don't know how I would feel about it. But like you say, if it hit you personally, closer at home you would feel, feel differently.",No.,Um.,"It's not, not to me personally, no.",Uh-huh.
31,"Yeah, but if you don't feel it, you don't know how to feel.","Uh-huh. Yes. That's a, it's a tough, tough question, it really is.","I don't know, sometimes I feel, I mean I do go to church and things. I don't know how I would feel about it. But like you say, if it hit you personally, closer at home you would feel, feel differently.",No.,Um.,"It's not, not to me personally, no."
32,I'm not sure. I don't know.,Do you think most states have that or?,"Uh-huh. Yes. That's a, it's a tough, tough question, it really is.","I don't know, sometimes I feel, I mean I do go to church and things. I don't know how I would feel about it. But like you say, if it hit you personally, closer at home you would feel, feel differently.",No.,Um.
33,You don't think most States have capital,"Yes, I think most states do have capital punishment. Yes. But, I think the U S is one of the few countries that still do.",Do you think most states have that or?,"Uh-huh. Yes. That's a, it's a tough, tough question, it really is.","I don't know, sometimes I feel, I mean I do go to church and things. I don't know how I would feel about it. But like you say, if it hit you personally, closer at home you would feel, feel differently.",No.
34,You,"That still does it, that's right.","Yes, I think most states do have capital punishment. Yes. But, I think the U S is one of the few countries that still do.",Do you think most states have that or?,"Uh-huh. Yes. That's a, it's a tough, tough question, it really is.","I don't know, sometimes I feel, I mean I do go to church and things. I don't know how I would feel about it. But like you say, if it hit you personally, closer at home you would feel, feel differently."
35,Isn't there a death penalty in the US?,"Yes, they're only, I was reading something about it the other day, I think there was only like six or eight countries in the world, that have capital punishment still.","That still does it, that's right.","Yes, I think most states do have capital punishment. Yes. But, I think the U S is one of the few countries that still do.",Do you think most states have that or?,"Uh-huh. Yes. That's a, it's a tough, tough question, it really is."
36,"No, it's a felony.",Uh-huh.,"Yes, they're only, I was reading something about it the other day, I think there was only like six or eight countries in the world, that have capital punishment still.","That still does it, that's right.","Yes, I think most states do have capital punishment. Yes. But, I think the U S is one of the few countries that still do.",Do you think most states have that or?
37,Ohhapparently.,"A lot of them had to have elected not to do so. Now I don't know, what they do in place of it. You know, maybe it's life in prisonment or, you know, something, I I don't know how they handle it I was surprised to learn that so few countries have capital punishment.",Uh-huh.,"Yes, they're only, I was reading something about it the other day, I think there was only like six or eight countries in the world, that have capital punishment still.","That still does it, that's right.","Yes, I think most states do have capital punishment. Yes. But, I think the U S is one of the few countries that still do."
38,I'm,"Have that. Well, and it doesn't seem like very many people, uh, are really, I mean, there's a lot of people that are on death row. But there's not very many people that actually, um. do get killed.","A lot of them had to have elected not to do so. Now I don't know, what they do in place of it. You know, maybe it's life in prisonment or, you know, something, I I don't know how they handle it I was surprised to learn that so few countries have capital punishment.",Uh-huh.,"Yes, they're only, I was reading something about it the other day, I think there was only like six or eight countries in the world, that have capital punishment still.","That still does it, that's right."
39,That,"Oh, yes. Yes, a lot of them do get their sentences commuted to something else.","Have that. Well, and it doesn't seem like very many people, uh, are really, I mean, there's a lot of people that are on death row. But there's not very many people that actually, um. do get killed.","A lot of them had to have elected not to do so. Now I don't know, what they do in place of it. You know, maybe it's life in prisonment or, you know, something, I I don't know how they handle it I was surprised to learn that so few countries have capital punishment.",Uh-huh.,"Yes, they're only, I was reading something about it the other day, I think there was only like six or eight countries in the world, that have capital punishment still."
40,"Yes, of, have","Uh-huh. So, it seems like a of people live there, and then through appeals.","Oh, yes. Yes, a lot of them do get their sentences commuted to something else.","Have that. Well, and it doesn't seem like very many people, uh, are really, I mean, there's a lot of people that are on death row. But there's not very many people that actually, um. do get killed.","A lot of them had to have elected not to do so. Now I don't know, what they do in place of it. You know, maybe it's life in prisonment or, you know, something, I I don't know how they handle it I was surprised to learn that so few countries have capital punishment.",Uh-huh.
41,"How do,",Yes.,"Uh-huh. So, it seems like a of people live there, and then through appeals.","Oh, yes. Yes, a lot of them do get their sentences commuted to something else.","Have that. Well, and it doesn't seem like very many people, uh, are really, I mean, there's a lot of people that are on death row. But there's not very many people that actually, um. do get killed.","A lot of them had to have elected not to do so. Now I don't know, what they do in place of it. You know, maybe it's life in prisonment or, you know, something, I I don't know how they handle it I was surprised to learn that so few countries have capital punishment."
42,Why?,"Because I know they do frequently, I mean they cover, cover it pretty heavily on television and the newspaper.",Yes.,"Uh-huh. So, it seems like a of people live there, and then through appeals.","Oh, yes. Yes, a lot of them do get their sentences commuted to something else.","Have that. Well, and it doesn't seem like very many people, uh, are really, I mean, there's a lot of people that are on death row. But there's not very many people that actually, um. do get killed."
43,"Well, I don't think they do.",Uh-huh. Yes.,"Because I know they do frequently, I mean they cover, cover it pretty heavily on television and the newspaper.",Yes.,"Uh-huh. So, it seems like a of people live there, and then through appeals.","Oh, yes. Yes, a lot of them do get their sentences commuted to something else."
44,Do you think they'll ever stop?,If it finally gets to that point.,Uh-huh. Yes.,"Because I know they do frequently, I mean they cover, cover it pretty heavily on television and the newspaper.",Yes.,"Uh-huh. So, it seems like a of people live there, and then through appeals."
45,The appeal is that it takes a year or so to get to the next appeal.,"Right, the first appeal is automatic, so that delays it for a few years just right off the bat.",If it finally gets to that point.,Uh-huh. Yes.,"Because I know they do frequently, I mean they cover, cover it pretty heavily on television and the newspaper.",Yes.
46,So the appeal is for a while?,Yeah.,"Right, the first appeal is automatic, so that delays it for a few years just right off the bat.",If it finally gets to that point.,Uh-huh. Yes.,"Because I know they do frequently, I mean they cover, cover it pretty heavily on television and the newspaper."
47,I'm sorry. I don't get it.,"There's, there's a lot of, you know, last minute, uh, things that happen cause a person not to, have to go through the whole thing.",Yeah.,"Right, the first appeal is automatic, so that delays it for a few years just right off the bat.",If it finally gets to that point.,Uh-huh. Yes.
48,And the jury will decide that.,"Uh-huh. Uh-huh. So is it, uh, are we doing lethal injection now?","There's, there's a lot of, you know, last minute, uh, things that happen cause a person not to, have to go through the whole thing.",Yeah.,"Right, the first appeal is automatic, so that delays it for a few years just right off the bat.",If it finally gets to that point.
49,,"Yes, uh-huh. That's, that's fairly recent, I don't know, how recent, but fairly recent, in the state of Texas. Before that, it was, uh, death by electrocution.","Uh-huh. Uh-huh. So is it, uh, are we doing lethal injection now?","There's, there's a lot of, you know, last minute, uh, things that happen cause a person not to, have to go through the whole thing.",Yeah.,"Right, the first appeal is automatic, so that delays it for a few years just right off the bat."
50,It's a long story.,"Uh-huh, which seems so awful.","Yes, uh-huh. That's, that's fairly recent, I don't know, how recent, but fairly recent, in the state of Texas. Before that, it was, uh, death by electrocution.","Uh-huh. Uh-huh. So is it, uh, are we doing lethal injection now?","There's, there's a lot of, you know, last minute, uh, things that happen cause a person not to, have to go through the whole thing.",Yeah.
