,response,context,context/0,context/1,context/2,context/3
0,"I'll take the two, if you have any.","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine.",What do you have,"My, my, just a couple.","Well, I, uh, couple of them, I, at the moment, use an A S T two eighty-six and I got a leading edge and I got a American one and had a I B M one, but","Hi, well, I guess, which one have you got right now? Or,"
1,I got a generic three eight,"Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine.",What do you have,"My, my, just a couple.","Well, I, uh, couple of them, I, at the moment, use an A S T two eighty-six and I got a leading edge and I got a American one and had a I B M one, but"
2,That's what I thought.,"Yeah, it's very, very generic.","Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine.",What do you have,"My, my, just a couple."
3,I've got it all laid out now.,"What did you do, put it together?","Yeah, it's very, very generic.","Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine.",What do you have
4,"Well, I'm pretty sure that it's not a thing.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?","Yeah, it's very, very generic.","Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine."
5,"Yeah, it's, I'm a pretty fast machine,","Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?","Yeah, it's very, very generic.","Oh, yeah?"
6,The game is a lot faster now.,That's all I got to say for it.,"Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?","Yeah, it's very, very generic."
7,"Well, that's all you got to do.",Yeah. What do you use it for?,That's all I got to say for it.,"Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?"
8,"Oh. It's, it's",Huh?,Yeah. What do you use it for?,That's all I got to say for it.,"Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine"
9,Nope. Just don't know what to use it on.,What do you use it for?,Huh?,Yeah. What do you use it for?,That's all I got to say for it.,"Well, that's, Yeah."
10,What's your job?,"Uh, work, uh, I'm a contract programmer.",What do you use it for?,Huh?,Yeah. What do you use it for?,That's all I got to say for it.
11,Yeah. I know what it is.,"Oh, yeah? What kind of programs do you,","Uh, work, uh, I'm a contract programmer.",What do you use it for?,Huh?,Yeah. What do you use it for?
12,What kind of jobs do you have?,"Uh, anything","Oh, yeah? What kind of programs do you,","Uh, work, uh, I'm a contract programmer.",What do you use it for?,Huh?
13,I don't really use anything.,"Okay, I mean like business programs or, Man.","Uh, anything","Oh, yeah? What kind of programs do you,","Uh, work, uh, I'm a contract programmer.",What do you use it for?
14,I'm so confused,"Uh, I've done business programming, you know, scientific applications like, you know, petroleum science stuff and, Uh, uh, test equipment and I did the, I, I did one that was, the demonstration of a touch, touch screen for a company that sells, uh, touch screens. It was kind of fun.","Okay, I mean like business programs or, Man.","Uh, anything","Oh, yeah? What kind of programs do you,","Uh, work, uh, I'm a contract programmer."
15,"Uhh, what are you going to do, I'm thinking about it.","Uh-huh,","Uh, I've done business programming, you know, scientific applications like, you know, petroleum science stuff and, Uh, uh, test equipment and I did the, I, I did one that was, the demonstration of a touch, touch screen for a company that sells, uh, touch screens. It was kind of fun.","Okay, I mean like business programs or, Man.","Uh, anything","Oh, yeah? What kind of programs do you,"
16,You know,"Put a little bitty portable computer in there and a plasma display. And make it look like things like, uh, you know, attack simulators and, and all sorts of little things you'd want to put your finger on the screen for.","Uh-huh,","Uh, I've done business programming, you know, scientific applications like, you know, petroleum science stuff and, Uh, uh, test equipment and I did the, I, I did one that was, the demonstration of a touch, touch screen for a company that sells, uh, touch screens. It was kind of fun.","Okay, I mean like business programs or, Man.","Uh, anything"
17,That.,"Huh. Well, that's, Well, that sounds interesting. Matter of fact, uh, I guess you do, uh, you get a lot of graphics in there, I imagine, huh.","Put a little bitty portable computer in there and a plasma display. And make it look like things like, uh, you know, attack simulators and, and all sorts of little things you'd want to put your finger on the screen for.","Uh-huh,","Uh, I've done business programming, you know, scientific applications like, you know, petroleum science stuff and, Uh, uh, test equipment and I did the, I, I did one that was, the demonstration of a touch, touch screen for a company that sells, uh, touch screens. It was kind of fun.","Okay, I mean like business programs or, Man."
18,..,"Oh, yeah, definitely.","Huh. Well, that's, Well, that sounds interesting. Matter of fact, uh, I guess you do, uh, you get a lot of graphics in there, I imagine, huh.","Put a little bitty portable computer in there and a plasma display. And make it look like things like, uh, you know, attack simulators and, and all sorts of little things you'd want to put your finger on the screen for.","Uh-huh,","Uh, I've done business programming, you know, scientific applications like, you know, petroleum science stuff and, Uh, uh, test equipment and I did the, I, I did one that was, the demonstration of a touch, touch screen for a company that sells, uh, touch screens. It was kind of fun."
19,It's just a little bit of a pain.,That's where the speed helps out.,"Oh, yeah, definitely.","Huh. Well, that's, Well, that sounds interesting. Matter of fact, uh, I guess you do, uh, you get a lot of graphics in there, I imagine, huh.","Put a little bitty portable computer in there and a plasma display. And make it look like things like, uh, you know, attack simulators and, and all sorts of little things you'd want to put your finger on the screen for.","Uh-huh,"
20,So?,"Uh, yeah, unfortunately the little portable P C that was plugged on the back was only a seven and a half megahertz, eighty, eighty-six. It's like slow out the",That's where the speed helps out.,"Oh, yeah, definitely.","Huh. Well, that's, Well, that sounds interesting. Matter of fact, uh, I guess you do, uh, you get a lot of graphics in there, I imagine, huh.","Put a little bitty portable computer in there and a plasma display. And make it look like things like, uh, you know, attack simulators and, and all sorts of little things you'd want to put your finger on the screen for."
21,"I, uh, I don't think I'll, uhm, uh...","Yep, that will, that will, slow you up","Uh, yeah, unfortunately the little portable P C that was plugged on the back was only a seven and a half megahertz, eighty, eighty-six. It's like slow out the",That's where the speed helps out.,"Oh, yeah, definitely.","Huh. Well, that's, Well, that sounds interesting. Matter of fact, uh, I guess you do, uh, you get a lot of graphics in there, I imagine, huh."
22,And it's not like they're the fastest,Huh?,"Yep, that will, that will, slow you up","Uh, yeah, unfortunately the little portable P C that was plugged on the back was only a seven and a half megahertz, eighty, eighty-six. It's like slow out the",That's where the speed helps out.,"Oh, yeah, definitely."
23,"I know what you're talking about, but what about the other thing?","Well, I, I do, uh, uh, programming for C N C turret presses and uh, cat cam system type things",Huh?,"Yep, that will, that will, slow you up","Uh, yeah, unfortunately the little portable P C that was plugged on the back was only a seven and a half megahertz, eighty, eighty-six. It's like slow out the",That's where the speed helps out.
