,response,context,context/0,context/1,context/2,context/3
0,"I am, it's fine.",Right.,"I think I think we're going to talk about parents spending time with their children. We,  have three children who are eleven, nine, and eight.",Okay. How many kids do you have?,Yes.,All right?
1,I do.but I don'' know what they are.,"So this is the big issue with us. Although I don't recall marking it on my little things to talk about but perhaps they are little for words to be said like day care and quality time and,",Right.,"I think I think we're going to talk about parents spending time with their children. We,  have three children who are eleven, nine, and eight.",Okay. How many kids do you have?,Yes.
2,I mean... it is?,Uh-huh.,"So this is the big issue with us. Although I don't recall marking it on my little things to talk about but perhaps they are little for words to be said like day care and quality time and,",Right.,"I think I think we're going to talk about parents spending time with their children. We,  have three children who are eleven, nine, and eight.",Okay. How many kids do you have?
3,"Well, I'm not sure. I don'know.",Anyway. You don't have children?,Uh-huh.,"So this is the big issue with us. Although I don't recall marking it on my little things to talk about but perhaps they are little for words to be said like day care and quality time and,",Right.,"I think I think we're going to talk about parents spending time with their children. We,  have three children who are eleven, nine, and eight."
4,But I do have children.,No.,Anyway. You don't have children?,Uh-huh.,"So this is the big issue with us. Although I don't recall marking it on my little things to talk about but perhaps they are little for words to be said like day care and quality time and,",Right.
5,I am.,But you're married?,No.,Anyway. You don't have children?,Uh-huh.,"So this is the big issue with us. Although I don't recall marking it on my little things to talk about but perhaps they are little for words to be said like day care and quality time and,"
6,I'm sorry.,"Yeah, we, we've been married for two and a half years. We've been trying for about two years but no luck yet.",But you're married?,No.,Anyway. You don't have children?,Uh-huh.
7,I think you have to have been married a year or two before this,Oh.,"Yeah, we, we've been married for two and a half years. We've been trying for about two years but no luck yet.",But you're married?,No.,Anyway. You don't have children?
8,We should try again.,"Hopefully,",Oh.,"Yeah, we, we've been married for two and a half years. We've been trying for about two years but no luck yet.",But you're married?,No.
9,What's the number?,"You know, I know we're not supposed to do this long distance but actually I'm getting a call. I wonder if I could possibly take it on call waiting. Could I ask you to hold one minute?","Hopefully,",Oh.,"Yeah, we, we've been married for two and a half years. We've been trying for about two years but no luck yet.",But you're married?
10,I'm not sure.,Uh-huh.,"You know, I know we're not supposed to do this long distance but actually I'm getting a call. I wonder if I could possibly take it on call waiting. Could I ask you to hold one minute?","Hopefully,",Oh.,"Yeah, we, we've been married for two and a half years. We've been trying for about two years but no luck yet."
11,I'm going to hold you to that.,"I'll be right back.  Excuse me,  just a moment. They're going to get mad",Uh-huh.,"You know, I know we're not supposed to do this long distance but actually I'm getting a call. I wonder if I could possibly take it on call waiting. Could I ask you to hold one minute?","Hopefully,",Oh.
12,She's probably thinking about it.,"whispers to someone in the She had another call. She has just three kids, eleven, nine, and eight.","I'll be right back.  Excuse me,  just a moment. They're going to get mad",Uh-huh.,"You know, I know we're not supposed to do this long distance but actually I'm getting a call. I wonder if I could possibly take it on call waiting. Could I ask you to hold one minute?","Hopefully,"
13,How do you feel about a child support?,Hello?,"whispers to someone in the She had another call. She has just three kids, eleven, nine, and eight.","I'll be right back.  Excuse me,  just a moment. They're going to get mad",Uh-huh.,"You know, I know we're not supposed to do this long distance but actually I'm getting a call. I wonder if I could possibly take it on call waiting. Could I ask you to hold one minute?"
14,Hi! How are you?,Uh-huh.,Hello?,"whispers to someone in the She had another call. She has just three kids, eleven, nine, and eight.","I'll be right back.  Excuse me,  just a moment. They're going to get mad",Uh-huh.
15,You know what I like?,I'm so sorry.,Uh-huh.,Hello?,"whispers to someone in the She had another call. She has just three kids, eleven, nine, and eight.","I'll be right back.  Excuse me,  just a moment. They're going to get mad"
16,He's dead.,All right.,I'm so sorry.,Uh-huh.,Hello?,"whispers to someone in the She had another call. She has just three kids, eleven, nine, and eight."
17,"No, I'm not.",That was my daughter's Brownie leader telling me that there is a meeting tomorrow Brownie meeting.,All right.,I'm so sorry.,Uh-huh.,Hello?
18,"He laughs. Yeah, I think so.",Okay. That keeps you do you have a lot of activities with your kids?,That was my daughter's Brownie leader telling me that there is a meeting tomorrow Brownie meeting.,All right.,I'm so sorry.,Uh-huh.
19,I love you.,"Well, I don't want to, I don't want this to be a unilateral conversation but, yes, we do. Both my husband and I work and our children are sixth, fourth, and third grade. And the school years are wonderful, they're just wonderful.",Okay. That keeps you do you have a lot of activities with your kids?,That was my daughter's Brownie leader telling me that there is a meeting tomorrow Brownie meeting.,All right.,I'm so sorry.
20,I don't know. I don'' know.,Uh-huh.,"Well, I don't want to, I don't want this to be a unilateral conversation but, yes, we do. Both my husband and I work and our children are sixth, fourth, and third grade. And the school years are wonderful, they're just wonderful.",Okay. That keeps you do you have a lot of activities with your kids?,That was my daughter's Brownie leader telling me that there is a meeting tomorrow Brownie meeting.,All right.
21,I can't,"The kids, they are real people and they are interesting and, they, they have all their own activities and, um, I think as parents we really enjoy them in, in our personal situation our children have not yet decided to rebel",Uh-huh.,"Well, I don't want to, I don't want this to be a unilateral conversation but, yes, we do. Both my husband and I work and our children are sixth, fourth, and third grade. And the school years are wonderful, they're just wonderful.",Okay. That keeps you do you have a lot of activities with your kids?,That was my daughter's Brownie leader telling me that there is a meeting tomorrow Brownie meeting.
22,...,"Uh-huh. So they're pretty good kids, huh?","The kids, they are real people and they are interesting and, they, they have all their own activities and, um, I think as parents we really enjoy them in, in our personal situation our children have not yet decided to rebel",Uh-huh.,"Well, I don't want to, I don't want this to be a unilateral conversation but, yes, we do. Both my husband and I work and our children are sixth, fourth, and third grade. And the school years are wonderful, they're just wonderful.",Okay. That keeps you do you have a lot of activities with your kids?
23,How are you?,"I'm sure that's coming though. But,  they are wonderful kids.","Uh-huh. So they're pretty good kids, huh?","The kids, they are real people and they are interesting and, they, they have all their own activities and, um, I think as parents we really enjoy them in, in our personal situation our children have not yet decided to rebel",Uh-huh.,"Well, I don't want to, I don't want this to be a unilateral conversation but, yes, we do. Both my husband and I work and our children are sixth, fourth, and third grade. And the school years are wonderful, they're just wonderful."
24,...,"Yeah.  Well, we had growing up I guess I can talk about us. We had nine kids in our family. We had eight boys and one girl. But, my Dad, uh,","I'm sure that's coming though. But,  they are wonderful kids.","Uh-huh. So they're pretty good kids, huh?","The kids, they are real people and they are interesting and, they, they have all their own activities and, um, I think as parents we really enjoy them in, in our personal situation our children have not yet decided to rebel",Uh-huh.
25,...,You had eight boys and one girl?,"Yeah.  Well, we had growing up I guess I can talk about us. We had nine kids in our family. We had eight boys and one girl. But, my Dad, uh,","I'm sure that's coming though. But,  they are wonderful kids.","Uh-huh. So they're pretty good kids, huh?","The kids, they are real people and they are interesting and, they, they have all their own activities and, um, I think as parents we really enjoy them in, in our personal situation our children have not yet decided to rebel"
26,How?,"Yeah. And the time that my, we spent with our Dad was, he owned his own business so we worked with him most of the time. So that's how we spent most of the time with him.",You had eight boys and one girl?,"Yeah.  Well, we had growing up I guess I can talk about us. We had nine kids in our family. We had eight boys and one girl. But, my Dad, uh,","I'm sure that's coming though. But,  they are wonderful kids.","Uh-huh. So they're pretty good kids, huh?"
27,That's how I got my wife and my wife's friend,Are you Mormons?,"Yeah. And the time that my, we spent with our Dad was, he owned his own business so we worked with him most of the time. So that's how we spent most of the time with him.",You had eight boys and one girl?,"Yeah.  Well, we had growing up I guess I can talk about us. We had nine kids in our family. We had eight boys and one girl. But, my Dad, uh,","I'm sure that's coming though. But,  they are wonderful kids."
28,Mormons. Not a lot of them.,Yeah.,Are you Mormons?,"Yeah. And the time that my, we spent with our Dad was, he owned his own business so we worked with him most of the time. So that's how we spent most of the time with him.",You had eight boys and one girl?,"Yeah.  Well, we had growing up I guess I can talk about us. We had nine kids in our family. We had eight boys and one girl. But, my Dad, uh,"
29,Yeah. They have a nice house.,That's what the Utah and the large family.,Yeah.,Are you Mormons?,"Yeah. And the time that my, we spent with our Dad was, he owned his own business so we worked with him most of the time. So that's how we spent most of the time with him.",You had eight boys and one girl?
30,I'm in Utah and it's not.,"That was a dead giveaway, huh?",That's what the Utah and the large family.,Yeah.,Are you Mormons?,"Yeah. And the time that my, we spent with our Dad was, he owned his own business so we worked with him most of the time. So that's how we spent most of the time with him."
31,"Well, I came in from a dead family, so I'm not sure if that's how it works.","Well, we're Catholics. I came from a family of five. I had four brothers,","That was a dead giveaway, huh?",That's what the Utah and the large family.,Yeah.,Are you Mormons?
32,I don't.,Uh-huh.,"Well, we're Catholics. I came from a family of five. I had four brothers,","That was a dead giveaway, huh?",That's what the Utah and the large family.,Yeah.
33,Which one?,the only girl.,Uh-huh.,"Well, we're Catholics. I came from a family of five. I had four brothers,","That was a dead giveaway, huh?",That's what the Utah and the large family.
34,That's a nice shirt.,Oh.,the only girl.,Uh-huh.,"Well, we're Catholics. I came from a family of five. I had four brothers,","That was a dead giveaway, huh?"
35,I don't know. I've never had a girl.,And everyone always asked if the girl got spoiled.,Oh.,the only girl.,Uh-huh.,"Well, we're Catholics. I came from a family of five. I had four brothers,"
36,There is a girl who is spoiled in the books.,"Which that,",And everyone always asked if the girl got spoiled.,Oh.,the only girl.,Uh-huh.
37,I don't know if it's because I'm a girl but I feel that way.,I never felt spoiled. In fact I always thought my toys were destroyed,"Which that,",And everyone always asked if the girl got spoiled.,Oh.,the only girl.
