,response,context,context/0,context/1,context/2,context/3
0,I had a cat.,"Yeah, and, uh, um, yeah, we had cat, you know, my family had cats when we were growing up the whole time until my Mom developed an allergies,",Two cats.,"Um, we got two cats.",Do you have any pets?,"Okay, well, you,"
1,"Oh yeah? Um, uh, uh.",Uh-huh.,"Yeah, and, uh, um, yeah, we had cat, you know, my family had cats when we were growing up the whole time until my Mom developed an allergies,",Two cats.,"Um, we got two cats.",Do you have any pets?
2,I'm not used to cats around,"so, I mean, I'm used, I'm used to having cats around, I like them.",Uh-huh.,"Yeah, and, uh, um, yeah, we had cat, you know, my family had cats when we were growing up the whole time until my Mom developed an allergies,",Two cats.,"Um, we got two cats."
3,"I like dogs, they're cool.","Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,","so, I mean, I'm used, I'm used to having cats around, I like them.",Uh-huh.,"Yeah, and, uh, um, yeah, we had cat, you know, my family had cats when we were growing up the whole time until my Mom developed an allergies,",Two cats.
4,I'm not.,"Oh, see, I'm not, uh, I'm not a dog person at all","Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,","so, I mean, I'm used, I'm used to having cats around, I like them.",Uh-huh.,"Yeah, and, uh, um, yeah, we had cat, you know, my family had cats when we were growing up the whole time until my Mom developed an allergies,"
5,"I was always a dog people. I don't, uh, like dogs.","Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?","Oh, see, I'm not, uh, I'm not a dog person at all","Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,","so, I mean, I'm used, I'm used to having cats around, I like them.",Uh-huh.
6,... are you okay?,"Yeah, probably, I was allergic to dogs when I was a kid, in fact,","Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?","Oh, see, I'm not, uh, I'm not a dog person at all","Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,","so, I mean, I'm used, I'm used to having cats around, I like them."
7,You have a cat?,Uh-huh.,"Yeah, probably, I was allergic to dogs when I was a kid, in fact,","Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?","Oh, see, I'm not, uh, I'm not a dog person at all","Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,"
8,I don't think so.,"I may still be, um, we,",Uh-huh.,"Yeah, probably, I was allergic to dogs when I was a kid, in fact,","Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?","Oh, see, I'm not, uh, I'm not a dog person at all"
9,And dogs,But not cats.,"I may still be, um, we,",Uh-huh.,"Yeah, probably, I was allergic to dogs when I was a kid, in fact,","Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?"
