,response,context,context/0,context/1,context/2,context/3
0,I'm here.,Great.,"Lot of them are former music teachers or currently teaching. Uh, others have, there's one gal that's in the, uh, Plano Community Orchestra. Uh, just, you know, different backgrounds. It's been really kind of interesting.",Uh-huh.,"Oh. Okay, well, we, uh, are a group of, uh, musicians that just kind of have, you know, formed out of a desire to sing and many of the people in the group are very professional in the sense that they, or just real talented I should say.",Why don't you tell me about your choir.
1,"So, how's it","So,",Great.,"Lot of them are former music teachers or currently teaching. Uh, others have, there's one gal that's in the, uh, Plano Community Orchestra. Uh, just, you know, different backgrounds. It's been really kind of interesting.",Uh-huh.,"Oh. Okay, well, we, uh, are a group of, uh, musicians that just kind of have, you know, formed out of a desire to sing and many of the people in the group are very professional in the sense that they, or just real talented I should say."
2,What's the music?,"Uh, I play the piano","So,",Great.,"Lot of them are former music teachers or currently teaching. Uh, others have, there's one gal that's in the, uh, Plano Community Orchestra. Uh, just, you know, different backgrounds. It's been really kind of interesting.",Uh-huh.
3,You don't.,Um.,"Uh, I play the piano","So,",Great.,"Lot of them are former music teachers or currently teaching. Uh, others have, there's one gal that's in the, uh, Plano Community Orchestra. Uh, just, you know, different backgrounds. It's been really kind of interesting."
4,"Well, what do you do?","and, uh, I have a four year old who, who has started to play the piano. He does that, uh, musically, listens and then he can play, which is kind of interesting.",Um.,"Uh, I play the piano","So,",Great.
5,"u bealphem, the girl plays the piano.","Oh, yeah.","and, uh, I have a four year old who, who has started to play the piano. He does that, uh, musically, listens and then he can play, which is kind of interesting.",Um.,"Uh, I play the piano","So,"
6,He's a weird guy.,"I think it's because he's always heard music in our home all the, since he was a baby.","Oh, yeah.","and, uh, I have a four year old who, who has started to play the piano. He does that, uh, musically, listens and then he can play, which is kind of interesting.",Um.,"Uh, I play the piano"
7,"Well, it's always been the song that he listens to.",Uh-huh.,"I think it's because he's always heard music in our home all the, since he was a baby.","Oh, yeah.","and, uh, I have a four year old who, who has started to play the piano. He does that, uh, musically, listens and then he can play, which is kind of interesting.",Um.
8,"Uhhh, what?","Uh, my husband and my other son, who's eleven just got through singing in a musical here, in, in the community at Music Man.",Uh-huh.,"I think it's because he's always heard music in our home all the, since he was a baby.","Oh, yeah.","and, uh, I have a four year old who, who has started to play the piano. He does that, uh, musically, listens and then he can play, which is kind of interesting."
9,"I am the one who sings, my son.","Oh, they did?","Uh, my husband and my other son, who's eleven just got through singing in a musical here, in, in the community at Music Man.",Uh-huh.,"I think it's because he's always heard music in our home all the, since he was a baby.","Oh, yeah."
10,"Yeah, we have a lot of fun in music too","Yeah, and that's lots of fun.","Oh, they did?","Uh, my husband and my other son, who's eleven just got through singing in a musical here, in, in the community at Music Man.",Uh-huh.,"I think it's because he's always heard music in our home all the, since he was a baby."
11,"Well, we've got a lot of people who've been involved in the production of this song.","How did, How did they get involved in that?","Yeah, and that's lots of fun.","Oh, they did?","Uh, my husband and my other son, who's eleven just got through singing in a musical here, in, in the community at Music Man.",Uh-huh.
12,So what's the story?,"Uh, basically they read in the newspaper that there were open auditions. It was the Plano Repertory Theatre.","How did, How did they get involved in that?","Yeah, and that's lots of fun.","Oh, they did?","Uh, my husband and my other son, who's eleven just got through singing in a musical here, in, in the community at Music Man."
13,Did they read it in the newspapers?,Uh-huh.,"Uh, basically they read in the newspaper that there were open auditions. It was the Plano Repertory Theatre.","How did, How did they get involved in that?","Yeah, and that's lots of fun.","Oh, they did?"
14,"The actor who played the doctor was a child, so they were the child actors.",And so they went and tried out and my husband played Harold Hill from the Music Man and my son played one of the children in a band.,Uh-huh.,"Uh, basically they read in the newspaper that there were open auditions. It was the Plano Repertory Theatre.","How did, How did they get involved in that?","Yeah, and that's lots of fun."
15,"No, I'm married and my wife is a teacher.","Oh, how fun.",And so they went and tried out and my husband played Harold Hill from the Music Man and my son played one of the children in a band.,Uh-huh.,"Uh, basically they read in the newspaper that there were open auditions. It was the Plano Repertory Theatre.","How did, How did they get involved in that?"
16,Did you go to school?,"So, yeah, it was really fun, and, uh, my son plays the clarinet in his band at school, and my daughter takes piano lessons, too.","Oh, how fun.",And so they went and tried out and my husband played Harold Hill from the Music Man and my son played one of the children in a band.,Uh-huh.,"Uh, basically they read in the newspaper that there were open auditions. It was the Plano Repertory Theatre."
17,Huh. I did not know that.,Uh-huh.,"So, yeah, it was really fun, and, uh, my son plays the clarinet in his band at school, and my daughter takes piano lessons, too.","Oh, how fun.",And so they went and tried out and my husband played Harold Hill from the Music Man and my son played one of the children in a band.,Uh-huh.
18,I love it.,"But, uh, we just really like music. It's a, I, I especially like it as an outlet when the T V goes off, we get the T V off and just have some nice quiet music.",Uh-huh.,"So, yeah, it was really fun, and, uh, my son plays the clarinet in his band at school, and my daughter takes piano lessons, too.","Oh, how fun.",And so they went and tried out and my husband played Harold Hill from the Music Man and my son played one of the children in a band.
19,It's a good time.,"Um, uh-huh, um. Yeah, yeah, that's nice. You say have your four year old taking lessons already?","But, uh, we just really like music. It's a, I, I especially like it as an outlet when the T V goes off, we get the T V off and just have some nice quiet music.",Uh-huh.,"So, yeah, it was really fun, and, uh, my son plays the clarinet in his band at school, and my daughter takes piano lessons, too.","Oh, how fun."
20,"Uhh, uh, I don",Uh-huh.,"Um, uh-huh, um. Yeah, yeah, that's nice. You say have your four year old taking lessons already?","But, uh, we just really like music. It's a, I, I especially like it as an outlet when the T V goes off, we get the T V off and just have some nice quiet music.",Uh-huh.,"So, yeah, it was really fun, and, uh, my son plays the clarinet in his band at school, and my daughter takes piano lessons, too."
21,"Uuhuh, um.","And, uh, who do you have her, or him, take it from?",Uh-huh.,"Um, uh-huh, um. Yeah, yeah, that's nice. You say have your four year old taking lessons already?","But, uh, we just really like music. It's a, I, I especially like it as an outlet when the T V goes off, we get the T V off and just have some nice quiet music.",Uh-huh.
22,What do you think?,"Uh, I have him take from a friend of mine who teaches Suzuki. Which is an auditory type learning experience.","And, uh, who do you have her, or him, take it from?",Uh-huh.,"Um, uh-huh, um. Yeah, yeah, that's nice. You say have your four year old taking lessons already?","But, uh, we just really like music. It's a, I, I especially like it as an outlet when the T V goes off, we get the T V off and just have some nice quiet music."
23,"You know, uh, have you seen my handwriting?",Uh-huh.,"Uh, I have him take from a friend of mine who teaches Suzuki. Which is an auditory type learning experience.","And, uh, who do you have her, or him, take it from?",Uh-huh.,"Um, uh-huh, um. Yeah, yeah, that's nice. You say have your four year old taking lessons already?"
24,"Uuhhhuhuhuh. Uhuhuh.You listen, uhuhuh",You listen to the music and then learn to play it by by hearing the intervals and things like that.,Uh-huh.,"Uh, I have him take from a friend of mine who teaches Suzuki. Which is an auditory type learning experience.","And, uh, who do you have her, or him, take it from?",Uh-huh.
25,Oh yeah? Uh huh?,Uh-huh.,You listen to the music and then learn to play it by by hearing the intervals and things like that.,Uh-huh.,"Uh, I have him take from a friend of mine who teaches Suzuki. Which is an auditory type learning experience.","And, uh, who do you have her, or him, take it from?"
26,Ohh.,"I teach, uh, like what is traditionally taught, you know, you look at the note on the page and you play what's on the piano, but he can't learn like that. He's a delayed child. He's only about, I guess he's about two and a half in his real understanding of things.",Uh-huh.,You listen to the music and then learn to play it by by hearing the intervals and things like that.,Uh-huh.,"Uh, I have him take from a friend of mine who teaches Suzuki. Which is an auditory type learning experience."
27,"Um, uh, yeah, I'm pretty good with piano.",Oh.,"I teach, uh, like what is traditionally taught, you know, you look at the note on the page and you play what's on the piano, but he can't learn like that. He's a delayed child. He's only about, I guess he's about two and a half in his real understanding of things.",Uh-huh.,You listen to the music and then learn to play it by by hearing the intervals and things like that.,Uh-huh.
