,response,context,context/0,context/1,context/2,context/3
0,"Weird question, how do you wear for work?",How do you dress for work?,Uh-huh.,How you dress for work and season to season and everything.,"Yes, I certainly did.",I guess you heard our our topic for today was clothing?
1,You wear a lot of clothes. How are you dressing for school?,"Well, uh, uh about the same I dress for school. I, uh, I am a graduate student so, I don't have to worry too much about, uh, what I wear too much of the time. Which is nice.",How do you dress for work?,Uh-huh.,How you dress for work and season to season and everything.,"Yes, I certainly did."
2,"I don't know, uhhhhh",Sure.,"Well, uh, uh about the same I dress for school. I, uh, I am a graduate student so, I don't have to worry too much about, uh, what I wear too much of the time. Which is nice.",How do you dress for work?,Uh-huh.,How you dress for work and season to season and everything.
3,"Uh huh, uh huh","Uh Uh, uh, although I do, uh, a lot of,",Sure.,"Well, uh, uh about the same I dress for school. I, uh, I am a graduate student so, I don't have to worry too much about, uh, what I wear too much of the time. Which is nice.",How do you dress for work?,Uh-huh.
4,"Uhm, uh, huh.",You bet.,"Uh Uh, uh, although I do, uh, a lot of,",Sure.,"Well, uh, uh about the same I dress for school. I, uh, I am a graduate student so, I don't have to worry too much about, uh, what I wear too much of the time. Which is nice.",How do you dress for work?
5,What do you do?,"I am a speech pathology major and so I do a lot of clinical work and when I do clinic work then I have to, uh, uh, look my best.",You bet.,"Uh Uh, uh, although I do, uh, a lot of,",Sure.,"Well, uh, uh about the same I dress for school. I, uh, I am a graduate student so, I don't have to worry too much about, uh, what I wear too much of the time. Which is nice."
6,I'm not.,Look professional,"I am a speech pathology major and so I do a lot of clinical work and when I do clinic work then I have to, uh, uh, look my best.",You bet.,"Uh Uh, uh, although I do, uh, a lot of,",Sure.
7,Do you have a good job?,Yeah. Unfortunately.,Look professional,"I am a speech pathology major and so I do a lot of clinical work and when I do clinic work then I have to, uh, uh, look my best.",You bet.,"Uh Uh, uh, although I do, uh, a lot of,"
8,You sound like you're in a bad place.,"Yeah, I understand. I am a, I own my company. I am in the, I am, uh, manufactures rep sales organization and my office is a small office and I am very casual and wear slacks and sports shirt and things like that",Yeah. Unfortunately.,Look professional,"I am a speech pathology major and so I do a lot of clinical work and when I do clinic work then I have to, uh, uh, look my best.",You bet.
9,"You're not, I am.",Uh-huh.,"Yeah, I understand. I am a, I own my company. I am in the, I am, uh, manufactures rep sales organization and my office is a small office and I am very casual and wear slacks and sports shirt and things like that",Yeah. Unfortunately.,Look professional,"I am a speech pathology major and so I do a lot of clinical work and when I do clinic work then I have to, uh, uh, look my best."
