,response,context,context/0,context/1,context/2,context/3
0,,Uh-huh.,"Right. And, uh, I don't know, I've, I've always thought that any, uh, crime that, uh, that, uh, intentionally where someone goes out and premeditatively takes another life would be the ones where I think that capital punishment would be necessary to keep that person from perhaps, uh, doing it again, and even more so to get people on the outside who are professionals to realize that, you know, there's a, a very steep penalty to, uh, be paid when that's done,",Yeah.,"Okay. Well, uh, anyways, I'm not exactly sure I, I wasn't really, uh, paying attention as to what particular, uh, parts of capital punishment we're supposed to talk about, but it was, uh, basically what's your views on, whether you thought there was certain cases that should be used, that sort of thing?",Okay.
1,It.,"and, uh. Yeah, how do you feel about it?",Uh-huh.,"Right. And, uh, I don't know, I've, I've always thought that any, uh, crime that, uh, that, uh, intentionally where someone goes out and premeditatively takes another life would be the ones where I think that capital punishment would be necessary to keep that person from perhaps, uh, doing it again, and even more so to get people on the outside who are professionals to realize that, you know, there's a, a very steep penalty to, uh, be paid when that's done,",Yeah.,"Okay. Well, uh, anyways, I'm not exactly sure I, I wasn't really, uh, paying attention as to what particular, uh, parts of capital punishment we're supposed to talk about, but it was, uh, basically what's your views on, whether you thought there was certain cases that should be used, that sort of thing?"
2,u,"Uh, I believe in it, too","and, uh. Yeah, how do you feel about it?",Uh-huh.,"Right. And, uh, I don't know, I've, I've always thought that any, uh, crime that, uh, that, uh, intentionally where someone goes out and premeditatively takes another life would be the ones where I think that capital punishment would be necessary to keep that person from perhaps, uh, doing it again, and even more so to get people on the outside who are professionals to realize that, you know, there's a, a very steep penalty to, uh, be paid when that's done,",Yeah.
3,"I believe in the, and",Uh-huh.,"Uh, I believe in it, too","and, uh. Yeah, how do you feel about it?",Uh-huh.,"Right. And, uh, I don't know, I've, I've always thought that any, uh, crime that, uh, that, uh, intentionally where someone goes out and premeditatively takes another life would be the ones where I think that capital punishment would be necessary to keep that person from perhaps, uh, doing it again, and even more so to get people on the outside who are professionals to realize that, you know, there's a, a very steep penalty to, uh, be paid when that's done,"
4,"Uhhh, I'm Catholic, and I can say that I'm not.","I'm Catholic and we're not supposed to, but, uh, I feel that it, like you, you know, on the premeditated murders I feel if you're, you know, I mean, if it's beyond a doubt that you did it, you know I would say go ahead and execute that person as well.",Uh-huh.,"Uh, I believe in it, too","and, uh. Yeah, how do you feel about it?",Uh-huh.
5,Yea I'm gonna have to go with no.,Uh-huh. Uh-huh.,"I'm Catholic and we're not supposed to, but, uh, I feel that it, like you, you know, on the premeditated murders I feel if you're, you know, I mean, if it's beyond a doubt that you did it, you know I would say go ahead and execute that person as well.",Uh-huh.,"Uh, I believe in it, too","and, uh. Yeah, how do you feel about it?"
6,Not,"But, it's the cases, you know, like sometimes you, you know, you hear of people that they say they went to jail falsely, you know, they really didn't do it. Well, you know, you, you got, you got that point well, you know, what, what if a mistake is made and you put someone, you know, to death that really didn't do it.",Uh-huh. Uh-huh.,"I'm Catholic and we're not supposed to, but, uh, I feel that it, like you, you know, on the premeditated murders I feel if you're, you know, I mean, if it's beyond a doubt that you did it, you know I would say go ahead and execute that person as well.",Uh-huh.,"Uh, I believe in it, too"
7,It,"Right, exactly.","But, it's the cases, you know, like sometimes you, you know, you hear of people that they say they went to jail falsely, you know, they really didn't do it. Well, you know, you, you got, you got that point well, you know, what, what if a mistake is made and you put someone, you know, to death that really didn't do it.",Uh-huh. Uh-huh.,"I'm Catholic and we're not supposed to, but, uh, I feel that it, like you, you know, on the premeditated murders I feel if you're, you know, I mean, if it's beyond a doubt that you did it, you know I would say go ahead and execute that person as well.",Uh-huh.
8,i.,"There's always that chance, I don't know, but, I would say that, you know, for that many people to all of them agree that you did it and it was premeditated, it would be kind of hard for, you know,","Right, exactly.","But, it's the cases, you know, like sometimes you, you know, you hear of people that they say they went to jail falsely, you know, they really didn't do it. Well, you know, you, you got, you got that point well, you know, what, what if a mistake is made and you put someone, you know, to death that really didn't do it.",Uh-huh. Uh-huh.,"I'm Catholic and we're not supposed to, but, uh, I feel that it, like you, you know, on the premeditated murders I feel if you're, you know, I mean, if it's beyond a doubt that you did it, you know I would say go ahead and execute that person as well."
9,I would of course,Uh-huh.,"There's always that chance, I don't know, but, I would say that, you know, for that many people to all of them agree that you did it and it was premeditated, it would be kind of hard for, you know,","Right, exactly.","But, it's the cases, you know, like sometimes you, you know, you hear of people that they say they went to jail falsely, you know, they really didn't do it. Well, you know, you, you got, you got that point well, you know, what, what if a mistake is made and you put someone, you know, to death that really didn't do it.",Uh-huh. Uh-huh.
