,response,context,context/0,context/1,context/2,context/3
0,you.,"uh, in Dallas there's definitely a crime problem, I know it's, you know, worse in the larger cities. Um, it's kind of a concern for me, in fact, at the moment I'm thinking of possibly moving to a new apartment and, uh, it's, I am single and female, you definitely are going to worry about the location, and, uh, you know, accessibility of people to be able to break in. I live on a third floor now, but, I, you know, I'm real concerned that I, I don't want to be on a first floor where you can have problems with things like that, and, the, um,","Sure, go ahead.","I can go ahead and start,",All set. Do you want to start?,Okay.
1,N,Do they have many buildings that have security there?,"uh, in Dallas there's definitely a crime problem, I know it's, you know, worse in the larger cities. Um, it's kind of a concern for me, in fact, at the moment I'm thinking of possibly moving to a new apartment and, uh, it's, I am single and female, you definitely are going to worry about the location, and, uh, you know, accessibility of people to be able to break in. I live on a third floor now, but, I, you know, I'm real concerned that I, I don't want to be on a first floor where you can have problems with things like that, and, the, um,","Sure, go ahead.","I can go ahead and start,",All set. Do you want to start?
2,I.,"Some buildings do, it depends on the location. The area I live in right now, is, is real good as far as crime rate is concerned and we don't have anything at all, no burglar alarms, no guards.",Do they have many buildings that have security there?,"uh, in Dallas there's definitely a crime problem, I know it's, you know, worse in the larger cities. Um, it's kind of a concern for me, in fact, at the moment I'm thinking of possibly moving to a new apartment and, uh, it's, I am single and female, you definitely are going to worry about the location, and, uh, you know, accessibility of people to be able to break in. I live on a third floor now, but, I, you know, I'm real concerned that I, I don't want to be on a first floor where you can have problems with things like that, and, the, um,","Sure, go ahead.","I can go ahead and start,"
3,i?,"Yeah, yeah, well I, I went to Dallas, uh, when I worked for T I in Abilene and, uh, I'm a little familiar with the city area, Forest Lane and, you know, through that, off, off the freeway.","Some buildings do, it depends on the location. The area I live in right now, is, is real good as far as crime rate is concerned and we don't have anything at all, no burglar alarms, no guards.",Do they have many buildings that have security there?,"uh, in Dallas there's definitely a crime problem, I know it's, you know, worse in the larger cities. Um, it's kind of a concern for me, in fact, at the moment I'm thinking of possibly moving to a new apartment and, uh, it's, I am single and female, you definitely are going to worry about the location, and, uh, you know, accessibility of people to be able to break in. I live on a third floor now, but, I, you know, I'm real concerned that I, I don't want to be on a first floor where you can have problems with things like that, and, the, um,","Sure, go ahead."
4,that,Uh-huh.,"Yeah, yeah, well I, I went to Dallas, uh, when I worked for T I in Abilene and, uh, I'm a little familiar with the city area, Forest Lane and, you know, through that, off, off the freeway.","Some buildings do, it depends on the location. The area I live in right now, is, is real good as far as crime rate is concerned and we don't have anything at all, no burglar alarms, no guards.",Do they have many buildings that have security there?,"uh, in Dallas there's definitely a crime problem, I know it's, you know, worse in the larger cities. Um, it's kind of a concern for me, in fact, at the moment I'm thinking of possibly moving to a new apartment and, uh, it's, I am single and female, you definitely are going to worry about the location, and, uh, you know, accessibility of people to be able to break in. I live on a third floor now, but, I, you know, I'm real concerned that I, I don't want to be on a first floor where you can have problems with things like that, and, the, um,"
5,.,"And, uh, it didn't seem like it was that congested in that, that part. You know because to me where we live out here in the north east, it, it's there are a lot of buildings very close to each other,",Uh-huh.,"Yeah, yeah, well I, I went to Dallas, uh, when I worked for T I in Abilene and, uh, I'm a little familiar with the city area, Forest Lane and, you know, through that, off, off the freeway.","Some buildings do, it depends on the location. The area I live in right now, is, is real good as far as crime rate is concerned and we don't have anything at all, no burglar alarms, no guards.",Do they have many buildings that have security there?
6,"Yes, I'm.",Uh-huh.,"And, uh, it didn't seem like it was that congested in that, that part. You know because to me where we live out here in the north east, it, it's there are a lot of buildings very close to each other,",Uh-huh.,"Yeah, yeah, well I, I went to Dallas, uh, when I worked for T I in Abilene and, uh, I'm a little familiar with the city area, Forest Lane and, you know, through that, off, off the freeway.","Some buildings do, it depends on the location. The area I live in right now, is, is real good as far as crime rate is concerned and we don't have anything at all, no burglar alarms, no guards."
7,,"and the cities are very populated with tenement housing, where there are more than one family in a house. And with the, uh, people that are coming into the country from other countries, not knowing the language",Uh-huh.,"And, uh, it didn't seem like it was that congested in that, that part. You know because to me where we live out here in the north east, it, it's there are a lot of buildings very close to each other,",Uh-huh.,"Yeah, yeah, well I, I went to Dallas, uh, when I worked for T I in Abilene and, uh, I'm a little familiar with the city area, Forest Lane and, you know, through that, off, off the freeway."
8,"Uh, we have a lot in common.",Uh-huh. Um.,"and the cities are very populated with tenement housing, where there are more than one family in a house. And with the, uh, people that are coming into the country from other countries, not knowing the language",Uh-huh.,"And, uh, it didn't seem like it was that congested in that, that part. You know because to me where we live out here in the north east, it, it's there are a lot of buildings very close to each other,",Uh-huh.
9,...,"and, uh, they're going to the big cities. It makes it very difficult.",Uh-huh. Um.,"and the cities are very populated with tenement housing, where there are more than one family in a house. And with the, uh, people that are coming into the country from other countries, not knowing the language",Uh-huh.,"And, uh, it didn't seem like it was that congested in that, that part. You know because to me where we live out here in the north east, it, it's there are a lot of buildings very close to each other,"
10,Uhhuhuh. And.,Uh-huh.,"and, uh, they're going to the big cities. It makes it very difficult.",Uh-huh. Um.,"and the cities are very populated with tenement housing, where there are more than one family in a house. And with the, uh, people that are coming into the country from other countries, not knowing the language",Uh-huh.
11,i'm not sure if i'm missing,"It really does, and, and I've seen the same thing that you're talking about, uh, much more crime than ever before. Drugs of course, uh, a big part of it I think.",Uh-huh.,"and, uh, they're going to the big cities. It makes it very difficult.",Uh-huh. Um.,"and the cities are very populated with tenement housing, where there are more than one family in a house. And with the, uh, people that are coming into the country from other countries, not knowing the language"
12,"Uhh, uh, they're all over the place.",Uh-huh. Uh-huh.,"It really does, and, and I've seen the same thing that you're talking about, uh, much more crime than ever before. Drugs of course, uh, a big part of it I think.",Uh-huh.,"and, uh, they're going to the big cities. It makes it very difficult.",Uh-huh. Um.
