,response,context,context/0,context/1,context/2,context/3
0,I,"Uh-huh. probably right, if you look at it from that stand point.","Uh, well, I don't actually live in the city, but I'd probably say that's roughly right. I mean crimes against property seem to outnumber crimes against life, but I, I think with the current war on drugs and all this kind of stuff I'd say probably the police department would claim the number one crimes, crimes are probably solicitation of prostitution, uh, and sale of drugs.",How about you?,Uh-huh.,"Okay. Uh, far as, you know, crime in the cities, I'm sure, like in yours it's pretty, pretty bad. Uh, probably the biggest thing we've got going now is the robberies and theft and probably murder are the two top ones that we have."
1,Hmmm... that's what I thought.,Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point.","Uh, well, I don't actually live in the city, but I'd probably say that's roughly right. I mean crimes against property seem to outnumber crimes against life, but I, I think with the current war on drugs and all this kind of stuff I'd say probably the police department would claim the number one crimes, crimes are probably solicitation of prostitution, uh, and sale of drugs.",How about you?,Uh-huh.
2,,"What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point.","Uh, well, I don't actually live in the city, but I'd probably say that's roughly right. I mean crimes against property seem to outnumber crimes against life, but I, I think with the current war on drugs and all this kind of stuff I'd say probably the police department would claim the number one crimes, crimes are probably solicitation of prostitution, uh, and sale of drugs.",How about you?
3,,"Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point.","Uh, well, I don't actually live in the city, but I'd probably say that's roughly right. I mean crimes against property seem to outnumber crimes against life, but I, I think with the current war on drugs and all this kind of stuff I'd say probably the police department would claim the number one crimes, crimes are probably solicitation of prostitution, uh, and sale of drugs."
4,,"Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point."
5,"I mean, I live in, live.","I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.
6,"You, what, you, do.","How far out from the city, I mean, do you,","I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?"
7,Are you...,I'm about fifteen miles out.,"How far out from the city, I mean, do you,","I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this."
8,What city?,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so",I'm about fifteen miles out.,"How far out from the city, I mean, do you,","I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?"
9,Where are you from?,Uh-huh.,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so",I'm about fifteen miles out.,"How far out from the city, I mean, do you,","I live out in the country, yeah."
