,response,context,context/0,context/1,context/2,context/3
0,Hehehehe,"Uh-huh, Uh-huh.","Uh, I think, I think, uh, the system right now, you know, should, you know, is fine. I think it should be by a jury. I don't think the judge should have, I mean he's just there kind of like the referee","Uh, well then you must know a lot more about this than I do","Uh, not at all. In fact, I'm graduating from college in about a week and this past semester I've taken two criminal justice classes and have discussed a lot on trials.","Well, uh, I don't have strong feelings about changes to be made in the, uh, jury system, do you?"
1,It's aight,"Uh, I don't, I don't even think that it should be unanimous either. Uh,","Uh-huh, Uh-huh.","Uh, I think, I think, uh, the system right now, you know, should, you know, is fine. I think it should be by a jury. I don't think the judge should have, I mean he's just there kind of like the referee","Uh, well then you must know a lot more about this than I do","Uh, not at all. In fact, I'm graduating from college in about a week and this past semester I've taken two criminal justice classes and have discussed a lot on trials."
2,No.,"Well, what about the idea that one is only guilty, uh, when proven guilty beyond a reasonable doubt? I thought that was the point of, uh, a unanimous jury was the idea that if everyone agrees then there shouldn't be any reasonable doubt.","Uh, I don't, I don't even think that it should be unanimous either. Uh,","Uh-huh, Uh-huh.","Uh, I think, I think, uh, the system right now, you know, should, you know, is fine. I think it should be by a jury. I don't think the judge should have, I mean he's just there kind of like the referee","Uh, well then you must know a lot more about this than I do"
3,"No, you should be",Uh-huh. Right.,"Well, what about the idea that one is only guilty, uh, when proven guilty beyond a reasonable doubt? I thought that was the point of, uh, a unanimous jury was the idea that if everyone agrees then there shouldn't be any reasonable doubt.","Uh, I don't, I don't even think that it should be unanimous either. Uh,","Uh-huh, Uh-huh.","Uh, I think, I think, uh, the system right now, you know, should, you know, is fine. I think it should be by a jury. I don't think the judge should have, I mean he's just there kind of like the referee"
4,U,"But, if there are some people who don't agree uh, then there must be, it seems to be there must be at least a reasonable doubt for some people.",Uh-huh. Right.,"Well, what about the idea that one is only guilty, uh, when proven guilty beyond a reasonable doubt? I thought that was the point of, uh, a unanimous jury was the idea that if everyone agrees then there shouldn't be any reasonable doubt.","Uh, I don't, I don't even think that it should be unanimous either. Uh,","Uh-huh, Uh-huh."
5,.u',"Exactly. Uh-huh. Uh, I don't know. I, uh, you, you rarely hear, you hear, of course there's cases where someone has been put in, in, in, uh, prison, uh, falsely accused but, uh, more than likely the people that are on the, the jury know what they're doing. Uh, I mean you,","But, if there are some people who don't agree uh, then there must be, it seems to be there must be at least a reasonable doubt for some people.",Uh-huh. Right.,"Well, what about the idea that one is only guilty, uh, when proven guilty beyond a reasonable doubt? I thought that was the point of, uh, a unanimous jury was the idea that if everyone agrees then there shouldn't be any reasonable doubt.","Uh, I don't, I don't even think that it should be unanimous either. Uh,"
6,"That, uh.",Really? Have you served on a jury?,"Exactly. Uh-huh. Uh, I don't know. I, uh, you, you rarely hear, you hear, of course there's cases where someone has been put in, in, in, uh, prison, uh, falsely accused but, uh, more than likely the people that are on the, the jury know what they're doing. Uh, I mean you,","But, if there are some people who don't agree uh, then there must be, it seems to be there must be at least a reasonable doubt for some people.",Uh-huh. Right.,"Well, what about the idea that one is only guilty, uh, when proven guilty beyond a reasonable doubt? I thought that was the point of, uh, a unanimous jury was the idea that if everyone agrees then there shouldn't be any reasonable doubt."
7,I'll,Never.,Really? Have you served on a jury?,"Exactly. Uh-huh. Uh, I don't know. I, uh, you, you rarely hear, you hear, of course there's cases where someone has been put in, in, in, uh, prison, uh, falsely accused but, uh, more than likely the people that are on the, the jury know what they're doing. Uh, I mean you,","But, if there are some people who don't agree uh, then there must be, it seems to be there must be at least a reasonable doubt for some people.",Uh-huh. Right.
8,well,"I never have either, but my friends, my few friends who have, uh, say just the opposite They say they're, uh, remarkably incompetent. And, uh, don't know what they're doing and say one thing in the courtroom and then as soon as they get in the back room they just start letting all their prejudices hang out and to, to air, and all that.",Never.,Really? Have you served on a jury?,"Exactly. Uh-huh. Uh, I don't know. I, uh, you, you rarely hear, you hear, of course there's cases where someone has been put in, in, in, uh, prison, uh, falsely accused but, uh, more than likely the people that are on the, the jury know what they're doing. Uh, I mean you,","But, if there are some people who don't agree uh, then there must be, it seems to be there must be at least a reasonable doubt for some people."
9,,"Huh. Well, you would think that they would get that in the, uh, when the prosecution and defense are choosing the jury you would think that those would come out and I, I know they automatically, when you go through, uh, when you're chosen is, you're automatically like a, a, a professor in criminal justice or something like that, that you're automatically, no they don't want you on the jury.","I never have either, but my friends, my few friends who have, uh, say just the opposite They say they're, uh, remarkably incompetent. And, uh, don't know what they're doing and say one thing in the courtroom and then as soon as they get in the back room they just start letting all their prejudices hang out and to, to air, and all that.",Never.,Really? Have you served on a jury?,"Exactly. Uh-huh. Uh, I don't know. I, uh, you, you rarely hear, you hear, of course there's cases where someone has been put in, in, in, uh, prison, uh, falsely accused but, uh, more than likely the people that are on the, the jury know what they're doing. Uh, I mean you,"
