,response,context,context/0,context/1,context/2,context/3
0,"That,","Oh yeah, there's,",Really?,"Uh-huh. Well, our home is, uh, probably, for our area it's probably one of the lower income homes out here. Uh, most of the, the homes that they're building, well, I shouldn't say all of them, but most of them now are up in the millions of dollars.","I'm in a, uh, in a ranch. A, uh, it was about, uh, sixteen hundred square feet when I bought it, and, uh, it's about two thousand square feet now, but it's one of those typical, uh, ranches that you find around here. Oh, it's, uh, built in the, probably built in the late fifties so it's not, um, what you would find, uh, where you live. But, uh, for the older, uh, ranch homes it's pretty typical I guess.","So, what kind of a house do you live in?"
1,", all,",How many square feet do you have?,"Oh yeah, there's,",Really?,"Uh-huh. Well, our home is, uh, probably, for our area it's probably one of the lower income homes out here. Uh, most of the, the homes that they're building, well, I shouldn't say all of them, but most of them now are up in the millions of dollars.","I'm in a, uh, in a ranch. A, uh, it was about, uh, sixteen hundred square feet when I bought it, and, uh, it's about two thousand square feet now, but it's one of those typical, uh, ranches that you find around here. Oh, it's, uh, built in the, probably built in the late fifties so it's not, um, what you would find, uh, where you live. But, uh, for the older, uh, ranch homes it's pretty typical I guess."
2,How much do you guys have?,"We have got about, uh, twenty, I'd say about twenty-four hundred.",How many square feet do you have?,"Oh yeah, there's,",Really?,"Uh-huh. Well, our home is, uh, probably, for our area it's probably one of the lower income homes out here. Uh, most of the, the homes that they're building, well, I shouldn't say all of them, but most of them now are up in the millions of dollars."
3,There's a lot of houses in the neighborhood,Four bedrooms?,"We have got about, uh, twenty, I'd say about twenty-four hundred.",How many square feet do you have?,"Oh yeah, there's,",Really?
4,"We've got four bedrooms, because we're the one that got hit by a car.","Uh, we've got five bedrooms, because we built onto our garage.",Four bedrooms?,"We have got about, uh, twenty, I'd say about twenty-four hundred.",How many square feet do you have?,"Oh yeah, there's,"
5,5 bedrooms?,Five bedrooms. Uh-huh.,"Uh, we've got five bedrooms, because we built onto our garage.",Four bedrooms?,"We have got about, uh, twenty, I'd say about twenty-four hundred.",How many square feet do you have?
6,"We have, uh, five bedrooms, so we can have a room.","A, a bedroom for my mother, and, uh,",Five bedrooms. Uh-huh.,"Uh, we've got five bedrooms, because we built onto our garage.",Four bedrooms?,"We have got about, uh, twenty, I'd say about twenty-four hundred."
7,That's what I said.,"I made a, I made a fourth bedroom out of, uh, a made a fourth bedroom out of one of our, out of our living room and then added a, uh, what we call a sunroom to get the, you know,","A, a bedroom for my mother, and, uh,",Five bedrooms. Uh-huh.,"Uh, we've got five bedrooms, because we built onto our garage.",Four bedrooms?
8,I built a sun room out of a sun.,Oh.,"I made a, I made a fourth bedroom out of, uh, a made a fourth bedroom out of one of our, out of our living room and then added a, uh, what we call a sunroom to get the, you know,","A, a bedroom for my mother, and, uh,",Five bedrooms. Uh-huh.,"Uh, we've got five bedrooms, because we built onto our garage."
9,"When, when","when, when we added four hundred square feet to our house",Oh.,"I made a, I made a fourth bedroom out of, uh, a made a fourth bedroom out of one of our, out of our living room and then added a, uh, what we call a sunroom to get the, you know,","A, a bedroom for my mother, and, uh,",Five bedrooms. Uh-huh.
10,"Well, they're just a big rock.","Oh, that's great.","when, when we added four hundred square feet to our house",Oh.,"I made a, I made a fourth bedroom out of, uh, a made a fourth bedroom out of one of our, out of our living room and then added a, uh, what we call a sunroom to get the, you know,","A, a bedroom for my mother, and, uh,"
11,"i, uh, I, uh... I made the fourth bedroom","so that,","Oh, that's great.","when, when we added four hundred square feet to our house",Oh.,"I made a, I made a fourth bedroom out of, uh, a made a fourth bedroom out of one of our, out of our living room and then added a, uh, what we call a sunroom to get the, you know,"
12,"Oh, what's that?","Well, this, this house is very comfortable. We've got two living areas and that, that's the thing I probably like the most about it.","so that,","Oh, that's great.","when, when we added four hundred square feet to our house",Oh.
13,We're not too worried about that.,How many stories? Just one?,"Well, this, this house is very comfortable. We've got two living areas and that, that's the thing I probably like the most about it.","so that,","Oh, that's great.","when, when we added four hundred square feet to our house"
14,That's a great home. I'm sure you've seen many stories about it.,It's just one story. Yeah. It's a Fox and Jacobs home.,How many stories? Just one?,"Well, this, this house is very comfortable. We've got two living areas and that, that's the thing I probably like the most about it.","so that,","Oh, that's great."
15,The whole house.,How are they built?,It's just one story. Yeah. It's a Fox and Jacobs home.,How many stories? Just one?,"Well, this, this house is very comfortable. We've got two living areas and that, that's the thing I probably like the most about it.","so that,"
16,I'm sure you'll be happy.,"Um, we've been real happy with it.",How are they built?,It's just one story. Yeah. It's a Fox and Jacobs home.,How many stories? Just one?,"Well, this, this house is very comfortable. We've got two living areas and that, that's the thing I probably like the most about it."
17,They are the only ones that have been built.,"Yeah. I've heard that, I've heard the construction is pretty good on Fox and Jacobs.","Um, we've been real happy with it.",How are they built?,It's just one story. Yeah. It's a Fox and Jacobs home.,How many stories? Just one?
18,"I'm guessing you're a roofer, right?","Of course, I'm not a carpenter or anything like that. They could probably come in and say, gee, this is not straight and this is under something but,","Yeah. I've heard that, I've heard the construction is pretty good on Fox and Jacobs.","Um, we've been real happy with it.",How are they built?,It's just one story. Yeah. It's a Fox and Jacobs home.
19,Not in the sense that you're gonna have to get a whole bunch of stuff.,But I mean it doesn't give you trouble?,"Of course, I'm not a carpenter or anything like that. They could probably come in and say, gee, this is not straight and this is under something but,","Yeah. I've heard that, I've heard the construction is pretty good on Fox and Jacobs.","Um, we've been real happy with it.",How are they built?
20,Do you have a bridge to sell?,No.,But I mean it doesn't give you trouble?,"Of course, I'm not a carpenter or anything like that. They could probably come in and say, gee, this is not straight and this is under something but,","Yeah. I've heard that, I've heard the construction is pretty good on Fox and Jacobs.","Um, we've been real happy with it."
21,You mean the construction on Fox amp Jacobs?,Uh-huh.,No.,But I mean it doesn't give you trouble?,"Of course, I'm not a carpenter or anything like that. They could probably come in and say, gee, this is not straight and this is under something but,","Yeah. I've heard that, I've heard the construction is pretty good on Fox and Jacobs."
22,Have you ever tried to use it?,"No, we haven't had a lot of problems with it at all.",Uh-huh.,No.,But I mean it doesn't give you trouble?,"Of course, I'm not a carpenter or anything like that. They could probably come in and say, gee, this is not straight and this is under something but,"
23,"I have the same problem, and i just can't get the game to run.",No cracked slab or anything like that?,"No, we haven't had a lot of problems with it at all.",Uh-huh.,No.,But I mean it doesn't give you trouble?
24,I don't know if it's that or not.,No.,No cracked slab or anything like that?,"No, we haven't had a lot of problems with it at all.",Uh-huh.,No.
25,Not at all.,All right.,No.,No cracked slab or anything like that?,"No, we haven't had a lot of problems with it at all.",Uh-huh.
