,response,context,context/0,context/1,context/2,context/3
0,"Yea, I'm a nurse.",Uh-huh.,"Uh, my husband has a grandmother that lives with his mother",Yeah.,"well, about nursing homes, and, and older people.","What is it about, nursing homes?"
1,"Well, the elderly people in the area are pretty old.","and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.,"Uh, my husband has a grandmother that lives with his mother",Yeah.,"well, about nursing homes, and, and older people."
2,I think he's talking about the other kids,Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.,"Uh, my husband has a grandmother that lives with his mother",Yeah.
3,"I, uh, I think I'm gonna need to see some medical records.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.,"Uh, my husband has a grandmother that lives with his mother"
4,"Yeah, it's hard for me too.","Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.
5,Do you have a problem with the others?,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her."
6,Uhm... What?,Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.
7,"I know, right?","And so she asks the same questions over and over again. Which is not you know, unrealistic.",Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day."
8,It's unrealistic.,Right.,"And so she asks the same questions over and over again. Which is not you know, unrealistic.",Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know."
9,You have to ask the question.,"Um, and so you just have to try and be patient and answer them again or just answer another question.",Right.,"And so she asks the same questions over and over again. Which is not you know, unrealistic.",Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything."
10,Ohhh uh,Yeah.,"Um, and so you just have to try and be patient and answer them again or just answer another question.",Right.,"And so she asks the same questions over and over again. Which is not you know, unrealistic.",Uh-huh. Uh-huh.
11,I can't.,"Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented.",Yeah.,"Um, and so you just have to try and be patient and answer them again or just answer another question.",Right.,"And so she asks the same questions over and over again. Which is not you know, unrealistic."
12,"Yeah, she's cool.","Yeah, how old is she?","Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented.",Yeah.,"Um, and so you just have to try and be patient and answer them again or just answer another question.",Right.
13,"Oh, cool.",She's ninety-two.,"Yeah, how old is she?","Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented.",Yeah.,"Um, and so you just have to try and be patient and answer them again or just answer another question."
14,"Oh. Well, how old are you?","Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,",She's ninety-two.,"Yeah, how old is she?","Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented.",Yeah.
15,He is my father,"Oh, I think that's wonderful.","Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,",She's ninety-two.,"Yeah, how old is she?","Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented."
16,I'm sorry.,"but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there.","Oh, I think that's wonderful.","Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,",She's ninety-two.,"Yeah, how old is she?"
17,But what would you do?,"Well, Uh-huh.","but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there.","Oh, I think that's wonderful.","Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,",She's ninety-two.
18,"I, uh, I'm not a nurse, I just do, uh... I don'know, uh.","I, I just know that too many horror stories about nursing homes and so,","Well, Uh-huh.","but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there.","Oh, I think that's wonderful.","Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,"
19,She's a nurse.,Yeah. I was just going to say.,"I, I just know that too many horror stories about nursing homes and so,","Well, Uh-huh.","but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there.","Oh, I think that's wonderful."
20,Are you from Missouri?,"They're in Missouri and I could, I, I know, I know stories for sure that they just, they, they just, well, they can't take the proper care of them. Most of them.",Yeah. I was just going to say.,"I, I just know that too many horror stories about nursing homes and so,","Well, Uh-huh.","but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there."
21,"You know, there's a place in Kansas that has a nursing home.","Yeah. Um,","They're in Missouri and I could, I, I know, I know stories for sure that they just, they, they just, well, they can't take the proper care of them. Most of them.",Yeah. I was just going to say.,"I, I just know that too many horror stories about nursing homes and so,","Well, Uh-huh."
22,"I know, it's so sad","And, uh, it's, it's tragic that, you know, when people live so long that they, uh, don't have a really don't have a place to go.","Yeah. Um,","They're in Missouri and I could, I, I know, I know stories for sure that they just, they, they just, well, they can't take the proper care of them. Most of them.",Yeah. I was just going to say.,"I, I just know that too many horror stories about nursing homes and so,"
23,It's a tragedy.,Yes.,"And, uh, it's, it's tragic that, you know, when people live so long that they, uh, don't have a really don't have a place to go.","Yeah. Um,","They're in Missouri and I could, I, I know, I know stories for sure that they just, they, they just, well, they can't take the proper care of them. Most of them.",Yeah. I was just going to say.
24,"They're, uh, sad.","So,",Yes.,"And, uh, it's, it's tragic that, you know, when people live so long that they, uh, don't have a really don't have a place to go.","Yeah. Um,","They're in Missouri and I could, I, I know, I know stories for sure that they just, they, they just, well, they can't take the proper care of them. Most of them."
25,"Uh, how do you know that?","Uh, I think it's wonderful these, these places that aren't nursing homes necessarily but they can go and reside there like little apartments, places in between places.","So,",Yes.,"And, uh, it's, it's tragic that, you know, when people live so long that they, uh, don't have a really don't have a place to go.","Yeah. Um,"
26,Yeah. I'm not a big fan of them either.,Right.,"Uh, I think it's wonderful these, these places that aren't nursing homes necessarily but they can go and reside there like little apartments, places in between places.","So,",Yes.,"And, uh, it's, it's tragic that, you know, when people live so long that they, uh, don't have a really don't have a place to go."
27,And so I said to them,"And I like that idea if they can handle it themselves. Um,",Right.,"Uh, I think it's wonderful these, these places that aren't nursing homes necessarily but they can go and reside there like little apartments, places in between places.","So,",Yes.
28,"Well, if you can afford it, I think you can handle a little.","Yeah, there's one very close to where my parents are but, uh, I think it would be nice but my dad's the type he wouldn't want to spend the money on anything.","And I like that idea if they can handle it themselves. Um,",Right.,"Uh, I think it's wonderful these, these places that aren't nursing homes necessarily but they can go and reside there like little apartments, places in between places.","So,"
29,"Oh, yeah, yeah.","Yeah, yeah","Yeah, there's one very close to where my parents are but, uh, I think it would be nice but my dad's the type he wouldn't want to spend the money on anything.","And I like that idea if they can handle it themselves. Um,",Right.,"Uh, I think it's wonderful these, these places that aren't nursing homes necessarily but they can go and reside there like little apartments, places in between places."
30,"No, I mean like, I'm not the only one","So, uh, I mean, he's from that old depression era and, uh, you know, it's, oh, it's just blissfull that they're both, able to do everything for themselves.","Yeah, yeah","Yeah, there's one very close to where my parents are but, uh, I think it would be nice but my dad's the type he wouldn't want to spend the money on anything.","And I like that idea if they can handle it themselves. Um,",Right.
31,"Are you, uh, interested in any of this?",Yeah.,"So, uh, I mean, he's from that old depression era and, uh, you know, it's, oh, it's just blissfull that they're both, able to do everything for themselves.","Yeah, yeah","Yeah, there's one very close to where my parents are but, uh, I think it would be nice but my dad's the type he wouldn't want to spend the money on anything.","And I like that idea if they can handle it themselves. Um,"
32,"If anything happens, I'll.","I would imagine that I'll, uh, if something happens, I'll move one of them or you know, in, in with me.",Yeah.,"So, uh, I mean, he's from that old depression era and, uh, you know, it's, oh, it's just blissfull that they're both, able to do everything for themselves.","Yeah, yeah","Yeah, there's one very close to where my parents are but, uh, I think it would be nice but my dad's the type he wouldn't want to spend the money on anything."
33,What's up?,Uh-huh.,"I would imagine that I'll, uh, if something happens, I'll move one of them or you know, in, in with me.",Yeah.,"So, uh, I mean, he's from that old depression era and, uh, you know, it's, oh, it's just blissfull that they're both, able to do everything for themselves.","Yeah, yeah"
34,"He's a little short for me, but I'm not a big fan of him.","So, uh,",Uh-huh.,"I would imagine that I'll, uh, if something happens, I'll move one of them or you know, in, in with me.",Yeah.,"So, uh, I mean, he's from that old depression era and, uh, you know, it's, oh, it's just blissfull that they're both, able to do everything for themselves."
35,You okay?,Yeah.,"So, uh,",Uh-huh.,"I would imagine that I'll, uh, if something happens, I'll move one of them or you know, in, in with me.",Yeah.
36,"I don't think you can really say that, unless I'm missing something.","But I know a lot of people have said that and then find out how tough it is and, but I think you'd have to really, they also wanted us to talk about you'd have to really check on the, uh on this homes.",Yeah.,"So, uh,",Uh-huh.,"I would imagine that I'll, uh, if something happens, I'll move one of them or you know, in, in with me."
37,What do you mean?,Nursing homes.,"But I know a lot of people have said that and then find out how tough it is and, but I think you'd have to really, they also wanted us to talk about you'd have to really check on the, uh on this homes.",Yeah.,"So, uh,",Uh-huh.
38,Well I don't think I can say I have ever had to talk to anyone.,"But I just don't know how much you can see when you go for a,",Nursing homes.,"But I know a lot of people have said that and then find out how tough it is and, but I think you'd have to really, they also wanted us to talk about you'd have to really check on the, uh on this homes.",Yeah.,"So, uh,"
39,How much would it cost?,Visit.,"But I just don't know how much you can see when you go for a,",Nursing homes.,"But I know a lot of people have said that and then find out how tough it is and, but I think you'd have to really, they also wanted us to talk about you'd have to really check on the, uh on this homes.",Yeah.
