,response,context,context/0,context/1,context/2,context/3
0,How much are they paying you?,"No kids,","Yeah,","Yeah, I think something like the Peace Corps is a bit harsh.","I don't, I don't think they should be forced, but I think they should be, I guess, encouraged to, to do some kind of public work, I guess to, just to get them, I guess involved with community maybe, you know, just community activity. If nothing else, see how the city works, stuff like that.","or So what do you think? Should they, uh, should young Americans be forced to do a year of service?"
1,"I, etc.","I kind of, I think so, too. I think that's a bit dramatic, but, but other than that I think it's, it's a good idea to get them involved in city and community activities and, you know, like the, uh, shelters and, uh, that kind of, thing, helping out, uh, volunteering, I guess, if they can.","No kids,","Yeah,","Yeah, I think something like the Peace Corps is a bit harsh.","I don't, I don't think they should be forced, but I think they should be, I guess, encouraged to, to do some kind of public work, I guess to, just to get them, I guess involved with community maybe, you know, just community activity. If nothing else, see how the city works, stuff like that."
2,It's not that,Yeah. I think it's a little harsh to say that they should have to spend a year or two.,"I kind of, I think so, too. I think that's a bit dramatic, but, but other than that I think it's, it's a good idea to get them involved in city and community activities and, you know, like the, uh, shelters and, uh, that kind of, thing, helping out, uh, volunteering, I guess, if they can.","No kids,","Yeah,","Yeah, I think something like the Peace Corps is a bit harsh."
3,I'm not saying it's okay.I just think it is a little too,Yeah.,Yeah. I think it's a little harsh to say that they should have to spend a year or two.,"I kind of, I think so, too. I think that's a bit dramatic, but, but other than that I think it's, it's a good idea to get them involved in city and community activities and, you know, like the, uh, shelters and, uh, that kind of, thing, helping out, uh, volunteering, I guess, if they can.","No kids,","Yeah,"
4,,"I, I, I'd force them. I think that, uh, I think it would be, I think I think a lot of kids actually do a lot of work and no one just realizes it.",Yeah.,Yeah. I think it's a little harsh to say that they should have to spend a year or two.,"I kind of, I think so, too. I think that's a bit dramatic, but, but other than that I think it's, it's a good idea to get them involved in city and community activities and, you know, like the, uh, shelters and, uh, that kind of, thing, helping out, uh, volunteering, I guess, if they can.","No kids,"
5,"I do,","Your right, I do, too, I think they start out young, like in, uh, Girl Scouts and Boy Scouts a video doing","I, I, I'd force them. I think that, uh, I think it would be, I think I think a lot of kids actually do a lot of work and no one just realizes it.",Yeah.,Yeah. I think it's a little harsh to say that they should have to spend a year or two.,"I kind of, I think so, too. I think that's a bit dramatic, but, but other than that I think it's, it's a good idea to get them involved in city and community activities and, you know, like the, uh, shelters and, uh, that kind of, thing, helping out, uh, volunteering, I guess, if they can."
6,s...,"Right, exactly. I was a, I was a Boy Scout. As part of being a Boy Scout, you had to do, you know, projects all throughout and then to become an Eagle Scout you have to spend a, do a yearlong project.","Your right, I do, too, I think they start out young, like in, uh, Girl Scouts and Boy Scouts a video doing","I, I, I'd force them. I think that, uh, I think it would be, I think I think a lot of kids actually do a lot of work and no one just realizes it.",Yeah.,Yeah. I think it's a little harsh to say that they should have to spend a year or two.
7,i.,"Right, that's, see that's what we did in Girl Scouts and that got you involved real good and it, I think it starts kids out on the right track and then it lets them decide if that's what they enjoy doing.","Right, exactly. I was a, I was a Boy Scout. As part of being a Boy Scout, you had to do, you know, projects all throughout and then to become an Eagle Scout you have to spend a, do a yearlong project.","Your right, I do, too, I think they start out young, like in, uh, Girl Scouts and Boy Scouts a video doing","I, I, I'd force them. I think that, uh, I think it would be, I think I think a lot of kids actually do a lot of work and no one just realizes it.",Yeah.
8,"I, I",Yeah.,"Right, that's, see that's what we did in Girl Scouts and that got you involved real good and it, I think it starts kids out on the right track and then it lets them decide if that's what they enjoy doing.","Right, exactly. I was a, I was a Boy Scout. As part of being a Boy Scout, you had to do, you know, projects all throughout and then to become an Eagle Scout you have to spend a, do a yearlong project.","Your right, I do, too, I think they start out young, like in, uh, Girl Scouts and Boy Scouts a video doing","I, I, I'd force them. I think that, uh, I think it would be, I think I think a lot of kids actually do a lot of work and no one just realizes it."
9,,"Something,",Yeah.,"Right, that's, see that's what we did in Girl Scouts and that got you involved real good and it, I think it starts kids out on the right track and then it lets them decide if that's what they enjoy doing.","Right, exactly. I was a, I was a Boy Scout. As part of being a Boy Scout, you had to do, you know, projects all throughout and then to become an Eagle Scout you have to spend a, do a yearlong project.","Your right, I do, too, I think they start out young, like in, uh, Girl Scouts and Boy Scouts a video doing"
10,What do you think?,"I think, I, I, now I think people generally volunteer.","Something,",Yeah.,"Right, that's, see that's what we did in Girl Scouts and that got you involved real good and it, I think it starts kids out on the right track and then it lets them decide if that's what they enjoy doing.","Right, exactly. I was a, I was a Boy Scout. As part of being a Boy Scout, you had to do, you know, projects all throughout and then to become an Eagle Scout you have to spend a, do a yearlong project."
11,They are?,Yeah.,"I think, I, I, now I think people generally volunteer.","Something,",Yeah.,"Right, that's, see that's what we did in Girl Scouts and that got you involved real good and it, I think it starts kids out on the right track and then it lets them decide if that's what they enjoy doing."
12,She nods.,"That there's no problem with getting them to, do stuff.",Yeah.,"I think, I, I, now I think people generally volunteer.","Something,",Yeah.
