,response,context,context/0,context/1,context/2,context/3
0,,"Very comfortable, so.",Um.,"Oh yeah, yeah. We did a lot of different things. We'd stop when we wanted to, that kind of stuff. So, we kind of did a little bit of hiking, sure, and a little bit of, uh, sightseeing, uh, different areas. Uh, sitting back at different areas and spending hours, we never had really a time limit, we just kind of did what we wanted to do for that day.",Would you then go hiking. I mean would the camping be part of a long hike?,"Uh, I don't know. Your camping experience is probably, I don't know if they're similar to mine but, uh, since I've had children it has changed a little bit, but, uh, when my husband and I were, uh, camping, we'd take this domed tent that, uh, is easily collapsible and, uh, go camping and, uh, just kind of roughed it. As long as there was a bathroom there and some clean showers and things like that, then it was fine. But, uh, we'd get up at three in the morning and start on our little, uh, escapade for the day and, uh, kind of, uh, do a lot of different things and then stop when we wanted to. But, uh, that's kind of changed now. When you have a small child because they don't want to get up at three in the morning  and you don't want them up that early."
1,What about camping?,"Were you up in, in Wisconsin or would you go into where would you camp?","Very comfortable, so.",Um.,"Oh yeah, yeah. We did a lot of different things. We'd stop when we wanted to, that kind of stuff. So, we kind of did a little bit of hiking, sure, and a little bit of, uh, sightseeing, uh, different areas. Uh, sitting back at different areas and spending hours, we never had really a time limit, we just kind of did what we wanted to do for that day.",Would you then go hiking. I mean would the camping be part of a long hike?
2,So.of.land,"Well, there's, uh, places in Wisconsin. There's the Apostle Islands, uh which are in Bayfield which is a wonderful place.","Were you up in, in Wisconsin or would you go into where would you camp?","Very comfortable, so.",Um.,"Oh yeah, yeah. We did a lot of different things. We'd stop when we wanted to, that kind of stuff. So, we kind of did a little bit of hiking, sure, and a little bit of, uh, sightseeing, uh, different areas. Uh, sitting back at different areas and spending hours, we never had really a time limit, we just kind of did what we wanted to do for that day."
3,"It's okay, you know where Bayfield is.",Uh-huh.,"Well, there's, uh, places in Wisconsin. There's the Apostle Islands, uh which are in Bayfield which is a wonderful place.","Were you up in, in Wisconsin or would you go into where would you camp?","Very comfortable, so.",Um.
4,"I'm a little confused, are you saying that there's a lake, or that there are no lakes in the south?","And then there's also, uh, what we found, uh, in the state of, uh, South Dakota, the Black Hills.",Uh-huh.,"Well, there's, uh, places in Wisconsin. There's the Apostle Islands, uh which are in Bayfield which is a wonderful place.","Were you up in, in Wisconsin or would you go into where would you camp?","Very comfortable, so."
5,I know.,"Oh, yeah.  That's beautiful.","And then there's also, uh, what we found, uh, in the state of, uh, South Dakota, the Black Hills.",Uh-huh.,"Well, there's, uh, places in Wisconsin. There's the Apostle Islands, uh which are in Bayfield which is a wonderful place.","Were you up in, in Wisconsin or would you go into where would you camp?"
6,"Well,","And we just have this, uh, really good time there. One thing is they don't have mosquitoes and, uh, sorry to say,  and, uh, in Wisconsin we do, so, that kind of puts a little bit of a hamper on your, uh, you know, if, if you're going to go camping, who wants to deal with bugs and, uh","Oh, yeah.  That's beautiful.","And then there's also, uh, what we found, uh, in the state of, uh, South Dakota, the Black Hills.",Uh-huh.,"Well, there's, uh, places in Wisconsin. There's the Apostle Islands, uh which are in Bayfield which is a wonderful place."
7,No,Right,"And we just have this, uh, really good time there. One thing is they don't have mosquitoes and, uh, sorry to say,  and, uh, in Wisconsin we do, so, that kind of puts a little bit of a hamper on your, uh, you know, if, if you're going to go camping, who wants to deal with bugs and, uh","Oh, yeah.  That's beautiful.","And then there's also, uh, what we found, uh, in the state of, uh, South Dakota, the Black Hills.",Uh-huh.
8,We have mosquit.,"We found this one area that doesn't have mosquitoes. They just don't have them and it's just wonderful not to be bugged all night long with a humming mosquito at your ear,",Right,"And we just have this, uh, really good time there. One thing is they don't have mosquitoes and, uh, sorry to say,  and, uh, in Wisconsin we do, so, that kind of puts a little bit of a hamper on your, uh, you know, if, if you're going to go camping, who wants to deal with bugs and, uh","Oh, yeah.  That's beautiful.","And then there's also, uh, what we found, uh, in the state of, uh, South Dakota, the Black Hills."
9,...,"Oh, yeah. Well, most of my camping, I haven't done much since I was a kid but, uh, we'd, basically, take the tent up in the Sierras and, uh, usually just camp near some stream  or some lake.","We found this one area that doesn't have mosquitoes. They just don't have them and it's just wonderful not to be bugged all night long with a humming mosquito at your ear,",Right,"And we just have this, uh, really good time there. One thing is they don't have mosquitoes and, uh, sorry to say,  and, uh, in Wisconsin we do, so, that kind of puts a little bit of a hamper on your, uh, you know, if, if you're going to go camping, who wants to deal with bugs and, uh","Oh, yeah.  That's beautiful."
10,How,Uh-huh.  Sure.,"Oh, yeah. Well, most of my camping, I haven't done much since I was a kid but, uh, we'd, basically, take the tent up in the Sierras and, uh, usually just camp near some stream  or some lake.","We found this one area that doesn't have mosquitoes. They just don't have them and it's just wonderful not to be bugged all night long with a humming mosquito at your ear,",Right,"And we just have this, uh, really good time there. One thing is they don't have mosquitoes and, uh, sorry to say,  and, uh, in Wisconsin we do, so, that kind of puts a little bit of a hamper on your, uh, you know, if, if you're going to go camping, who wants to deal with bugs and, uh"
11,,"And, uh, just, it wasn't even a, a full tent. It would be more a tarp, uh strung up between trees",Uh-huh.  Sure.,"Oh, yeah. Well, most of my camping, I haven't done much since I was a kid but, uh, we'd, basically, take the tent up in the Sierras and, uh, usually just camp near some stream  or some lake.","We found this one area that doesn't have mosquitoes. They just don't have them and it's just wonderful not to be bugged all night long with a humming mosquito at your ear,",Right
12,...,Sure. Uh-huh. Sure.,"And, uh, just, it wasn't even a, a full tent. It would be more a tarp, uh strung up between trees",Uh-huh.  Sure.,"Oh, yeah. Well, most of my camping, I haven't done much since I was a kid but, uh, we'd, basically, take the tent up in the Sierras and, uh, usually just camp near some stream  or some lake.","We found this one area that doesn't have mosquitoes. They just don't have them and it's just wonderful not to be bugged all night long with a humming mosquito at your ear,"
13,"Uhh, yeah.","and, uh, we just thought it was absolute heaven.",Sure. Uh-huh. Sure.,"And, uh, just, it wasn't even a, a full tent. It would be more a tarp, uh strung up between trees",Uh-huh.  Sure.,"Oh, yeah. Well, most of my camping, I haven't done much since I was a kid but, uh, we'd, basically, take the tent up in the Sierras and, uh, usually just camp near some stream  or some lake."
14,"You know, I think I've heard of a guy...","Yeah, yeah.","and, uh, we just thought it was absolute heaven.",Sure. Uh-huh. Sure.,"And, uh, just, it wasn't even a, a full tent. It would be more a tarp, uh strung up between trees",Uh-huh.  Sure.
