Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	in the middle	49	83	1	f	28, 49, 110
3	3	3	the trout farm	89	8	2	f	82, 86, 89
2	2	3	go to the	55	2	1	f	54, 55
2	2	3	how far down	37	2	1	f	36, 37
2	2	3	side of the	54	50	1	M	5, 54
10	8	2	to the	7	114	1	f	6, 7, 31, 54, 55, 59, 72, 82, 99, 119
8	8	2	i have	11	100	1	f	10, 11, 17, 21, 27, 63, 79, 109
7	5	2	of the	54	109	2	M	5, 49, 54, 55, 59, 77, 113
4	2	2	how far	37	86	2	f	20, 36, 37, 105
4	4	2	in a	31	56	1	f	30, 31, 82, 85
4	1	2	in the	28	102	1	M	9, 28, 49, 110
4	4	2	the diamond	18	12	2	M	9, 15, 18, 20
4	1	2	the middle	59	83	1	f	28, 49, 59, 110
3	3	2	a gold	11	57	1	f	10, 11, 66
3	3	2	below the	89	84	2	f	6, 86, 89
3	3	2	just a	112	13	1	M	103, 112, 115
3	3	2	the cattle	113	6	1	f	110, 113, 115
3	3	2	the gold	57	4	1	f	56, 57, 59
2	2	2	above the	33	2	1	f	32, 33
2	2	2	at the	121	54	1	f	68, 121
2	2	2	down a	53	8	1	f	46, 53
2	2	2	from a	85	4	1	f	82, 85
2	2	2	go down	53	2	1	f	52, 53
2	2	2	i'm coming	85	4	1	f	82, 85
2	2	2	like the	44	6	1	M	39, 44
2	2	2	on the	113	114	1	f	0, 113
2	2	2	pole like	85	4	1	f	82, 85
2	2	2	right as	61	6	1	f	56, 61
2	2	2	the corner	99	4	1	f	96, 99
2	2	2	the left	6	2	1	M	5, 6
43	13	1	the	1	122	1	f	0, 1, 3, 5, 6, 7, 9, 15, 18, 20, 25, 28, 31, 32, 33, 34, 39, 44, 49, 54, 55, 56, 57, 59, 61, 65, 68, 72, 77, 82, 86, 87, 89, 96, 99, 101, 104, 110, 113, 115, 119, 120, 121
37	35	1	right	3	123	2	f	0, 2, 3, 4, 5, 7, 8, 20, 22, 28, 30, 34, 36, 43, 44, 50, 56, 58, 61, 62, 64, 67, 68, 71, 76, 82, 84, 88, 96, 98, 99, 102, 106, 107, 116, 120, 122
25	18	1	a	7	110	1	f	6, 7, 10, 11, 13, 21, 22, 28, 30, 31, 35, 46, 53, 66, 69, 79, 80, 82, 85, 101, 103, 108, 109, 112, 115
19	11	1	i	12	108	1	f	10, 11, 12, 13, 14, 17, 21, 27, 39, 41, 45, 54, 56, 63, 79, 80, 83, 109, 117
14	4	1	to	22	114	1	f	6, 7, 22, 31, 36, 54, 55, 59, 72, 73, 82, 99, 101, 119
10	10	1	it	43	90	1	f	28, 43, 45, 56, 73, 75, 77, 83, 100, 117
10	3	1	of	34	109	2	M	5, 21, 34, 49, 54, 55, 59, 77, 110, 113
10	10	1	you	36	117	3	M	7, 19, 25, 36, 39, 43, 52, 57, 105, 123
9	9	1	and	49	79	3	f	26, 28, 46, 49, 66, 68, 69, 91, 104
9	5	1	down	2	66	1	M	1, 2, 3, 36, 37, 46, 52, 53, 66
9	1	1	have	10	103	1	M	7, 10, 11, 17, 21, 27, 63, 79, 109
9	1	1	in	61	102	1	M	9, 28, 30, 31, 49, 61, 82, 85, 110
9	9	1	no	15	73	4	f	6, 10, 12, 14, 15, 17, 42, 63, 78
9	9	1	that	47	123	3	f	4, 10, 14, 47, 62, 97, 113, 116, 126
8	4	1	go	53	84	2	f	36, 52, 53, 54, 55, 57, 91, 119
8	8	1	it's	15	101	1	f	10, 15, 44, 46, 47, 51, 72, 110
7	7	1	bit	53	106	3	f	10, 28, 46, 53, 66, 112, 115
7	7	1	but	31	102	1	f	10, 31, 59, 72, 73, 110, 111
7	7	1	i've	31	103	4	f	6, 24, 26, 28, 31, 66, 108
7	3	1	like	39	95	1	f	6, 39, 41, 44, 82, 85, 100
7	6	1	side	3	94	1	f	0, 3, 5, 44, 54, 72, 93
6	2	1	how	52	98	2	f	20, 36, 37, 52, 105, 117
6	4	1	i'm	80	77	3	M	9, 59, 73, 80, 82, 85
6	3	1	just	33	116	1	f	0, 33, 43, 103, 112, 115
6	6	1	what	118	100	5	M	19, 75, 87, 97, 101, 118
5	3	1	above	77	69	1	f	32, 33, 77, 86, 100
5	2	1	below	89	95	3	f	6, 10, 86, 89, 100
5	5	1	oh	73	117	2	f	10, 12, 73, 120, 126
5	5	1	then	53	48	1	f	26, 53, 66, 68, 73
4	4	1	carved	27	9	1	f	26, 27, 32, 34
4	2	1	coming	82	85	2	M	1, 3, 82, 85
4	4	1	do	65	30	3	f	36, 52, 54, 65
4	2	1	left	93	100	1	M	5, 6, 93, 104
4	4	1	ravine	31	12	2	f	22, 28, 31, 33
4	4	1	rock	56	21	1	M	49, 56, 66, 69
4	4	1	there	67	80	2	f	2, 56, 67, 81
4	4	1	thing	119	98	3	f	22, 34, 118, 119
4	4	1	up	51	64	1	f	22, 51, 80, 85
3	1	1	at	121	54	2	f	68, 82, 121
3	1	1	cattle	113	6	1	f	110, 113, 115
3	3	1	going	59	50	1	f	56, 59, 105
3	3	1	good	73	64	2	f	10, 66, 73
3	1	1	on	113	114	2	f	0, 44, 113
3	3	1	over	72	59	1	M	57, 72, 115
3	2	1	pole	85	20	2	f	66, 82, 85
3	3	1	totem	77	17	1	f	66, 77, 82
2	2	1	an	126	32	1	M	95, 126
2	2	1	away	95	24	1	f	72, 95
2	2	1	curve	87	58	1	f	30, 87
2	2	1	great	66	18	1	M	49, 66
2	2	1	inches	23	2	1	f	22, 23

