Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	know what you mean	132	84	1	M	49, 132
3	3	3	just go straight	151	155	1	f	38, 151, 192
3	3	3	the ghost town	127	5	1	f	124, 127, 128
3	3	3	the wooden pole	126	12	1	M	117, 126, 128
2	2	3	a straight line	149	80	1	f	70, 149
2	2	3	at the bottom	112	26	1	M	87, 112
2	2	3	have a graveyard	35	34	1	f	2, 35
2	2	3	i'm at the	113	12	1	f	102, 113
2	2	3	is on the	127	116	1	f	12, 127
2	2	3	more or less	123	6	1	f	118, 123
2	2	3	the other side	180	72	1	M	109, 180
2	2	3	the stone creek	131	2	1	f	130, 131
2	2	3	to the fort	181	10	1	f	172, 181
2	2	3	to the right	131	126	1	f	6, 131
11	9	2	have a	11	156	2	f	2, 10, 11, 15, 23, 35, 37, 89, 121, 153, 157
8	4	2	at the	87	113	1	f	84, 87, 102, 108, 112, 113, 115, 196
8	6	2	the fort	181	26	2	f	172, 180, 181, 185, 187, 193, 196, 197
8	5	2	to the	131	176	3	f	6, 38, 56, 131, 151, 172, 178, 181
7	5	2	on the	91	176	1	f	12, 91, 117, 127, 143, 180, 187
6	6	2	i have	190	176	5	M	15, 35, 37, 121, 153, 190
6	3	2	wooden pole	117	37	3	f	92, 112, 114, 117, 126, 128
5	5	2	above the	133	68	1	f	130, 133, 165, 196, 197
5	2	2	ghost town	127	17	3	f	112, 114, 124, 127, 128
5	5	2	i don't	3	190	1	f	2, 3, 10, 61, 191
5	5	2	the buffalo	160	7	1	M	159, 160, 161, 162, 165
5	5	2	you have	17	144	1	f	14, 17, 67, 155, 157
4	4	2	a fast	35	26	3	f	10, 12, 34, 35
4	4	2	of the	196	103	2	M	95, 131, 196, 197
4	4	2	so i'm	73	103	1	f	28, 73, 108, 130
4	1	2	the ghost	131	8	1	f	124, 127, 128, 131
4	1	2	the wooden	196	80	1	M	117, 126, 128, 196
4	2	2	you mean	149	123	1	M	49, 132, 149, 171
3	3	2	and then	177	7	1	f	172, 177, 178
3	3	2	diamond mine	26	8	1	M	21, 26, 28
3	3	2	i know	132	24	1	M	119, 132, 142
3	3	2	i'm just	106	75	1	M	73, 106, 147
3	3	2	not in	71	4	1	f	70, 71, 73
3	1	2	stone creek	131	40	2	f	92, 130, 131
3	1	2	straight line	73	80	1	f	70, 73, 149
3	1	2	the bottom	117	31	1	M	87, 112, 117
3	3	2	the diamond	33	8	2	f	26, 28, 33
3	3	2	the flat	139	10	2	f	130, 136, 139
3	3	2	the left	178	69	1	M	127, 178, 195
3	3	2	to go	170	49	1	M	143, 170, 191
2	2	2	all on	91	2	1	f	90, 91
2	2	2	and go	143	136	1	f	8, 143
2	2	2	and the	128	20	1	M	109, 128
2	2	2	between them	73	8	1	f	66, 73
2	2	2	but i'm	73	4	1	f	70, 73
2	2	2	have to	190	124	1	M	67, 190
2	2	2	i right	99	2	1	f	98, 99
2	2	2	no no	27	6	1	f	22, 27
2	2	2	on right	174	94	1	M	81, 174
2	2	2	right down	178	78	1	M	101, 178
2	2	2	the bar	151	6	1	f	146, 151
2	2	2	with the	108	72	1	M	37, 108
64	22	1	the	13	192	3	f	6, 8, 12, 13, 26, 28, 31, 33, 37, 38, 43, 56, 57, 67, 69, 71, 73, 84, 87, 89, 91, 93, 95, 102, 105, 108, 109, 112, 113, 114, 115, 117, 119, 124, 126, 127, 128, 130, 131, 133, 136, 139, 143, 146, 151, 159, 160, 161, 162, 165, 169, 171, 172, 173, 178, 179, 180, 181, 185, 187, 193, 195, 196, 197
55	50	1	right	75	193	12	f	6, 8, 20, 30, 32, 40, 48, 52, 60, 68, 72, 74, 75, 81, 84, 87, 94, 98, 99, 100, 101, 102, 103, 104, 110, 112, 117, 120, 122, 125, 126, 128, 130, 131, 132, 136, 142, 144, 145, 146, 148, 150, 160, 164, 168, 174, 176, 177, 178, 182, 184, 192, 194, 197, 198
32	17	1	i	8	191	1	f	2, 3, 8, 10, 15, 26, 35, 37, 38, 45, 47, 49, 61, 67, 83, 91, 98, 99, 102, 119, 121, 132, 142, 153, 171, 180, 181, 183, 189, 190, 191, 192
29	14	1	a	2	170	1	M	1, 2, 10, 11, 12, 15, 21, 23, 26, 34, 35, 37, 70, 89, 90, 97, 112, 114, 121, 124, 131, 140, 143, 147, 149, 153, 157, 168, 170
25	25	1	okay	105	171	13	f	28, 30, 32, 40, 46, 48, 50, 52, 58, 68, 72, 76, 78, 105, 120, 122, 130, 132, 134, 136, 144, 148, 166, 188, 198
23	14	1	you	21	174	1	f	14, 17, 21, 29, 31, 33, 39, 43, 49, 65, 67, 81, 93, 121, 132, 139, 141, 149, 155, 157, 171, 179, 187
