Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	the top of the	59	M	55, 77, 113
2	4	i don't get it	39	M	45, 83
2	4	i have no idea	47	M	17, 63
2	4	the diamond mining area	7	M	9, 15
2	4	the middle of the	11	M	49, 59
2	4	the right hand side	3	M	3, 5
2	4	you're coming down the	3	M	1, 3
4	3	i have a	99	M	11, 21, 79, 109
2	3	just a little	13	M	103, 115
2	3	what is the	15	M	87, 101
7	2	i have	99	M	11, 17, 21, 27, 63, 79, 109
6	2	of the	109	M	5, 49, 55, 59, 77, 113
6	2	to the	113	M	7, 31, 55, 59, 99, 119
5	2	have a	103	M	7, 11, 21, 79, 109
4	2	what is	27	M	75, 87, 97, 101
3	2	is the	97	M	5, 87, 101
3	2	the right	5	M	3, 5, 7
2	2	are you	87	M	19, 105
2	2	can i	9	M	109, 117
2	2	hand side	3	M	3, 5
2	2	how far	69	M	37, 105
2	2	i like	3	M	39, 41
2	2	i'm not	15	M	59, 73
2	2	in a	55	M	31, 85
2	2	in the	41	M	9, 49
2	2	is that	17	M	97, 113
2	2	it ?	43	M	75, 117
2	2	over the	59	M	57, 115
2	2	the cattle	3	M	113, 115
2	2	the gold	3	M	57, 59
2	2	the ravine	3	M	31, 33
2	2	you know	81	M	43, 123
25	1	the	121	M	1, 3, 5, 7, 9, 15, 25, 31, 33, 39, 49, 55, 57, 59, 61, 65, 77, 87, 89, 99, 101, 113, 115, 119, 121
14	1	a	109	M	7, 11, 13, 21, 31, 35, 53, 69, 79, 85, 101, 103, 109, 115
13	1	i	107	M	11, 13, 17, 21, 27, 39, 41, 45, 63, 79, 83, 109, 117
9	1	right	105	M	3, 5, 7, 43, 61, 67, 71, 99, 107
8	1	is	109	M	5, 49, 75, 77, 87, 97, 101, 113
8	1	to	113	M	7, 31, 55, 59, 73, 99, 101, 119
8	1	you	117	M	7, 19, 25, 39, 43, 57, 105, 123
7	1	it	75	M	43, 45, 73, 75, 77, 83, 117
7	1	of	109	M	5, 21, 49, 55, 59, 77, 113
5	1	go	67	M	53, 55, 57, 91, 119
5	1	in	77	M	9, 31, 49, 61, 85
5	1	not	77	M	35, 47, 59, 73, 111
5	1	what	83	M	19, 75, 87, 97, 101
4	1	but	81	M	31, 59, 73, 111
4	1	can	93	M	25, 43, 109, 117
4	1	down	53	M	1, 3, 37, 53
4	1	i'm	77	M	9, 59, 73, 85
4	1	just	83	M	33, 43, 103, 115
3	1	and	43	M	49, 69, 91
3	1	be	15	M	67, 73, 81
3	1	coming	85	M	1, 3, 85
3	1	gold	49	M	11, 57, 59
3	1	how	81	M	37, 105, 117
3	1	idea	47	M	17, 41, 63
3	1	it's	37	M	15, 47, 51
3	1	know	81	M	43, 73, 123
3	1	like	47	M	39, 41, 85
3	1	no	49	M	15, 17, 63
3	1	side	91	M	3, 5, 93
3	1	that	67	M	47, 97, 113
2	1	about	67	M	29, 95
2	1	above	45	M	33, 77
2	1	bit	63	M	53, 115
2	1	going	47	M	59, 105
2	1	left	89	M	5, 93
2	1	ok	7	M	67, 73
2	1	rock	21	M	49, 69
2	1	then	21	M	53, 73
2	1	there	15	M	67, 81
2	1	up	35	M	51, 85
2	1	way	39	M	1, 39

