Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	got a gold mine	57	f	10, 66
2	4	underneath the diamond mine	3	f	18, 20
4	3	i've got a	103	f	6, 28, 66, 108
2	3	a totem pole	17	f	66, 82
2	3	a wee bit	67	f	46, 112
2	3	above or below	15	f	86, 100
2	3	i haven't got	67	f	14, 80
2	3	in the middle	83	f	28, 110
2	3	oh no i	3	f	10, 12
2	3	right how far	17	f	20, 36
2	3	the carved stones	3	f	32, 34
2	3	the right-hand side	73	f	0, 72
2	3	the trout farm	5	f	82, 86
10	2	right okay	99	f	4, 8, 22, 50, 58, 62, 76, 84, 88, 102
6	2	got a	103	f	6, 10, 28, 66, 80, 108
6	2	i've got	103	f	6, 24, 26, 28, 66, 108
4	2	to the	77	f	6, 54, 72, 82
3	2	and then	43	f	26, 66, 68
3	2	but it's	101	f	10, 72, 110
3	2	carved stones	9	f	26, 32, 34
3	2	no i	5	f	10, 12, 14
3	2	underneath the	39	f	18, 20, 56
2	2	a ravine	7	f	22, 28
2	2	below the	81	f	6, 86
2	2	do you	17	f	36, 52
2	2	good bit	57	f	10, 66
2	2	got that	49	f	14, 62
2	2	in a	53	f	30, 82
2	2	indian country	29	f	26, 54
2	2	it's it's	35	f	10, 44
2	2	right in	3	f	28, 30
2	2	right uh-huh	17	f	106, 122
2	2	the bottom	37	f	68, 104
28	1	right	123	f	0, 2, 4, 8, 20, 22, 28, 30, 34, 36, 44, 50, 56, 58, 62, 64, 68, 76, 82, 84, 88, 96, 98, 102, 106, 116, 120, 122
18	1	the	121	f	0, 6, 18, 20, 28, 32, 34, 44, 54, 56, 68, 72, 82, 86, 96, 104, 110, 120
13	1	uh-huh	85	f	40, 48, 60, 70, 74, 90, 92, 94, 106, 114, 116, 122, 124
11	1	a	107	f	6, 10, 22, 28, 30, 46, 66, 80, 82, 108, 112
11	1	okay	99	f	4, 8, 16, 22, 50, 58, 62, 76, 84, 88, 102
6	1	and	79	f	26, 28, 46, 66, 68, 104
6	1	i	71	f	10, 12, 14, 54, 56, 80
6	1	i've	103	f	6, 24, 26, 28, 66, 108
6	1	no	73	f	6, 10, 12, 14, 42, 78
6	1	that	123	f	4, 10, 14, 62, 116, 126
6	1	to	77	f	6, 22, 36, 54, 72, 82
5	1	bit	103	f	10, 28, 46, 66, 112
5	1	down	65	f	2, 36, 46, 52, 66
5	1	it's	101	f	10, 44, 46, 72, 110
4	1	below	95	f	6, 10, 86, 100
4	1	like	95	f	6, 44, 82, 100
4	1	oh	117	f	10, 12, 120, 126
4	1	side	73	f	0, 44, 54, 72
4	1	underneath	39	f	18, 20, 28, 56
3	1	above	69	f	32, 86, 100
3	1	but	101	f	10, 72, 110
3	1	do	19	f	36, 52, 54
3	1	go	19	f	36, 52, 54
3	1	gold	57	f	10, 56, 66
3	1	how	33	f	20, 36, 52
3	1	it	73	f	28, 56, 100
3	1	of	77	f	34, 54, 110
3	1	or	71	f	30, 86, 100
3	1	thing	97	f	22, 34, 118
2	1	along	83	f	22, 104
2	1	at	15	f	68, 82
2	1	aye	41	f	72, 112
2	1	i'm	3	f	80, 82
2	1	just	113	f	0, 112
2	1	left	99	f	6, 104
2	1	near	75	f	22, 96
2	1	okey-dokey	89	f	38, 126
2	1	on	45	f	0, 44
2	1	rock	11	f	56, 66
2	1	roughly	111	f	0, 110
2	1	there	55	f	2, 56
2	1	up	59	f	22, 80
2	1	was	53	f	4, 56
2	1	yeah	45	f	0, 44

