Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	hidden hideout in the	35	M	71, 105
2	4	i'm pretty sure it's	55	M	43, 97
2	4	side of the map	5	M	71, 75
2	4	where is it ?	77	M	67, 143
2	3	i don't think	77	M	97, 173
2	3	i think you	41	M	87, 127
2	3	in the back	41	M	65, 105
2	3	it's a little	43	M	73, 115
2	3	it's not a	29	M	137, 165
2	3	on the left	15	M	71, 85
2	3	on the right	49	M	27, 75
2	3	right side of	119	M	75, 193
2	3	the back of	29	M	37, 65
2	3	the boat house	61	M	89, 149
2	3	the bottom right	53	M	37, 89
2	3	there is no	51	M	153, 203
2	3	to the left	117	M	3, 119
9	2	in the	195	M	9, 27, 65, 71, 89, 97, 105, 121, 203
8	2	to the	195	M	3, 31, 41, 95, 119, 131, 181, 197
6	2	i think	101	M	27, 69, 85, 87, 115, 127
6	2	of the	67	M	31, 65, 71, 75, 95, 97
5	2	do you	171	M	5, 11, 107, 139, 175
5	2	the left	119	M	1, 3, 71, 85, 119
4	2	boat house	61	M	89, 145, 147, 149
4	2	i have	135	M	7, 47, 61, 141
4	2	right ,	75	M	27, 37, 53, 101
4	2	the right	155	M	27, 75, 117, 181
3	2	have the	79	M	63, 137, 141
3	2	i don't	77	M	97, 113, 173
3	2	it ?	133	M	11, 67, 143
3	2	it's a	85	M	73, 115, 157
3	2	the boat	61	M	89, 97, 149
3	2	the ravines	7	M	25, 27, 31
3	2	where is	83	M	67, 143, 149
3	2	you can't	147	M	9, 37, 155
3	2	you mean	79	M	29, 87, 107
2	2	, but	103	M	43, 145
2	2	, i'm	85	M	97, 181
2	2	a curve	47	M	157, 203
2	2	a good	59	M	79, 137
2	2	and the	109	M	1, 109
2	2	and then	5	M	15, 19
2	2	can't go	3	M	35, 37
2	2	curve the	189	M	9, 197
2	2	go ?	171	M	5, 175
2	2	got to	117	M	31, 147
2	2	have a	59	M	139, 197
2	2	house .	49	M	99, 147
2	2	how far	171	M	5, 175
2	2	i dont	21	M	29, 49
2	2	i'll go	91	M	41, 131
2	2	i'll try	59	M	21, 79
2	2	i've been	81	M	65, 145
2	2	know what	85	M	29, 113
2	2	left side	21	M	71, 91
2	2	not sure	83	M	63, 145
2	2	of it	43	M	37, 79
2	2	right corner	33	M	89, 121
2	2	right where	45	M	123, 167
2	2	see the	61	M	37, 97
2	2	that .	95	M	21, 115
2	2	the other	89	M	109, 197
2	2	the same	39	M	63, 101
2	2	the top	27	M	95, 121
2	2	theres a	99	M	105, 203
2	2	think so	49	M	49, 97
2	2	to get	95	M	79, 173
2	2	to go	29	M	147, 175
2	2	what ?	75	M	29, 103
2	2	what's the	21	M	57, 77
2	2	you can	5	M	93, 97
38	1	the	203	M	1, 3, 9, 25, 27, 31, 37, 39, 41, 57, 63, 65, 71, 75, 77, 85, 87, 89, 95, 97, 101, 105, 109, 111, 117, 119, 121, 127, 131, 137, 141, 149, 151, 161, 173, 181, 197, 203
21	1	i	167	M	7, 27, 29, 37, 41, 43, 47, 49, 53, 61, 63, 69, 75, 85, 87, 97, 113, 115, 127, 141, 173
20	1	to	195	M	3, 27, 31, 41, 47, 79, 95, 111, 119, 127, 131, 137, 145, 147, 173, 175, 181, 185, 191, 197
19	1	right	177	M	17, 19, 27, 37, 53, 61, 75, 89, 101, 117, 121, 123, 147, 163, 165, 167, 179, 181, 193
18	1	you	171	M	5, 9, 11, 29, 31, 37, 83, 87, 93, 97, 107, 127, 137, 139, 155, 167, 171, 175
17	1	a	191	M	13, 25, 45, 47, 65, 73, 79, 105, 111, 115, 137, 139, 157, 165, 191, 197, 203
12	1	of	163	M	31, 37, 65, 71, 73, 75, 79, 89, 95, 97, 161, 193
10	1	go	171	M	5, 11, 35, 37, 41, 53, 131, 147, 155, 175
10	1	in	195	M	9, 27, 45, 65, 71, 89, 97, 105, 121, 203
10	1	it's	123	M	43, 73, 81, 97, 115, 135, 137, 157, 161, 165
10	1	left	163	M	1, 3, 51, 53, 71, 85, 91, 119, 159, 163
9	1	have	191	M	7, 47, 61, 63, 93, 137, 139, 141, 197
9	1	is	179	M	25, 67, 89, 121, 143, 149, 153, 191, 203
9	1	it	135	M	9, 11, 35, 37, 61, 67, 79, 93, 143
8	1	what	171	M	29, 103, 107, 113, 169, 187, 191, 199
8	1	where	121	M	67, 121, 123, 143, 149, 167, 171, 187
7	1	and	163	M	1, 15, 19, 65, 97, 109, 163
7	1	i'm	149	M	33, 43, 63, 85, 97, 145, 181
7	1	that	135	M	21, 69, 113, 115, 137, 145, 155
6	1	boat	61	M	89, 97, 101, 145, 147, 149
6	1	curve	195	M	9, 73, 127, 157, 197, 203
6	1	house	61	M	89, 95, 99, 145, 147, 149
6	1	i'll	159	M	21, 41, 45, 79, 131, 179
6	1	up	131	M	25, 53, 75, 95, 127, 155
5	1	back	73	M	33, 37, 47, 65, 105
5	1	be	153	M	27, 43, 47, 173, 179
5	1	not	103	M	63, 101, 137, 145, 165
5	1	on	59	M	27, 45, 71, 75, 85
5	1	side	127	M	71, 75, 91, 193, 197
5	1	so	85	M	27, 47, 49, 97, 111
4	1	all	115	M	69, 81, 101, 183
4	1	are	157	M	27, 167, 171, 183
4	1	can	57	M	41, 69, 93, 97
4	1	don't	77	M	97, 113, 137, 173
4	1	get	129	M	45, 69, 79, 173
4	1	good	107	M	79, 81, 137, 185
4	1	just	97	M	13, 63, 69, 109
4	1	no	145	M	59, 153, 181, 203
3	1	but	113	M	43, 145, 155
3	1	corner	71	M	51, 89, 121
3	1	for	69	M	47, 65, 115
3	1	how	171	M	5, 11, 175
3	1	i've	83	M	65, 145, 147
3	1	now	103	M	65, 147, 167
3	1	oh	169	M	21, 147, 189
3	1	ok	65	M	45, 93, 109
3	1	one	135	M	63, 109, 197
3	1	pretty	93	M	43, 97, 135
3	1	then	163	M	15, 19, 177
3	1	there	107	M	97, 153, 203
3	1	this	169	M	23, 89, 191
3	1	top	71	M	51, 95, 121
2	1	bit	49	M	25, 73
2	1	down	73	M	53, 125
2	1	end	45	M	31, 75
2	1	from	31	M	97, 127
2	1	going	11	M	171, 181
2	1	like	43	M	23, 65
2	1	me	11	M	175, 185
2	1	okay	13	M	21, 33
2	1	still	111	M	35, 145
2	1	uhh	43	M	17, 59
2	1	where's	45	M	151, 195
2	1	wrong	57	M	43, 99
2	1	yeah	21	M	135, 155
2	1	yes	129	M	55, 183
2	1	you're	95	M	27, 121

