Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	I don't know .	98	56	1	M	43, 98
6	6	3	, uh ,	4	82	1	M	1, 4, 16, 58, 68, 82
6	5	3	I don't know	80	66	2	M	43, 47, 80, 82, 98, 108
2	2	3	, he's a	24	14	1	M	11, 24
2	2	3	He's a little	91	58	1	B	34, 91
2	2	3	I don't ,	103	6	1	B	98, 103
2	2	3	Yeah , he's	33	10	1	B	24, 33
2	2	3	the sound of	60	6	1	M	55, 60
10	3	2	I don't	72	66	2	M	43, 47, 72, 73, 80, 82, 98, 101, 103, 108
8	6	2	Yeah ,	33	77	4	B	24, 26, 28, 30, 33, 50, 86, 100
7	7	2	you know	77	31	2	B	68, 70, 77, 80, 82, 88, 98
6	1	2	, uh	4	82	1	M	1, 4, 16, 58, 68, 82
5	5	2	, but	72	55	2	M	41, 53, 72, 82, 95
5	2	2	, he's	90	88	1	M	11, 24, 33, 90, 98
5	5	2	, the	95	95	3	B	4, 70, 72, 95, 98
5	5	2	nice .	58	42	1	M	33, 58, 66, 67, 74
5	5	2	of the	60	64	1	M	17, 60, 65, 70, 80
4	2	2	He's a	34	63	1	M	29, 34, 89, 91
4	4	2	in the	82	72	3	M	11, 23, 57, 82
4	4	2	it was	67	17	1	B	58, 67, 68, 74
3	3	2	, so	82	66	2	M	17, 23, 82
3	3	2	It was	75	44	2	B	32, 66, 75
3	1	2	a little	100	67	1	B	34, 91, 100
3	3	2	it .	107	98	2	B	10, 80, 107
3	3	2	middle name	41	6	1	B	40, 41, 45
3	3	2	the band	90	85	1	M	11, 90, 95
3	3	2	the only	98	72	2	M	27, 59, 98
2	2	2	, what	38	8	1	M	31, 38
2	2	2	Chris ,	41	2	1	B	40, 41
2	2	2	I like	80	22	1	M	59, 80
2	2	2	It's a	82	74	1	M	9, 82
2	2	2	Uh ,	30	30	1	M	1, 30
2	2	2	a different	80	16	1	M	65, 80
2	2	2	and see	98	94	1	M	5, 98
2	2	2	for years	82	72	1	M	11, 82
2	2	2	go and	8	4	1	M	5, 8
2	2	2	guy .	29	6	1	B	24, 29
2	2	2	he's really	98	66	1	M	33, 98
2	2	2	high school	21	6	1	B	16, 21
2	2	2	it ?	63	42	1	B	22, 63
2	1	2	know .	98	56	1	M	43, 98
2	2	2	my favorite	53	2	1	B	52, 53
2	2	2	not .	99	90	1	B	10, 99
2	2	2	really nice	33	2	1	B	32, 33
2	2	2	so .	101	20	1	B	82, 101
