Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
17	17	3	, uh ,	38	65	10	B	1, 11, 13, 17, 19, 21, 23, 25, 31, 35, 38, 39, 41, 55, 61, 63, 65
17	1	2	uh ,	65	65	10	B	1, 11, 13, 17, 19, 21, 23, 25, 31, 35, 38, 39, 41, 55, 61, 63, 65
6	6	2	I think	42	45	3	B	21, 25, 41, 42, 50, 65
6	6	2	and ,	17	60	1	M	2, 17, 25, 39, 59, 61
4	4	2	the radio	50	40	3	B	11, 13, 49, 50
3	3	2	news .	63	68	1	M	2, 63, 69
2	2	2	, I'm	58	28	1	B	31, 58
2	2	2	, news	23	22	1	M	2, 23
2	2	2	I ,	40	16	1	B	25, 40
2	2	2	I'm not	58	28	1	B	31, 58
2	2	2	N .	52	4	1	B	49, 52
22	19	1	the	16	57	3	B	11, 13, 15, 16, 17, 19, 21, 23, 25, 31, 33, 34, 39, 41, 43, 49, 50, 59, 61, 63, 65, 67
18	17	1	and	15	66	1	M	2, 15, 17, 19, 23, 25, 27, 28, 31, 33, 39, 41, 43, 59, 61, 63, 65, 67
17	17	1	of	17	70	1	M	0, 17, 19, 21, 23, 25, 31, 35, 39, 41, 43, 59, 61, 63, 65, 67, 69
15	15	1	to	9	60	1	M	6, 9, 11, 13, 17, 19, 23, 25, 31, 43, 49, 59, 61, 63, 65
14	9	1	I	22	67	5	B	1, 9, 11, 17, 21, 22, 25, 40, 41, 42, 50, 63, 65, 67
8	5	1	news	17	68	1	M	2, 17, 23, 27, 63, 65, 67, 69
7	7	1	C	52	51	3	B	15, 25, 49, 52, 59, 63, 65
7	6	1	N	52	51	2	B	15, 49, 52, 59, 60, 63, 65
5	5	1	So	21	44	1	M	18, 21, 25, 41, 61
5	5	1	be	54	47	2	B	19, 23, 54, 63, 65
5	4	1	not	27	62	1	M	6, 27, 31, 58, 67
4	4	1	And	35	52	1	M	16, 35, 65, 67
4	4	1	We	70	58	3	B	13, 39, 63, 70
4	4	1	it's	27	45	1	M	6, 27, 33, 50
3	3	1	were	59	66	1	M	0, 59, 65
2	2	1	I'll	54	6	1	B	49, 54
2	2	1	It	48	16	1	B	33, 48
2	2	1	around	63	10	1	M	54, 63
2	2	1	music	16	6	1	B	11, 16
2	2	1	political	38	6	1	B	33, 38
2	2	1	really	58	32	1	B	27, 58
2	2	1	them	31	32	1	M	0, 31

